name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Wandy Rodriguez,HOU,--,--,12.19,--,--,--,--,--,--,48.0,46,80,65,7,2,20,39,1.38,.267,https://www.mlb.com/player/434643
Clayton Kershaw,LAD,--,--,10.76,--,--,--,--,--,--,47.2,33,64,57,6,2,19,63,1.09,.199,https://www.mlb.com/player/477132
Tommy Hanson,ATL,--,--,10.84,--,--,--,--,--,--,47.1,46,68,57,2,2,22,32,1.44,.261,https://www.mlb.com/player/462102
Gio Gonzalez,OAK,--,--,9.89,--,--,--,--,--,--,47.1,39,54,52,3,1,20,43,1.25,.239,https://www.mlb.com/player/461829
Matt Garza,TB,--,--,10.84,--,--,--,--,--,--,47.1,31,62,57,6,2,20,37,1.08,.197,https://www.mlb.com/player/490063
Kyle Kendrick,PHI,--,--,12.26,--,--,--,--,--,--,47.0,41,70,64,6,2,20,15,1.30,.255,https://www.mlb.com/player/452718
Jonathan Sanchez,SF,--,--,8.81,--,--,--,--,--,--,47.0,31,54,46,5,3,33,52,1.36,.194,https://www.mlb.com/player/456043
Brad Bergesen,BAL,--,--,12.63,--,--,--,--,--,0,46.1,51,75,65,6,4,17,16,1.47,.298,https://www.mlb.com/player/448269
Ian Kennedy,ARI,--,--,11.43,--,--,--,--,--,0,45.2,36,63,58,7,3,25,47,1.34,.224,https://www.mlb.com/player/453178
Kyle Davies,KC,--,--,16.55,--,--,--,--,--,--,45.2,53,89,84,5,2,21,27,1.62,.305,https://www.mlb.com/player/434678
Johan Santana,NYM,--,--,9.66,--,--,--,--,--,--,45.2,31,50,49,5,0,19,31,1.09,.199,https://www.mlb.com/player/276371
Jason Vargas,SEA,--,--,11.04,--,--,--,--,--,--,45.2,34,61,56,3,0,13,23,1.03,.218,https://www.mlb.com/player/450306
Kevin Millwood,BAL,--,--,16.28,--,--,--,--,--,--,45.1,54,85,82,8,3,24,29,1.72,.305,https://www.mlb.com/player/119154
Ryan Dempster,CHC,--,--,12.71,--,--,--,--,--,--,45.1,50,82,64,3,7,27,51,1.70,.286,https://www.mlb.com/player/133225
Anibal Sanchez,FLA,--,--,13.30,--,--,--,--,--,--,45.1,57,78,67,2,2,16,40,1.61,.315,https://www.mlb.com/player/434671
Clay Buchholz,BOS,--,--,6.80,--,--,--,--,--,0,45.0,22,43,34,0,2,21,25,0.96,.161,https://www.mlb.com/player/453329
Joe Blanton,PHI,--,--,13.40,--,--,--,--,--,--,45.0,48,76,67,6,2,17,30,1.44,.284,https://www.mlb.com/player/430599
Roy Oswalt,PHI,--,--,9.20,--,--,--,--,--,--,45.0,27,50,46,4,1,14,39,0.91,.186,https://www.mlb.com/player/400061
Scott Baker,MIN,--,--,12.09,--,--,--,--,--,0,44.2,43,62,60,5,3,11,39,1.21,.262,https://www.mlb.com/player/435044
Max Scherzer,DET,--,--,11.17,--,--,--,--,--,--,44.1,40,62,55,5,0,11,40,1.15,.263,https://www.mlb.com/player/453286
Daisuke Matsuzaka,BOS,--,--,13.70,--,--,--,--,--,--,44.0,36,71,67,6,3,27,39,1.43,.235,https://www.mlb.com/player/493137
John Danks,CWS,--,--,12.89,--,--,--,--,--,--,44.0,44,68,63,2,0,13,31,1.30,.262,https://www.mlb.com/player/433579
Barry Zito,SF,--,--,13.09,--,--,--,--,--,0,44.0,36,69,64,1,1,30,24,1.50,.245,https://www.mlb.com/player/217096
Bronson Arroyo,CIN,--,--,12.78,--,--,--,--,--,--,43.2,32,64,62,7,1,15,20,1.08,.219,https://www.mlb.com/player/276520
Chris Volstad,FLA,--,--,14.02,--,--,--,--,--,--,43.2,49,73,68,3,3,26,26,1.72,.304,https://www.mlb.com/player/458690
Hiroki Kuroda,LAD,--,--,11.75,--,--,--,--,--,--,43.2,42,70,57,4,1,27,41,1.58,.261,https://www.mlb.com/player/493133
Scott Feldman,TEX,--,--,12.78,--,--,--,--,--,--,43.2,44,73,62,3,2,16,22,1.37,.280,https://www.mlb.com/player/444857
Brett Cecil,TOR,--,--,12.57,--,--,--,--,--,0,43.2,50,67,61,5,0,14,29,1.47,.307,https://www.mlb.com/player/446399
Jason Hammel,COL,--,--,14.95,--,--,--,--,--,--,43.1,41,74,72,4,3,18,36,1.36,.263,https://www.mlb.com/player/434628
Jonathon Niese,NYM,--,--,13.29,--,--,--,--,--,--,43.1,48,80,64,8,0,26,40,1.71,.291,https://www.mlb.com/player/477003
Jon Garland,SD,--,--,10.80,--,--,--,--,--,0,43.1,34,59,52,3,2,30,33,1.48,.231,https://www.mlb.com/player/279782
Wade Davis,TB,--,--,9.97,--,--,--,--,--,--,43.1,32,49,48,4,2,17,33,1.13,.218,https://www.mlb.com/player/451584
Freddy Garcia,CWS,--,--,10.47,--,--,--,--,--,--,43.0,45,54,50,2,0,14,27,1.37,.285,https://www.mlb.com/player/150119
Dallas Braden,OAK,--,--,10.88,--,--,--,--,--,--,43.0,37,60,52,2,0,7,26,1.02,.239,https://www.mlb.com/player/460284
Matt Cain,SF,--,--,11.91,--,--,--,--,--,--,42.1,33,62,56,6,0,21,37,1.28,.229,https://www.mlb.com/player/430912
John Lannan,WSH,--,--,13.18,--,--,--,--,--,--,42.1,42,69,62,6,1,17,26,1.39,.273,https://www.mlb.com/player/458709
Cliff Lee,TEX,--,--,11.79,--,--,--,--,--,--,42.0,43,64,55,2,0,4,40,1.12,.270,https://www.mlb.com/player/424324
Carlos Zambrano,CHC,--,--,9.29,--,--,--,--,--,--,41.2,38,50,43,5,1,17,30,1.32,.252,https://www.mlb.com/player/407296
R.A. Dickey,NYM,--,--,9.07,--,--,--,--,--,--,41.2,37,49,42,4,1,13,23,1.20,.247,https://www.mlb.com/player/285079
Zach Duke,PIT,--,--,16.20,--,--,--,--,--,--,41.2,60,88,75,6,2,21,24,1.94,.355,https://www.mlb.com/player/435043
Shaun Marcum,TOR,--,--,12.74,--,--,--,--,--,--,41.2,41,64,59,8,1,11,36,1.25,.266,https://www.mlb.com/player/451788
Gavin Floyd,CWS,--,--,14.59,--,--,--,--,--,--,41.1,49,74,67,3,0,19,34,1.65,.312,https://www.mlb.com/player/425856
Jeremy Bonderman,DET,--,--,16.55,--,--,--,--,--,0,41.1,48,84,76,5,5,17,30,1.57,.302,https://www.mlb.com/player/425827
Brian Matusz,BAL,--,--,13.61,--,--,--,--,--,--,41.0,39,66,62,5,3,13,25,1.27,.257,https://www.mlb.com/player/451085
Scott Kazmir,LAA,--,--,16.02,--,--,--,--,--,--,41.0,45,77,73,6,1,22,24,1.63,.294,https://www.mlb.com/player/431148
Trevor Cahill,OAK,--,--,9.52,--,--,--,--,--,--,40.2,27,51,43,4,2,14,17,1.01,.220,https://www.mlb.com/player/502239
Johnny Cueto,CIN,--,--,11.48,--,--,--,--,--,--,40.0,36,53,51,2,4,25,27,1.53,.257,https://www.mlb.com/player/456501
Bud Norris,HOU,--,--,15.53,--,--,--,--,--,0,40.0,51,78,69,7,2,27,38,1.95,.327,https://www.mlb.com/player/502032
Chris Narveson,MIL,--,--,15.30,--,--,--,--,--,--,40.0,38,71,68,5,1,17,26,1.38,.271,https://www.mlb.com/player/429780
C.J. Wilson,TEX,--,--,12.93,--,--,--,--,--,--,39.2,37,63,57,2,1,28,38,1.64,.247,https://www.mlb.com/player/450351
Mitch Talbot,CLE,--,--,15.13,--,--,--,--,--,0,38.2,48,74,65,3,3,24,17,1.86,.322,https://www.mlb.com/player/452676
Kevin Slowey,MIN,--,--,11.74,--,--,--,--,--,--,38.1,32,53,50,2,1,9,24,1.07,.244,https://www.mlb.com/player/458713
Tim Wakefield,BOS,--,--,14.45,--,--,--,--,--,--,38.0,41,70,61,4,1,12,22,1.39,.283,https://www.mlb.com/player/123801
Tom Gorzelanny,CHC,--,--,11.71,--,--,--,--,--,0,37.2,29,57,49,3,1,23,35,1.38,.223,https://www.mlb.com/player/452733
Javier Vazquez,NYY,--,--,13.26,--,--,--,--,--,0,37.1,31,58,55,4,3,19,28,1.34,.242,https://www.mlb.com/player/134320
Aaron Cook,COL,--,--,14.84,--,--,--,--,--,--,37.0,48,65,61,3,1,17,19,1.76,.343,https://www.mlb.com/player/346871
Ted Lilly,LAD,--,--,11.92,--,--,--,--,--,0,37.0,34,54,49,9,0,14,44,1.30,.250,https://www.mlb.com/player/150404
Jaime Garcia,STL,--,--,10.22,--,--,--,--,--,--,37.0,37,57,42,4,2,28,35,1.76,.262,https://www.mlb.com/player/448802
Rick Porcello,DET,--,--,17.41,--,--,--,--,--,--,35.2,47,75,69,4,3,18,20,1.82,.329,https://www.mlb.com/player/519144
Doug Fister,SEA,--,--,15.39,--,--,--,--,--,--,35.2,45,66,61,2,2,10,14,1.54,.331,https://www.mlb.com/player/450729
Ramon Pena,CWS,--,--,11.72,--,--,--,--,--,--,35.1,28,52,46,3,0,24,21,1.47,.237,https://www.mlb.com/player/430963
Manny Parra,MIL,--,--,12.74,--,--,--,--,--,--,35.1,30,58,50,4,0,24,34,1.53,.250,https://www.mlb.com/player/448159
Jeff Niemann,TB,--,--,14.52,--,--,--,--,--,--,35.1,37,58,57,3,3,21,26,1.64,.278,https://www.mlb.com/player/435298
Brandon Morrow,TOR,--,--,13.75,--,--,--,--,--,--,35.1,39,57,54,2,3,16,47,1.56,.293,https://www.mlb.com/player/453344
Bruce Chen,KC,--,--,11.57,--,--,--,--,--,--,35.0,29,48,45,1,1,23,29,1.49,.240,https://www.mlb.com/player/136600
Ross Ohlendorf,PIT,--,--,9.79,--,--,--,--,--,--,34.0,26,41,37,2,3,20,26,1.35,.230,https://www.mlb.com/player/456027
Armando Galarraga,DET,--,--,12.30,--,--,--,--,--,--,33.2,28,49,46,2,0,15,18,1.28,.246,https://www.mlb.com/player/451482
Joel Pineiro,LAA,--,--,11.50,--,--,--,--,--,--,33.2,29,44,43,2,0,12,21,1.22,.240,https://www.mlb.com/player/334492
Brian Duensing,MIN,--,--,6.15,--,--,--,--,--,--,33.2,21,27,23,2,2,10,17,0.92,.191,https://www.mlb.com/player/488846
Josh Beckett,BOS,--,--,17.01,--,--,--,--,--,--,33.1,46,70,63,5,2,22,33,2.04,.338,https://www.mlb.com/player/277417
Nick Blackburn,MIN,--,--,19.17,--,--,--,--,--,--,33.1,45,75,71,7,0,7,10,1.56,.338,https://www.mlb.com/player/448147
Wade LeBlanc,SD,--,--,10.36,--,--,--,--,--,--,33.0,27,38,38,3,2,15,26,1.27,.237,https://www.mlb.com/player/453281
Craig Stammen,WSH,--,--,15.43,--,--,--,--,--,--,32.2,39,60,56,3,0,16,23,1.68,.307,https://www.mlb.com/player/489334
Homer Bailey,CIN,--,--,11.69,--,--,--,--,--,--,32.1,25,43,42,2,0,14,32,1.21,.219,https://www.mlb.com/player/456701
Kevin Correia,SD,--,--,17.44,--,--,--,--,--,0,32.0,32,64,62,4,0,20,25,1.63,.271,https://www.mlb.com/player/429781
Jair Jurrjens,ATL,--,--,12.51,--,--,--,--,--,--,31.2,26,47,44,2,0,20,26,1.45,.239,https://www.mlb.com/player/457453
Mike Leake,CIN,--,--,13.93,--,--,--,--,--,--,31.2,37,61,49,9,2,16,24,1.67,.306,https://www.mlb.com/player/502190
Ricky Nolasco,FLA,--,--,13.93,--,--,--,--,--,--,31.2,35,52,49,2,2,12,32,1.48,.294,https://www.mlb.com/player/445060
Phil Hughes,NYY,--,--,15.63,--,--,--,--,--,0,31.2,35,56,55,6,0,15,30,1.58,.297,https://www.mlb.com/player/461833
Brian Bannister,KC,--,--,17.81,--,--,--,--,--,--,31.1,39,64,62,5,1,14,20,1.69,.307,https://www.mlb.com/player/446454
Hisanori Takahashi,NYM,--,--,11.20,--,--,--,--,--,--,31.1,29,41,39,6,0,17,33,1.47,.259,https://www.mlb.com/player/538227
Jorge De La Rosa,COL,--,--,11.74,--,--,--,--,--,--,30.2,25,45,40,4,0,11,24,1.17,.245,https://www.mlb.com/player/407822
Kenshin Kawakami,ATL,--,--,10.98,--,--,--,--,--,0,30.1,20,43,37,0,1,14,24,1.12,.204,https://www.mlb.com/player/499877
Jake Arrieta,BAL,--,--,12.30,--,--,--,--,--,0,30.0,29,46,41,2,1,15,14,1.47,.269,https://www.mlb.com/player/453562
Andy Pettitte,NYY,--,--,10.50,--,--,--,--,--,--,30.0,21,40,35,4,1,15,23,1.20,.219,https://www.mlb.com/player/120485
Ben Sheets,OAK,--,--,13.20,--,--,--,--,--,--,30.0,37,47,44,5,0,11,14,1.60,.319,https://www.mlb.com/player/282656
Ryan Rowland-Smith,SEA,--,--,17.10,--,--,--,--,--,--,30.0,38,67,57,6,2,12,18,1.67,.330,https://www.mlb.com/player/434884
Aaron Harang,CIN,--,--,14.56,--,--,--,--,--,--,29.2,32,53,48,4,1,17,19,1.65,.291,https://www.mlb.com/player/421685
Jeff Suppan,STL,--,--,13.34,--,--,--,--,--,--,29.0,34,47,43,3,1,14,9,1.66,.312,https://www.mlb.com/player/122987
Kyle Lohse,STL,--,--,17.38,--,--,--,--,--,0,29.0,37,64,56,4,0,17,25,1.86,.336,https://www.mlb.com/player/346798
Jhoulys Chacin,COL,--,--,12.56,--,--,--,--,--,0,28.2,29,54,40,5,4,20,24,1.71,.279,https://www.mlb.com/player/468504
Vin Mazzaro,OAK,--,--,10.36,--,--,--,--,--,0,28.2,23,44,33,5,2,12,11,1.22,.247,https://www.mlb.com/player/476570
Mat Latos,SD,--,--,11.12,--,--,--,--,--,--,28.1,30,38,35,0,2,14,34,1.55,.270,https://www.mlb.com/player/502009
Madison Bumgarner,SF,--,--,8.58,--,--,--,--,--,--,28.1,22,30,27,3,1,7,25,1.02,.222,https://www.mlb.com/player/518516
Kanekoa Texeira,KC,--,--,9.64,--,--,--,--,--,--,28.0,25,33,30,2,1,11,13,1.29,.263,https://www.mlb.com/player/444427
Luis Atilano,WSH,--,--,12.86,--,--,--,--,--,--,28.0,20,46,40,4,0,12,14,1.14,.211,https://www.mlb.com/player/457447
Jeff Karstens,PIT,--,--,13.99,--,--,--,--,--,0,27.2,30,48,43,3,0,10,11,1.45,.303,https://www.mlb.com/player/444371
Andy Sonnanstine,TB,--,--,10.08,--,--,--,--,--,--,27.2,24,31,31,4,4,11,16,1.27,.238,https://www.mlb.com/player/458567
Carlos Marmol,CHC,--,--,6.91,--,--,--,--,--,--,27.1,19,22,21,0,2,21,49,1.46,.192,https://www.mlb.com/player/461791
Fernando Rodney,LAA,--,--,9.22,--,--,--,--,--,--,27.1,24,29,28,3,2,11,23,1.28,.233,https://www.mlb.com/player/407845
Brett Anderson,OAK,--,--,9.33,--,--,--,--,--,0,27.0,23,33,28,0,3,9,23,1.19,.225,https://www.mlb.com/player/474463
Tommy Hunter,TEX,--,--,10.67,--,--,--,--,--,0,27.0,18,34,32,4,0,6,23,0.89,.196,https://www.mlb.com/player/488984
Matt Albers,BAL,--,--,11.81,--,--,--,--,--,--,26.2,27,38,35,4,0,15,16,1.58,.270,https://www.mlb.com/player/458006
Luke Hochevar,KC,--,--,15.38,--,--,--,--,--,--,26.1,32,51,45,2,3,14,20,1.75,.305,https://www.mlb.com/player/460024
Charlie Morton,PIT,--,--,19.99,--,--,--,--,--,0,25.2,36,69,57,7,2,14,15,1.95,.350,https://www.mlb.com/player/450203
Carlos Silva,CHC,--,--,13.14,--,--,--,--,--,--,25.1,28,39,37,1,1,10,15,1.50,.301,https://www.mlb.com/player/400067
Nelson Figueroa,HOU,--,--,8.17,--,--,--,--,--,--,25.1,19,27,23,4,1,10,15,1.14,.216,https://www.mlb.com/player/150153
Dontrelle Willis,SF,--,--,11.72,--,--,--,--,--,0,25.1,17,33,33,1,3,16,13,1.30,.218,https://www.mlb.com/player/425883
Rich Harden,TEX,--,--,12.79,--,--,--,--,--,--,25.1,22,39,36,2,3,14,25,1.42,.242,https://www.mlb.com/player/425848
Matt Harrison,TEX,--,--,11.16,--,--,--,--,--,--,25.0,26,35,31,3,1,19,17,1.80,.289,https://www.mlb.com/player/457448
Peter Moylan,ATL,--,--,6.57,--,--,--,--,--,--,24.2,20,21,18,2,0,19,17,1.58,.238,https://www.mlb.com/player/493247
Nate Robertson,PHI,--,--,19.70,--,--,--,--,--,0,24.2,35,63,54,5,2,17,16,2.11,.350,https://www.mlb.com/player/425146
Miguel Batista,WSH,--,--,7.66,--,--,--,--,--,--,24.2,23,22,21,1,1,16,12,1.58,.253,https://www.mlb.com/player/110683
Jonny Venters,ATL,--,--,5.55,--,--,--,--,--,--,24.1,18,27,15,0,4,11,29,1.19,.214,https://www.mlb.com/player/458924
David Hernandez,BAL,--,--,10.73,--,--,--,--,--,--,24.1,19,31,29,1,2,12,24,1.27,.226,https://www.mlb.com/player/456696
Jeff Francis,COL,--,--,14.05,--,--,--,--,--,0,24.1,28,39,38,1,0,6,19,1.40,.304,https://www.mlb.com/player/433585
Evan Meek,PIT,--,--,5.18,--,--,--,--,--,--,24.1,15,18,14,1,0,10,19,1.03,.176,https://www.mlb.com/player/457425
Shawn Camp,TOR,--,--,4.81,--,--,--,--,--,--,24.1,11,14,13,0,2,10,21,0.86,.139,https://www.mlb.com/player/425861
Tyler Clippard,WSH,--,--,8.14,--,--,--,--,--,--,24.1,22,24,22,2,2,13,22,1.44,.265,https://www.mlb.com/player/461325
Sean O'Sullivan,KC,--,--,12.00,--,--,--,--,--,0,24.0,17,34,32,3,0,11,15,1.17,.200,https://www.mlb.com/player/457711
Felipe Paulino,HOU,--,--,17.11,--,--,--,--,--,--,23.2,28,56,45,1,0,22,20,2.11,.308,https://www.mlb.com/player/462956
Carlos Monasterios,LAD,--,--,10.27,--,--,--,--,--,--,23.2,18,32,27,2,2,13,13,1.31,.222,https://www.mlb.com/player/467856
Chad Durbin,PHI,--,--,9.13,--,--,--,--,--,--,23.2,19,24,24,3,0,10,23,1.23,.229,https://www.mlb.com/player/239795
Brian Burres,PIT,--,--,11.03,--,--,--,--,--,0,23.2,23,32,29,1,3,17,17,1.69,.267,https://www.mlb.com/player/434638
David Pauley,SEA,--,--,9.13,--,--,--,--,--,0,23.2,18,27,24,0,1,11,18,1.23,.220,https://www.mlb.com/player/456102
Clay Hensley,FLA,--,--,5.79,--,--,--,--,--,--,23.1,10,17,15,0,1,8,24,0.77,.135,https://www.mlb.com/player/454535
Kevin Jepsen,LAA,--,--,8.10,--,--,--,--,--,--,23.1,18,21,21,0,2,15,20,1.41,.231,https://www.mlb.com/player/448178
Brian Wilson,SF,--,--,3.09,--,--,--,--,--,--,23.1,8,9,8,0,1,11,35,0.81,.105,https://www.mlb.com/player/451216
Aaron Heilman,ARI,--,--,9.39,--,--,--,--,--,--,23.0,16,25,24,2,3,12,17,1.22,.195,https://www.mlb.com/player/408310
Mark Hendrickson,BAL,--,--,11.74,--,--,--,--,--,--,23.0,29,33,30,1,2,9,13,1.65,.319,https://www.mlb.com/player/424805
Chris Perez,CLE,--,--,2.74,--,--,--,--,--,--,23.0,6,8,7,1,0,14,24,0.87,.085,https://www.mlb.com/player/453198
Todd Coffey,MIL,--,--,10.57,--,--,--,--,--,--,23.0,30,32,27,5,0,13,25,1.87,.333,https://www.mlb.com/player/434298
Blake Hawksworth,STL,--,--,14.09,--,--,--,--,--,--,23.0,30,42,36,4,0,10,11,1.74,.326,https://www.mlb.com/player/458003
Tony Sipp,CLE,--,--,7.54,--,--,--,--,--,--,22.2,12,20,19,4,0,15,28,1.19,.167,https://www.mlb.com/player/448609
Rafael Perez,CLE,--,--,6.35,--,--,--,--,--,--,22.2,17,17,16,0,0,11,16,1.24,.221,https://www.mlb.com/player/460370
Matt Guerrier,MIN,--,--,7.15,--,--,--,--,--,--,22.2,15,21,18,3,2,7,9,0.97,.203,https://www.mlb.com/player/407825
Brian Tallet,TOR,--,--,13.50,--,--,--,--,--,--,22.2,18,37,34,4,2,12,15,1.32,.231,https://www.mlb.com/player/425226
Kris Medlen,ATL,--,--,11.69,--,--,--,--,--,--,22.1,18,33,29,2,1,4,16,0.99,.240,https://www.mlb.com/player/450665
Brandon Lyon,HOU,--,--,9.27,--,--,--,--,--,--,22.1,13,24,23,0,1,19,21,1.43,.167,https://www.mlb.com/player/407193
J.A. Happ,HOU,--,--,10.48,--,--,--,--,--,0,22.1,19,30,26,3,0,13,17,1.43,.247,https://www.mlb.com/player/457918
James McDonald,PIT,--,--,10.07,--,--,--,--,--,0,22.1,14,25,25,1,0,11,19,1.12,.194,https://www.mlb.com/player/457428
Nick Masset,CIN,--,--,8.59,--,--,--,--,--,--,22.0,16,23,21,2,0,12,24,1.27,.213,https://www.mlb.com/player/434665
Joakim Soria,KC,--,--,3.27,--,--,--,--,--,--,22.0,9,8,8,0,1,7,26,0.73,.130,https://www.mlb.com/player/465657
Joba Chamberlain,NYY,--,--,11.86,--,--,--,--,--,0,22.0,24,31,29,2,0,9,24,1.50,.279,https://www.mlb.com/player/501955
Daniel McCutchen,PIT,--,--,13.91,--,--,--,--,--,--,22.0,19,36,34,3,0,11,11,1.36,.244,https://www.mlb.com/player/445216
Santiago Casilla,SF,--,--,3.68,--,--,--,--,--,0,22.0,9,11,9,0,1,16,25,1.14,.136,https://www.mlb.com/player/433586
Esmil Rogers,COL,--,--,18.28,--,--,--,--,--,0,21.2,35,54,44,2,2,11,20,2.12,.368,https://www.mlb.com/player/469134
Phil Coke,DET,--,--,9.14,--,--,--,--,--,--,21.2,21,24,22,0,2,11,21,1.48,.276,https://www.mlb.com/player/457435
