name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Jason Vargas,SEA,--,--,4.55,--,--,--,--,--,--,59.1,56,33,30,8,0,19,38,1.26,.236,https://www.mlb.com/player/450306
Mat Latos,SD,--,--,4.27,--,--,--,--,--,--,59.0,57,30,28,5,1,26,68,1.41,.244,https://www.mlb.com/player/502009
Josh Johnson,FLA,--,--,2.76,--,--,--,--,--,--,58.2,53,20,18,3,2,24,58,1.31,.235,https://www.mlb.com/player/435178
Trevor Cahill,OAK,--,--,3.53,--,--,--,--,--,--,58.2,48,26,23,7,5,25,47,1.24,.216,https://www.mlb.com/player/502239
Randy Wells,CHC,--,--,4.32,--,--,--,--,--,--,58.1,54,29,28,5,2,23,40,1.32,.235,https://www.mlb.com/player/448694
Chad Billingsley,LAD,--,--,3.70,--,--,--,--,--,--,58.1,52,27,24,0,3,32,69,1.44,.229,https://www.mlb.com/player/451532
Max Scherzer,DET,--,--,3.41,--,--,--,--,--,--,58.0,48,27,22,7,3,18,63,1.14,.223,https://www.mlb.com/player/453286
Derek Lowe,ATL,--,--,5.46,--,--,--,--,--,--,57.2,55,35,35,6,0,22,47,1.34,.237,https://www.mlb.com/player/117955
Kevin Millwood,BAL,--,--,6.71,--,--,--,--,--,--,57.2,65,48,43,7,2,24,52,1.54,.273,https://www.mlb.com/player/119154
Yovani Gallardo,MIL,--,--,4.84,--,--,--,--,--,--,57.2,50,39,31,4,1,33,71,1.44,.222,https://www.mlb.com/player/451596
Johnny Cueto,CIN,--,--,4.45,--,--,--,--,--,--,56.2,52,30,28,6,1,27,43,1.39,.239,https://www.mlb.com/player/456501
Kyle Davies,KC,--,--,4.76,--,--,--,--,--,--,56.2,49,31,30,9,0,37,43,1.52,.226,https://www.mlb.com/player/434678
Paul Maholm,PIT,--,--,6.59,--,--,--,--,--,--,56.0,77,46,41,5,3,21,34,1.75,.314,https://www.mlb.com/player/430904
Brian Matusz,BAL,--,--,4.07,--,--,--,--,--,--,55.1,43,28,25,5,3,18,53,1.10,.203,https://www.mlb.com/player/451085
Gavin Floyd,CWS,--,--,5.04,--,--,--,--,--,--,55.1,65,36,31,3,0,25,54,1.63,.281,https://www.mlb.com/player/425856
Phil Hughes,NYY,--,--,7.36,--,--,--,--,--,0,55.0,64,45,45,10,0,16,49,1.45,.284,https://www.mlb.com/player/461833
A.J. Burnett,NYY,--,--,6.38,--,--,--,--,--,0,55.0,67,42,39,8,6,20,54,1.58,.290,https://www.mlb.com/player/150359
Justin Masterson,CLE,--,--,5.30,--,--,--,--,--,--,54.1,49,36,32,6,2,23,54,1.33,.234,https://www.mlb.com/player/475416
Dave Bush,MIL,--,--,3.31,--,--,--,--,--,--,54.1,54,32,20,6,1,29,47,1.53,.249,https://www.mlb.com/player/433657
Kyle Kendrick,PHI,--,--,4.97,--,--,--,--,--,--,54.1,56,33,30,4,0,19,31,1.38,.257,https://www.mlb.com/player/452718
R.A. Dickey,NYM,--,--,5.00,--,--,--,--,--,--,54.0,46,35,30,8,1,19,25,1.20,.220,https://www.mlb.com/player/285079
Chris Volstad,FLA,--,--,5.03,--,--,--,--,--,--,53.2,55,31,30,7,1,23,42,1.45,.253,https://www.mlb.com/player/458690
Joe Blanton,PHI,--,--,5.20,--,--,--,--,--,--,53.2,53,34,31,6,2,23,51,1.42,.248,https://www.mlb.com/player/430599
Jason Hammel,COL,--,--,7.52,--,--,--,--,--,--,52.2,71,45,44,8,1,18,55,1.69,.307,https://www.mlb.com/player/434628
Scott Baker,MIN,--,--,4.27,--,--,--,--,--,0,52.2,50,26,25,3,1,14,44,1.22,.243,https://www.mlb.com/player/435044
Jonathon Niese,NYM,--,--,4.27,--,--,--,--,--,--,52.2,57,38,25,6,3,26,46,1.58,.265,https://www.mlb.com/player/477003
Clay Buchholz,BOS,--,--,1.89,--,--,--,--,--,0,52.1,31,16,11,3,1,26,38,1.09,.167,https://www.mlb.com/player/453329
Wade Davis,TB,--,--,3.96,--,--,--,--,--,--,52.1,46,23,23,6,1,22,36,1.30,.228,https://www.mlb.com/player/451584
Doug Fister,SEA,--,--,5.37,--,--,--,--,--,--,52.0,70,37,31,6,2,13,25,1.60,.303,https://www.mlb.com/player/450729
Chris Narveson,MIL,--,--,4.18,--,--,--,--,--,--,51.2,41,25,24,3,2,21,51,1.20,.209,https://www.mlb.com/player/429780
Jeff Niemann,TB,--,--,5.05,--,--,--,--,--,--,51.2,45,30,29,8,0,24,44,1.34,.225,https://www.mlb.com/player/435298
Brad Bergesen,BAL,--,--,6.00,--,--,--,--,--,0,51.0,56,42,34,10,2,20,27,1.49,.265,https://www.mlb.com/player/448269
Jeremy Bonderman,DET,--,--,6.00,--,--,--,--,--,0,51.0,55,36,34,7,3,19,32,1.45,.267,https://www.mlb.com/player/425827
Brett Cecil,TOR,--,--,7.06,--,--,--,--,--,0,51.0,51,45,40,9,0,20,38,1.39,.248,https://www.mlb.com/player/446399
Jaime Garcia,STL,--,--,4.56,--,--,--,--,--,--,49.1,52,34,25,3,1,36,48,1.78,.259,https://www.mlb.com/player/448802
Rick Porcello,DET,--,--,4.62,--,--,--,--,--,--,48.2,51,27,25,1,3,15,30,1.36,.263,https://www.mlb.com/player/519144
Ricky Nolasco,FLA,--,--,4.62,--,--,--,--,--,--,48.2,56,26,25,4,1,10,39,1.36,.280,https://www.mlb.com/player/445060
Joel Pineiro,LAA,--,--,4.84,--,--,--,--,--,--,48.1,54,26,26,5,0,16,35,1.45,.271,https://www.mlb.com/player/334492
Javier Vazquez,NYY,--,--,5.96,--,--,--,--,--,0,48.1,43,35,32,11,1,27,49,1.45,.232,https://www.mlb.com/player/134320
Zach Duke,PIT,--,--,6.94,--,--,--,--,--,--,48.0,63,46,37,9,0,22,41,1.77,.303,https://www.mlb.com/player/435043
Daisuke Matsuzaka,BOS,--,--,5.32,--,--,--,--,--,--,47.1,36,29,28,5,5,20,46,1.18,.207,https://www.mlb.com/player/493137
Mitch Talbot,CLE,--,--,3.42,--,--,--,--,--,0,47.1,47,23,18,1,4,23,27,1.48,.247,https://www.mlb.com/player/452676
Kevin Slowey,MIN,--,--,6.46,--,--,--,--,--,--,47.1,62,36,34,9,1,12,37,1.56,.310,https://www.mlb.com/player/458713
Freddy Garcia,CWS,--,--,4.79,--,--,--,--,--,--,47.0,43,27,25,6,0,22,31,1.38,.232,https://www.mlb.com/player/150119
Nick Blackburn,MIN,--,--,6.75,--,--,--,--,--,--,46.2,67,37,35,9,0,15,18,1.76,.328,https://www.mlb.com/player/448147
Bud Norris,HOU,--,--,6.99,--,--,--,--,--,0,46.1,52,41,36,7,1,28,48,1.73,.275,https://www.mlb.com/player/502032
Brandon Morrow,TOR,--,--,4.30,--,--,--,--,--,--,46.0,42,25,22,3,0,20,67,1.35,.236,https://www.mlb.com/player/453344
Tim Wakefield,BOS,--,--,5.24,--,--,--,--,--,--,44.2,41,27,26,6,0,12,25,1.19,.236,https://www.mlb.com/player/123801
Armando Galarraga,DET,--,--,4.47,--,--,--,--,--,--,44.1,41,22,22,3,0,23,22,1.44,.236,https://www.mlb.com/player/451482
Scott Kazmir,LAA,--,--,6.90,--,--,--,--,--,--,44.1,39,35,34,4,3,25,31,1.44,.234,https://www.mlb.com/player/431148
Wade LeBlanc,SD,--,--,5.77,--,--,--,--,--,--,43.2,52,28,28,8,0,22,42,1.69,.292,https://www.mlb.com/player/453281
Kevin Correia,SD,--,--,5.15,--,--,--,--,--,0,43.2,47,25,25,5,1,28,38,1.72,.269,https://www.mlb.com/player/429781
Bruce Chen,KC,--,--,3.77,--,--,--,--,--,--,43.0,37,18,18,5,1,17,28,1.26,.223,https://www.mlb.com/player/136600
Scott Feldman,TEX,--,--,7.59,--,--,--,--,--,--,42.2,56,42,36,8,2,24,27,1.88,.301,https://www.mlb.com/player/444857
John Lannan,WSH,--,--,4.57,--,--,--,--,--,--,41.1,59,25,21,2,2,16,26,1.81,.324,https://www.mlb.com/player/458709
Tom Gorzelanny,CHC,--,--,4.17,--,--,--,--,--,0,41.0,40,25,19,2,1,23,42,1.54,.244,https://www.mlb.com/player/452733
Jhoulys Chacin,COL,--,--,4.61,--,--,--,--,--,0,41.0,35,31,21,5,2,20,54,1.34,.215,https://www.mlb.com/player/468504
Brian Duensing,MIN,--,--,3.98,--,--,--,--,--,--,40.2,42,20,18,6,0,12,22,1.33,.256,https://www.mlb.com/player/488846
Mike Leake,CIN,--,--,3.35,--,--,--,--,--,--,40.1,47,23,15,3,3,23,33,1.74,.278,https://www.mlb.com/player/502190
Tommy Hunter,TEX,--,--,3.40,--,--,--,--,--,0,39.2,36,15,15,5,1,12,28,1.21,.232,https://www.mlb.com/player/488984
Brian Bannister,KC,--,--,5.95,--,--,--,--,--,--,39.1,41,26,26,3,0,18,19,1.50,.261,https://www.mlb.com/player/446454
Craig Stammen,WSH,--,--,6.69,--,--,--,--,--,--,39.0,49,32,29,3,1,15,29,1.64,.297,https://www.mlb.com/player/489334
Josh Beckett,BOS,--,--,7.68,--,--,--,--,--,--,38.2,53,37,33,6,3,17,38,1.81,.314,https://www.mlb.com/player/277417
Carlos Zambrano,CHC,--,--,3.26,--,--,--,--,--,--,38.2,32,15,14,1,0,26,39,1.50,.215,https://www.mlb.com/player/407296
Andy Pettitte,NYY,--,--,3.29,--,--,--,--,--,--,38.1,24,14,14,3,1,15,34,1.02,.175,https://www.mlb.com/player/120485
Aaron Cook,COL,--,--,3.08,--,--,--,--,--,--,38.0,34,16,13,3,1,17,24,1.34,.225,https://www.mlb.com/player/346871
Hisanori Takahashi,NYM,--,--,5.45,--,--,--,--,--,--,38.0,40,23,23,4,0,17,36,1.50,.261,https://www.mlb.com/player/538227
Jeff Karstens,PIT,--,--,5.21,--,--,--,--,--,0,38.0,54,23,22,7,1,14,26,1.79,.329,https://www.mlb.com/player/444371
Vin Mazzaro,OAK,--,--,5.30,--,--,--,--,--,0,37.1,43,32,22,6,2,20,28,1.69,.276,https://www.mlb.com/player/476570
Ben Sheets,OAK,--,--,6.99,--,--,--,--,--,--,37.1,45,31,29,7,0,18,23,1.69,.298,https://www.mlb.com/player/282656
Manny Parra,MIL,--,--,7.78,--,--,--,--,--,--,37.0,44,33,32,6,0,26,44,1.89,.284,https://www.mlb.com/player/448159
Jair Jurrjens,ATL,--,--,4.54,--,--,--,--,--,--,35.2,26,18,18,6,1,12,32,1.07,.198,https://www.mlb.com/player/457453
Jamie Moyer,PHI,--,--,5.05,--,--,--,--,--,--,35.2,41,21,20,8,3,6,21,1.32,.275,https://www.mlb.com/player/119469
Carlos Silva,CHC,--,--,3.82,--,--,--,--,--,--,35.1,40,17,15,1,4,10,29,1.42,.272,https://www.mlb.com/player/400067
Jorge De La Rosa,COL,--,--,5.19,--,--,--,--,--,--,34.2,31,22,20,4,2,13,33,1.27,.228,https://www.mlb.com/player/407822
Jake Peavy,CWS,--,--,4.98,--,--,--,--,--,--,34.1,25,19,19,2,3,18,35,1.25,.195,https://www.mlb.com/player/408241
Homer Bailey,CIN,--,--,4.76,--,--,--,--,--,--,34.0,28,19,18,2,0,14,32,1.24,.217,https://www.mlb.com/player/456701
Aaron Harang,CIN,--,--,5.82,--,--,--,--,--,--,34.0,35,24,22,6,0,14,33,1.44,.259,https://www.mlb.com/player/421685
Ramon Pena,CWS,--,--,4.28,--,--,--,--,--,--,33.2,30,18,16,3,0,18,28,1.43,.227,https://www.mlb.com/player/430963
Brett Anderson,OAK,--,--,4.01,--,--,--,--,--,0,33.2,36,18,15,0,3,14,28,1.49,.259,https://www.mlb.com/player/474463
Ross Ohlendorf,PIT,--,--,3.74,--,--,--,--,--,--,33.2,25,15,14,4,1,15,25,1.19,.200,https://www.mlb.com/player/456027
Ryan Rowland-Smith,SEA,--,--,9.62,--,--,--,--,--,--,33.2,40,41,36,9,3,19,13,1.75,.286,https://www.mlb.com/player/434884
Madison Bumgarner,SF,--,--,3.78,--,--,--,--,--,--,33.1,52,17,14,2,2,11,26,1.89,.344,https://www.mlb.com/player/518516
Travis Wood,CIN,--,--,3.03,--,--,--,--,--,--,32.2,25,14,11,1,1,13,30,1.16,.205,https://www.mlb.com/player/475243
Nate Robertson,PHI,--,--,6.12,--,--,--,--,--,0,32.1,29,27,22,4,3,16,25,1.39,.232,https://www.mlb.com/player/425146
Kris Medlen,ATL,--,--,7.47,--,--,--,--,--,--,31.1,44,28,26,7,1,7,22,1.63,.321,https://www.mlb.com/player/450665
Luke Hochevar,KC,--,--,5.74,--,--,--,--,--,--,31.1,36,22,20,3,2,11,26,1.50,.273,https://www.mlb.com/player/460024
Jeff Francis,COL,--,--,5.52,--,--,--,--,--,0,31.0,31,20,19,2,0,10,21,1.32,.252,https://www.mlb.com/player/433585
Jake Arrieta,BAL,--,--,8.51,--,--,--,--,--,0,30.2,43,31,29,5,2,16,15,1.92,.321,https://www.mlb.com/player/453562
Barry Enright,ARI,--,--,5.64,--,--,--,--,--,0,30.1,34,19,19,8,0,7,19,1.35,.276,https://www.mlb.com/player/446264
Vicente Padilla,LAD,--,--,2.70,--,--,--,--,--,--,30.0,15,10,9,2,0,7,31,0.73,.143,https://www.mlb.com/player/218894
Nelson Figueroa,HOU,--,--,4.25,--,--,--,--,--,--,29.2,25,16,14,3,2,15,22,1.35,.221,https://www.mlb.com/player/150153
Jeff Suppan,STL,--,--,8.19,--,--,--,--,--,--,29.2,40,28,27,5,1,21,17,2.06,.315,https://www.mlb.com/player/122987
Tyler Clippard,WSH,--,--,3.34,--,--,--,--,--,--,29.2,22,11,11,4,1,17,40,1.31,.198,https://www.mlb.com/player/461325
Matt Belisle,COL,--,--,3.77,--,--,--,--,--,--,28.2,24,12,12,3,0,4,31,0.98,.216,https://www.mlb.com/player/279571
Felipe Paulino,HOU,--,--,7.22,--,--,--,--,--,--,28.2,35,29,23,2,0,19,34,1.88,.294,https://www.mlb.com/player/462956
John Ely,LAD,--,--,5.97,--,--,--,--,--,0,28.2,25,19,19,4,0,17,26,1.47,.229,https://www.mlb.com/player/518655
Carlos Marmol,CHC,--,--,5.72,--,--,--,--,--,--,28.1,18,19,18,0,3,15,53,1.16,.175,https://www.mlb.com/player/461791
Luke French,SEA,--,--,5.08,--,--,--,--,--,0,28.1,28,16,16,4,2,9,14,1.31,.252,https://www.mlb.com/player/448287
Kyle Lohse,STL,--,--,9.85,--,--,--,--,--,0,28.1,52,38,31,6,0,12,26,2.26,.388,https://www.mlb.com/player/346798
Daniel Hudson,ARI,--,--,2.25,--,--,--,--,--,0,28.0,17,7,7,0,2,10,28,0.96,.170,https://www.mlb.com/player/543339
Jonny Venters,ATL,--,--,3.54,--,--,--,--,--,--,28.0,20,17,11,0,5,12,35,1.14,.192,https://www.mlb.com/player/458924
Carlos Monasterios,LAD,--,--,4.88,--,--,--,--,--,--,27.2,36,18,15,4,1,7,13,1.55,.300,https://www.mlb.com/player/467856
Brian Wilson,SF,--,--,3.58,--,--,--,--,--,--,27.2,32,11,11,3,0,14,37,1.66,.283,https://www.mlb.com/player/451216
David Pauley,SEA,--,--,4.88,--,--,--,--,--,0,27.2,25,17,15,6,1,11,17,1.30,.229,https://www.mlb.com/player/456102
Rich Harden,TEX,--,--,7.16,--,--,--,--,--,--,27.2,24,25,22,6,2,20,31,1.59,.226,https://www.mlb.com/player/425848
Miguel Batista,WSH,--,--,2.93,--,--,--,--,--,--,27.2,20,10,9,2,2,18,21,1.37,.194,https://www.mlb.com/player/110683
Sean O'Sullivan,KC,--,--,5.27,--,--,--,--,--,0,27.1,25,17,16,4,0,10,15,1.28,.236,https://www.mlb.com/player/457711
Luke Gregerson,SD,--,--,4.28,--,--,--,--,--,--,27.1,20,14,13,2,0,9,37,1.06,.196,https://www.mlb.com/player/502381
Blake Hawksworth,STL,--,--,3.95,--,--,--,--,--,--,27.1,28,14,12,2,0,13,17,1.50,.255,https://www.mlb.com/player/458003
Kenshin Kawakami,ATL,--,--,4.73,--,--,--,--,--,0,26.2,25,17,14,1,0,8,24,1.24,.236,https://www.mlb.com/player/499877
Daniel Bard,BOS,--,--,2.05,--,--,--,--,--,--,26.1,19,6,6,1,1,12,30,1.18,.198,https://www.mlb.com/player/453268
Craig Breslow,OAK,--,--,3.81,--,--,--,--,--,--,26.0,25,11,11,2,0,9,24,1.31,.243,https://www.mlb.com/player/444520
Tim Stauffer,SD,--,--,1.73,--,--,--,--,--,--,26.0,21,5,5,0,1,13,23,1.31,.212,https://www.mlb.com/player/431162
Luis Atilano,WSH,--,--,3.46,--,--,--,--,--,--,26.0,19,14,10,3,1,3,14,0.85,.190,https://www.mlb.com/player/457447
J.A. Happ,HOU,--,--,1.05,--,--,--,--,--,0,25.2,15,3,3,0,0,10,25,0.97,.167,https://www.mlb.com/player/457918
Evan Meek,PIT,--,--,1.75,--,--,--,--,--,--,25.2,14,10,5,1,2,12,21,1.01,.151,https://www.mlb.com/player/457425
Andy Sonnanstine,TB,--,--,7.71,--,--,--,--,--,--,25.2,30,22,22,5,1,10,18,1.56,.280,https://www.mlb.com/player/458567
David Hernandez,BAL,--,--,3.96,--,--,--,--,--,--,25.0,20,12,11,0,1,15,22,1.40,.213,https://www.mlb.com/player/456696
Joba Chamberlain,NYY,--,--,4.68,--,--,--,--,--,0,25.0,22,14,13,0,0,8,24,1.20,.224,https://www.mlb.com/player/501955
Brandon League,SEA,--,--,3.60,--,--,--,--,--,--,25.0,23,16,10,1,2,5,17,1.12,.223,https://www.mlb.com/player/434181
Sean Marshall,CHC,--,--,2.55,--,--,--,--,--,--,24.2,14,8,7,0,1,12,32,1.05,.156,https://www.mlb.com/player/445156
Brandon Lyon,HOU,--,--,4.74,--,--,--,--,--,--,24.2,27,13,13,1,0,13,18,1.62,.265,https://www.mlb.com/player/407193
Charlie Morton,PIT,--,--,7.66,--,--,--,--,--,0,24.2,25,30,21,3,3,10,20,1.42,.253,https://www.mlb.com/player/450203
Brian Burres,PIT,--,--,5.84,--,--,--,--,--,0,24.2,26,18,16,1,0,12,14,1.54,.257,https://www.mlb.com/player/434638
Brian Tallet,TOR,--,--,4.38,--,--,--,--,--,--,24.2,21,15,12,4,1,11,17,1.30,.216,https://www.mlb.com/player/425226
Clay Hensley,FLA,--,--,2.96,--,--,--,--,--,--,24.1,23,9,8,0,2,12,21,1.44,.240,https://www.mlb.com/player/454535
Chad Durbin,PHI,--,--,1.85,--,--,--,--,--,--,24.1,17,5,5,1,1,12,23,1.19,.193,https://www.mlb.com/player/239795
Ramon E Ramirez,SF,--,--,2.96,--,--,--,--,--,--,24.1,17,8,8,3,0,14,17,1.27,.189,https://www.mlb.com/player/430673
Matt Harrison,TEX,--,--,5.18,--,--,--,--,--,--,24.1,18,15,14,3,1,17,14,1.44,.189,https://www.mlb.com/player/457448
Mark Hendrickson,BAL,--,--,8.25,--,--,--,--,--,--,24.0,28,25,22,3,2,9,22,1.54,.280,https://www.mlb.com/player/424805
Rafael Betancourt,COL,--,--,3.75,--,--,--,--,--,--,24.0,24,10,10,3,0,3,37,1.13,.245,https://www.mlb.com/player/429783
Matt Guerrier,MIN,--,--,4.88,--,--,--,--,--,--,24.0,14,15,13,2,0,10,15,1.00,.165,https://www.mlb.com/player/407825
Scott Olsen,WSH,--,--,9.38,--,--,--,--,--,--,24.0,31,26,25,3,1,13,22,1.83,.304,https://www.mlb.com/player/435179
Aaron Heilman,ARI,--,--,6.85,--,--,--,--,--,--,23.2,29,18,18,3,0,13,21,1.77,.290,https://www.mlb.com/player/408310
