name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Ervin Santana,LAA,12,6,4.23,22,22,2,1,0,0,149.0,152,75,70,21,9,45,111,1.32,.263,https://www.mlb.com/player/429722
Johnny Cueto,CIN,10,6,4.00,25,25,1,1,0,0,148.2,147,70,66,15,7,42,106,1.27,.260,https://www.mlb.com/player/456501
Colby Lewis,TEX,9,9,3.09,23,23,1,0,0,0,148.2,130,56,51,11,3,44,139,1.17,.230,https://www.mlb.com/player/407890
Rodrigo Lopez,ARI,5,11,4.93,24,24,0,0,0,0,148.0,167,92,81,30,1,41,76,1.41,.282,https://www.mlb.com/player/150438
Clayton Kershaw,LAD,9,8,3.04,23,23,1,1,0,0,148.0,118,55,50,9,5,50,145,1.14,.217,https://www.mlb.com/player/477132
CC Sabathia,NYY,13,4,3.50,21,21,1,0,0,0,146.2,148,63,57,12,4,49,136,1.34,.266,https://www.mlb.com/player/282332
Mike Pelfrey,NYM,12,5,3.08,23,23,0,0,0,0,146.1,143,55,50,7,5,47,82,1.30,.262,https://www.mlb.com/player/460059
Randy Wolf,MIL,9,8,4.42,22,22,1,1,0,0,142.2,142,76,70,19,6,51,92,1.35,.260,https://www.mlb.com/player/150116
Kyle Kendrick,PHI,10,7,4.54,26,24,1,0,0,0,142.2,153,80,72,19,3,39,67,1.35,.276,https://www.mlb.com/player/452718
Kyle Davies,KC,5,9,5.69,25,25,1,0,0,0,142.1,169,94,90,12,1,61,95,1.62,.295,https://www.mlb.com/player/434678
Tommy Hanson,ATL,8,7,3.18,23,23,1,0,0,0,141.1,125,55,50,12,10,34,119,1.13,.239,https://www.mlb.com/player/462102
Brian Matusz,BAL,7,9,3.76,25,25,0,0,0,0,141.1,131,63,59,15,4,48,109,1.27,.243,https://www.mlb.com/player/451085
Trevor Cahill,OAK,12,6,3.29,21,21,1,1,0,0,139.1,103,55,51,14,3,46,85,1.07,.209,https://www.mlb.com/player/502239
Kevin Millwood,BAL,4,11,4.36,22,22,1,0,0,0,138.1,156,72,67,14,4,50,94,1.49,.284,https://www.mlb.com/player/119154
Ricky Nolasco,FLA,12,9,4.75,23,23,1,0,0,0,138.1,148,75,73,24,2,28,133,1.27,.272,https://www.mlb.com/player/445060
A.J. Burnett,NYY,7,11,5.93,25,25,0,0,0,0,138.0,162,98,91,24,13,57,106,1.59,.297,https://www.mlb.com/player/150359
Roy Oswalt,PHI,7,9,3.20,21,21,0,0,0,0,138.0,112,54,49,17,3,37,117,1.08,.224,https://www.mlb.com/player/400061
Anibal Sanchez,FLA,9,10,4.06,23,23,0,0,0,0,137.1,151,71,62,8,6,52,110,1.48,.278,https://www.mlb.com/player/434671
Jered Weaver,LAA,9,6,3.42,21,21,0,0,0,0,137.0,119,53,52,20,0,34,124,1.12,.230,https://www.mlb.com/player/450308
Carl Pavano,MIN,10,6,3.88,20,20,4,1,0,0,137.0,150,61,59,18,2,27,79,1.29,.278,https://www.mlb.com/player/134321
Tim Lincecum,SF,11,7,3.56,21,21,1,1,0,0,136.2,122,55,54,14,4,46,147,1.23,.237,https://www.mlb.com/player/453311
Bronson Arroyo,CIN,11,6,4.29,21,21,1,0,0,0,136.1,121,65,65,23,4,27,73,1.09,.237,https://www.mlb.com/player/276520
Jeff Niemann,TB,9,5,3.50,22,22,1,1,0,0,136.1,117,54,53,17,5,41,98,1.16,.231,https://www.mlb.com/player/435298
Jake Westbrook,STL,8,8,3.90,22,22,0,0,0,0,136.0,135,61,59,13,4,36,92,1.26,.259,https://www.mlb.com/player/150414
James Shields,TB,9,10,5.27,23,22,0,0,0,0,135.0,163,84,79,21,3,35,131,1.47,.294,https://www.mlb.com/player/448306
Brett Cecil,TOR,13,6,4.48,22,22,0,0,0,0,134.2,139,71,67,17,1,37,86,1.31,.267,https://www.mlb.com/player/446399
Gavin Floyd,CWS,7,9,3.90,22,22,1,0,0,0,134.0,141,62,58,10,4,41,105,1.36,.273,https://www.mlb.com/player/425856
Max Scherzer,DET,9,8,3.78,21,21,0,0,0,0,133.1,110,61,56,16,4,48,120,1.19,.228,https://www.mlb.com/player/453286
Jaime Garcia,STL,10,7,2.77,23,23,0,0,0,0,133.1,132,55,41,8,3,54,110,1.40,.256,https://www.mlb.com/player/448802
Chris Volstad,FLA,10,6,4.47,23,23,1,0,0,0,133.0,144,71,66,13,6,39,82,1.38,.277,https://www.mlb.com/player/458690
C.J. Wilson,TEX,12,4,3.32,22,22,3,0,0,0,133.0,108,54,49,7,8,58,109,1.25,.221,https://www.mlb.com/player/450351
Clay Buchholz,BOS,14,4,1.97,20,20,1,1,0,0,132.2,102,36,29,4,5,45,94,1.11,.214,https://www.mlb.com/player/453329
Francisco Liriano,MIN,10,6,3.87,22,22,0,0,0,0,132.2,129,57,57,8,7,41,137,1.28,.254,https://www.mlb.com/player/434538
Adam Wainwright,STL,9,8,2.83,18,18,4,2,0,0,130.1,101,44,41,10,4,36,118,1.05,.217,https://www.mlb.com/player/425794
Jonathon Niese,NYM,6,7,4.08,22,22,2,1,0,0,130.0,138,71,59,13,8,44,114,1.40,.269,https://www.mlb.com/player/477003
Jason Hammel,COL,7,7,4.86,22,22,0,0,0,0,129.2,145,71,70,14,5,34,95,1.38,.288,https://www.mlb.com/player/434628
Clayton Richard,SD,12,4,3.20,21,21,1,1,0,0,129.1,127,47,46,9,3,46,102,1.34,.261,https://www.mlb.com/player/453385
Livan Hernandez,WSH,7,8,4.24,21,21,0,0,0,0,129.1,141,68,61,9,3,48,74,1.46,.285,https://www.mlb.com/player/115817
Daisuke Matsuzaka,BOS,8,5,4.81,21,21,0,0,0,0,129.0,112,73,69,11,7,65,111,1.37,.234,https://www.mlb.com/player/493137
Doug Fister,SEA,5,12,4.64,21,21,0,0,0,0,128.0,143,73,66,11,6,24,72,1.30,.281,https://www.mlb.com/player/450729
Josh Johnson,FLA,7,4,2.19,19,19,1,0,0,0,127.2,112,34,31,3,3,28,128,1.10,.237,https://www.mlb.com/player/435178
Justin Verlander,DET,9,8,3.39,19,19,3,0,0,0,127.1,112,53,48,10,3,40,120,1.19,.235,https://www.mlb.com/player/434378
Wandy Rodriguez,HOU,7,8,3.91,21,21,0,0,0,0,126.2,120,63,55,10,5,50,123,1.34,.252,https://www.mlb.com/player/434643
Brad Bergesen,BAL,7,9,4.20,21,20,2,0,0,0,126.1,134,66,59,19,4,38,56,1.36,.270,https://www.mlb.com/player/448269
Paul Maholm,PIT,5,11,5.13,22,22,0,0,0,0,126.1,160,82,72,8,9,42,65,1.60,.311,https://www.mlb.com/player/430904
Gio Gonzalez,OAK,8,8,3.86,22,22,0,0,0,0,126.0,120,57,54,11,3,69,121,1.50,.249,https://www.mlb.com/player/461829
Jonathan Sanchez,SF,10,4,2.79,22,21,0,0,0,0,125.2,88,45,39,14,7,56,139,1.15,.196,https://www.mlb.com/player/456043
Ted Lilly,LAD,8,8,2.73,19,19,1,1,0,0,125.1,95,41,38,16,5,28,96,0.98,.211,https://www.mlb.com/player/150404
Ian Kennedy,ARI,7,5,3.89,21,21,0,0,0,0,125.0,116,58,54,18,5,43,100,1.27,.246,https://www.mlb.com/player/453178
Dave Bush,MIL,6,11,4.49,23,22,0,0,0,0,124.1,143,75,62,19,3,48,74,1.54,.289,https://www.mlb.com/player/433657
Mitch Talbot,CLE,7,9,4.14,21,21,1,0,0,0,124.0,133,66,57,11,6,50,71,1.48,.275,https://www.mlb.com/player/452676
Justin Masterson,CLE,5,11,5.11,24,21,1,1,0,0,123.1,144,79,70,11,11,53,91,1.60,.293,https://www.mlb.com/player/475416
Jeremy Bonderman,DET,4,8,6.11,21,21,0,0,0,0,122.1,139,89,83,20,8,48,73,1.53,.284,https://www.mlb.com/player/425827
Cole Hamels,PHI,7,8,2.87,19,19,1,0,0,0,122.1,104,41,39,16,4,35,128,1.14,.229,https://www.mlb.com/player/430935
Phil Hughes,NYY,11,6,4.09,21,20,0,0,0,0,121.0,113,56,55,13,0,46,101,1.31,.248,https://www.mlb.com/player/461833
Bud Norris,HOU,6,8,5.05,21,21,0,0,0,0,119.1,115,74,67,14,4,61,116,1.47,.250,https://www.mlb.com/player/502032
Kevin Correia,SD,7,8,4.56,22,20,0,0,0,0,118.1,111,61,60,14,4,51,91,1.37,.250,https://www.mlb.com/player/429781
Ricky Romero,TOR,9,5,4.18,18,18,1,0,0,0,118.1,111,65,55,11,5,41,99,1.28,.248,https://www.mlb.com/player/460069
Ubaldo Jimenez,COL,8,6,3.53,18,18,3,1,0,0,117.1,83,48,46,8,5,52,114,1.15,.200,https://www.mlb.com/player/434622
R.A. Dickey,NYM,7,6,2.53,17,17,2,1,0,0,117.1,107,36,33,6,2,31,82,1.18,.245,https://www.mlb.com/player/285079
Yovani Gallardo,MIL,11,2,3.62,20,20,1,1,0,0,117.0,115,51,47,8,2,51,128,1.42,.257,https://www.mlb.com/player/451596
Ryan Dempster,CHC,11,5,3.70,19,19,1,0,0,0,116.2,113,54,48,11,9,43,113,1.34,.255,https://www.mlb.com/player/133225
Dallas Braden,OAK,5,9,3.55,18,18,3,1,0,0,116.2,119,54,46,9,3,22,70,1.21,.263,https://www.mlb.com/player/460284
Zach Duke,PIT,6,12,6.33,22,22,0,0,0,0,116.2,165,94,82,20,4,42,77,1.77,.331,https://www.mlb.com/player/435043
Johan Santana,NYM,8,4,3.11,17,17,2,1,0,0,115.2,108,41,40,12,1,30,81,1.19,.243,https://www.mlb.com/player/276371
Jon Garland,SD,8,7,3.67,19,19,0,0,0,0,115.1,104,51,47,11,4,49,79,1.33,.246,https://www.mlb.com/player/279782
Scott Kazmir,LAA,5,15,6.83,22,22,0,0,0,0,114.2,134,90,87,20,10,60,65,1.69,.294,https://www.mlb.com/player/431148
Derek Lowe,ATL,7,9,4.26,19,19,0,0,0,0,114.0,122,56,54,9,2,41,79,1.43,.277,https://www.mlb.com/player/117955
Mat Latos,SD,9,7,3.26,19,19,0,0,0,0,113.1,98,43,41,10,2,30,112,1.13,.227,https://www.mlb.com/player/502009
Javier Vazquez,NYY,7,7,4.67,22,17,0,0,0,0,111.2,104,61,58,18,6,45,81,1.33,.248,https://www.mlb.com/player/134320
Jason Vargas,SEA,7,8,4.11,18,18,0,0,0,0,111.2,111,52,51,10,0,34,72,1.30,.258,https://www.mlb.com/player/450306
Bruce Chen,KC,9,7,4.70,26,18,1,1,1,1,111.0,113,60,58,14,2,42,76,1.40,.265,https://www.mlb.com/player/136600
Chris Narveson,MIL,9,4,4.70,22,19,0,0,0,0,111.0,112,60,58,12,4,32,86,1.30,.265,https://www.mlb.com/player/429780
Wade Davis,TB,9,7,4.04,19,19,0,0,0,0,107.0,104,49,48,15,4,40,73,1.35,.251,https://www.mlb.com/player/451584
Freddy Garcia,CWS,10,3,4.30,18,18,0,0,0,0,104.2,114,53,50,13,2,22,58,1.30,.281,https://www.mlb.com/player/150119
Armando Galarraga,DET,3,8,4.89,18,17,2,1,0,0,103.0,104,57,56,15,3,37,50,1.37,.263,https://www.mlb.com/player/451482
Randy Wells,CHC,4,8,3.63,16,16,0,0,0,0,101.2,99,43,41,8,4,29,71,1.26,.253,https://www.mlb.com/player/448694
Joe Blanton,PHI,5,3,4.02,16,16,0,0,0,0,100.2,118,53,45,12,2,28,78,1.45,.294,https://www.mlb.com/player/430599
Jamie Moyer,PHI,8,8,5.20,17,17,2,1,0,0,98.2,93,61,57,19,5,18,54,1.13,.245,https://www.mlb.com/player/119469
Tommy Hunter,TEX,11,2,3.67,19,18,0,0,0,0,98.0,103,42,40,16,3,30,59,1.36,.270,https://www.mlb.com/player/488984
Ben Sheets,OAK,3,8,4.42,16,16,0,0,0,0,97.2,104,53,48,15,0,33,58,1.40,.274,https://www.mlb.com/player/282656
Joel Pineiro,LAA,6,5,3.98,15,15,2,0,0,0,97.1,105,44,43,13,1,20,54,1.28,.273,https://www.mlb.com/player/334492
Wade LeBlanc,SD,5,9,4.90,18,17,0,0,0,0,97.1,110,53,53,17,1,36,79,1.50,.284,https://www.mlb.com/player/453281
John Lannan,WSH,4,5,4.39,16,16,0,0,0,0,96.1,110,55,47,12,1,32,46,1.47,.286,https://www.mlb.com/player/458709
Mike Leake,CIN,6,3,4.50,17,15,0,0,0,0,96.0,112,58,48,12,3,29,61,1.47,.296,https://www.mlb.com/player/502190
Josh Beckett,BOS,3,6,6.63,16,16,0,0,0,0,95.0,122,75,70,18,5,36,82,1.66,.308,https://www.mlb.com/player/277417
Scott Feldman,TEX,6,8,5.78,19,15,0,0,0,0,95.0,133,69,61,13,3,32,51,1.74,.333,https://www.mlb.com/player/444857
Jeff Karstens,PIT,3,7,4.40,21,14,0,0,0,0,94.0,104,51,46,18,0,23,57,1.35,.283,https://www.mlb.com/player/444371
Hisanori Takahashi,NYM,8,6,3.83,38,10,0,0,6,6,91.2,92,41,39,9,0,31,81,1.34,.264,https://www.mlb.com/player/538227
Shaun Marcum,TOR,6,4,3.73,14,14,1,0,0,0,91.2,87,40,38,14,3,18,69,1.15,.249,https://www.mlb.com/player/451788
Aaron Cook,COL,4,7,5.97,17,17,1,0,0,0,89.0,109,63,59,11,1,38,39,1.65,.304,https://www.mlb.com/player/346871
Jhoulys Chacin,COL,6,6,3.62,18,13,0,0,0,0,87.0,72,38,35,7,6,40,82,1.29,.228,https://www.mlb.com/player/468504
Tim Wakefield,BOS,3,6,5.73,23,11,0,0,0,0,86.1,97,62,55,13,4,25,51,1.41,.280,https://www.mlb.com/player/123801
Brian Duensing,MIN,6,2,2.22,34,9,1,1,0,0,85.0,71,24,21,6,3,21,54,1.08,.225,https://www.mlb.com/player/488846
Brandon Morrow,TOR,7,5,4.50,15,15,0,0,0,0,84.0,79,44,42,7,3,36,93,1.37,.249,https://www.mlb.com/player/453344
Carlos Zambrano,CHC,7,3,2.08,21,12,0,0,0,0,82.1,60,25,19,0,3,46,73,1.29,.204,https://www.mlb.com/player/407296
Jake Arrieta,BAL,5,3,4.22,14,14,0,0,0,0,81.0,82,42,38,5,3,36,47,1.46,.261,https://www.mlb.com/player/453562
Nick Blackburn,MIN,5,6,5.56,14,13,1,0,0,0,81.0,104,51,50,11,1,20,36,1.53,.317,https://www.mlb.com/player/448147
Kris Medlen,ATL,5,1,3.97,21,11,0,0,0,0,79.1,78,38,35,11,2,15,64,1.17,.263,https://www.mlb.com/player/450665
Kevin Slowey,MIN,7,2,4.42,14,14,0,0,0,0,79.1,91,39,39,7,1,7,55,1.24,.288,https://www.mlb.com/player/458713
Craig Stammen,WSH,4,2,5.03,23,11,0,0,0,0,78.2,87,46,44,6,1,27,65,1.45,.284,https://www.mlb.com/player/489334
Brian Bannister,KC,3,10,8.15,16,15,0,0,0,0,77.1,105,72,70,16,1,35,53,1.81,.316,https://www.mlb.com/player/446454
Aaron Harang,CIN,6,4,5.49,15,13,0,0,0,0,77.0,105,51,47,10,2,29,54,1.74,.326,https://www.mlb.com/player/421685
David Pauley,SEA,4,7,4.21,16,13,0,0,0,0,77.0,75,38,36,12,4,23,44,1.27,.253,https://www.mlb.com/player/456102
Ross Ohlendorf,PIT,1,10,4.83,16,16,0,0,0,0,76.1,82,44,41,10,5,31,60,1.48,.283,https://www.mlb.com/player/456027
Manny Parra,MIL,2,3,3.81,24,10,0,0,0,0,75.2,70,34,32,10,2,37,85,1.41,.246,https://www.mlb.com/player/448159
Brett Anderson,OAK,4,5,2.88,12,12,0,0,0,0,72.0,80,28,23,5,4,18,54,1.36,.276,https://www.mlb.com/player/474463
Jorge De La Rosa,COL,3,5,4.52,12,12,0,0,0,0,71.2,65,40,36,10,1,33,65,1.37,.245,https://www.mlb.com/player/407822
Jake Peavy,CWS,3,6,5.80,12,12,0,0,0,0,71.1,72,46,46,10,4,26,64,1.37,.261,https://www.mlb.com/player/408241
Rick Porcello,DET,3,6,5.30,12,12,0,0,0,0,71.1,92,43,42,10,2,13,38,1.47,.314,https://www.mlb.com/player/519144
Nate Robertson,PHI,5,4,5.48,14,12,0,0,0,0,70.2,79,52,43,9,4,22,47,1.43,.288,https://www.mlb.com/player/425146
Felipe Paulino,HOU,1,8,5.25,14,11,0,0,0,1,70.1,72,51,41,4,3,36,68,1.54,.268,https://www.mlb.com/player/462956
Jeff Francis,COL,2,5,5.22,13,13,0,0,0,0,69.0,77,42,40,10,0,10,44,1.26,.289,https://www.mlb.com/player/433585
Rich Harden,TEX,5,2,4.96,14,13,0,0,0,0,69.0,67,41,38,12,5,41,57,1.57,.250,https://www.mlb.com/player/425848
Barry Enright,ARI,4,5,3.95,11,11,0,0,0,0,66.0,61,29,29,15,1,18,33,1.20,.250,https://www.mlb.com/player/446264
Ryan Rowland-Smith,SEA,0,8,8.18,16,13,0,0,0,0,66.0,104,68,60,20,4,21,27,1.89,.357,https://www.mlb.com/player/434884
Daniel Hudson,ARI,7,1,1.94,9,9,0,0,0,0,65.0,46,14,14,6,4,15,57,0.94,.200,https://www.mlb.com/player/543339
Jair Jurrjens,ATL,6,2,3.22,11,11,0,0,0,0,64.1,63,26,23,7,0,27,48,1.40,.257,https://www.mlb.com/player/457453
John Ely,LAD,3,5,4.20,11,11,0,0,0,0,64.1,60,32,30,4,0,21,56,1.26,.255,https://www.mlb.com/player/518655
Vicente Padilla,LAD,5,3,2.95,10,10,1,1,0,0,64.0,52,24,21,8,4,10,65,0.97,.219,https://www.mlb.com/player/218894
Vin Mazzaro,OAK,2,4,5.09,13,11,0,0,0,0,63.2,62,41,36,10,2,31,46,1.46,.256,https://www.mlb.com/player/476570
Charlie Morton,PIT,2,8,6.64,13,13,0,0,0,0,63.2,82,54,47,9,5,21,51,1.62,.313,https://www.mlb.com/player/450203
Matt Belisle,COL,4,4,3.00,52,0,0,0,1,1,63.0,58,22,21,5,2,11,57,1.10,.249,https://www.mlb.com/player/279571
Ramon Pena,CWS,1,3,5.17,35,2,0,0,0,0,62.2,64,39,36,5,1,30,31,1.50,.270,https://www.mlb.com/player/430963
Andy Pettitte,NYY,4,3,4.31,10,10,0,0,0,0,62.2,68,35,30,7,2,20,47,1.40,.285,https://www.mlb.com/player/120485
David Hernandez,BAL,6,7,3.79,32,6,0,0,2,5,61.2,54,28,26,6,3,33,58,1.41,.236,https://www.mlb.com/player/456696
Luis Atilano,WSH,4,6,5.40,12,12,0,0,0,0,61.2,70,42,37,10,1,26,34,1.56,.285,https://www.mlb.com/player/457447
Evan Meek,PIT,2,3,2.35,53,0,0,0,3,7,61.1,41,20,16,2,3,27,53,1.11,.187,https://www.mlb.com/player/457425
D.J. Carrasco,ARI,2,1,3.54,49,0,0,0,0,1,61.0,54,30,24,4,1,26,54,1.31,.247,https://www.mlb.com/player/425647
Tom Gorzelanny,CHC,2,6,5.02,11,10,0,0,0,0,61.0,67,39,34,6,1,25,48,1.51,.277,https://www.mlb.com/player/452733
Kyle Lohse,STL,4,4,7.12,12,12,0,0,0,0,60.2,94,54,48,6,1,25,33,1.96,.362,https://www.mlb.com/player/346798
Kenshin Kawakami,ATL,0,8,5.49,13,11,0,0,0,0,59.0,74,41,36,6,0,24,44,1.66,.308,https://www.mlb.com/player/499877
Daniel Bard,BOS,1,2,1.68,57,0,0,0,3,9,59.0,32,12,11,3,1,24,57,0.95,.162,https://www.mlb.com/player/453268
Madison Bumgarner,SF,5,2,2.14,9,9,0,0,0,0,59.0,62,16,14,4,2,17,44,1.34,.267,https://www.mlb.com/player/518516
Nelson Figueroa,HOU,5,2,2.93,21,6,0,0,0,0,58.1,51,23,19,5,1,21,43,1.23,.236,https://www.mlb.com/player/150153
James McDonald,PIT,4,4,4.01,11,10,0,0,0,0,58.1,55,26,26,3,0,25,53,1.37,.257,https://www.mlb.com/player/457428
Luke French,SEA,3,4,4.78,10,8,0,0,0,0,58.1,57,31,31,10,3,16,24,1.25,.254,https://www.mlb.com/player/448287
Tyler Clippard,WSH,5,5,3.24,52,0,0,0,1,8,58.1,45,23,21,6,1,29,70,1.27,.213,https://www.mlb.com/player/461325
Matt Albers,BAL,4,3,5.12,48,0,0,0,0,2,58.0,62,36,33,6,1,26,39,1.52,.272,https://www.mlb.com/player/458006
Matt Harrison,TEX,2,1,4.84,32,3,0,0,2,3,57.2,57,32,31,8,1,31,36,1.53,.259,https://www.mlb.com/player/457448
Josh Tomlin,CLE,6,3,4.29,9,9,1,0,0,0,56.2,59,28,27,7,2,13,30,1.27,.276,https://www.mlb.com/player/458708
Alex Sanabia,FLA,4,3,2.86,11,8,0,0,0,0,56.2,50,20,18,6,2,12,34,1.09,.231,https://www.mlb.com/player/502253
Miguel Batista,WSH,1,1,2.38,41,1,0,0,1,1,56.2,42,16,15,7,3,24,38,1.16,.211,https://www.mlb.com/player/110683
Tim Stauffer,SD,4,3,1.79,22,4,0,0,0,0,55.1,42,12,11,1,1,17,40,1.07,.211,https://www.mlb.com/player/431162
Jonny Venters,ATL,4,2,1.96,52,0,0,0,1,3,55.0,39,16,12,1,4,23,61,1.13,.201,https://www.mlb.com/player/458924
Carlos Silva,CHC,5,3,5.47,11,11,0,0,0,0,54.1,62,33,33,6,4,14,34,1.40,.290,https://www.mlb.com/player/400067
Luke Hochevar,KC,1,4,5.30,10,9,0,0,0,0,54.1,66,34,32,4,2,17,41,1.53,.297,https://www.mlb.com/player/460024
Jesse Crain,MIN,0,1,1.82,53,0,0,0,1,4,54.1,41,14,11,2,1,17,53,1.07,.211,https://www.mlb.com/player/430884
J.A. Happ,HOU,4,3,3.52,10,10,1,1,0,0,53.2,46,22,21,3,0,27,45,1.36,.232,https://www.mlb.com/player/457918
Chris Capuano,MIL,3,4,4.02,19,7,0,0,0,0,53.2,49,24,24,7,1,17,47,1.23,.241,https://www.mlb.com/player/425626
Matt Guerrier,MIN,5,6,3.21,54,0,0,0,1,6,53.1,45,22,19,6,3,16,27,1.14,.231,https://www.mlb.com/player/407825
Andy Sonnanstine,TB,1,0,5.06,28,2,0,0,1,1,53.1,60,30,30,8,5,14,36,1.39,.279,https://www.mlb.com/player/458567
Carlos Monasterios,LAD,2,4,4.58,19,7,0,0,0,0,53.0,58,31,27,10,4,17,29,1.42,.275,https://www.mlb.com/player/467856
Neftali Feliz,TEX,3,3,3.06,54,0,0,0,32,35,53.0,37,18,18,3,5,14,48,0.96,.196,https://www.mlb.com/player/491703
Brian Burres,PIT,3,3,4.88,13,8,0,0,0,0,51.2,56,31,28,6,3,24,26,1.55,.275,https://www.mlb.com/player/434638
Jonathan Papelbon,BOS,3,3,3.71,49,0,0,0,30,35,51.0,41,23,21,7,1,18,60,1.16,.216,https://www.mlb.com/player/449097
Craig Breslow,OAK,2,4,2.82,53,0,0,0,4,6,51.0,35,17,16,5,0,20,54,1.08,.191,https://www.mlb.com/player/444520
Aaron Heilman,ARI,5,3,4.26,49,0,0,0,4,10,50.2,46,25,24,5,5,18,39,1.26,.238,https://www.mlb.com/player/408310
Daniel McCutchen,PIT,2,3,4.97,20,7,0,0,0,0,50.2,61,30,28,8,0,21,32,1.62,.296,https://www.mlb.com/player/445216
Darren O'Day,TEX,5,1,2.31,58,0,0,0,0,2,50.2,36,13,13,4,3,6,39,0.83,.199,https://www.mlb.com/player/503285
Brandon League,SEA,5,4,3.58,44,0,0,0,5,11,50.1,43,26,20,3,2,20,30,1.25,.234,https://www.mlb.com/player/434181
Clay Hensley,FLA,2,1,1.80,48,0,0,0,4,5,50.0,27,11,10,2,2,23,49,1.00,.154,https://www.mlb.com/player/454535
Brandon Lyon,HOU,3,4,2.88,52,0,0,0,13,14,50.0,43,17,16,2,1,17,35,1.20,.226,https://www.mlb.com/player/407193
Joel Hanrahan,PIT,3,0,2.70,52,0,0,0,3,6,50.0,40,15,15,4,3,18,70,1.16,.215,https://www.mlb.com/player/430629
Billy Wagner,ATL,6,2,1.28,51,0,0,0,29,34,49.1,26,10,7,4,3,15,73,0.83,.154,https://www.mlb.com/player/123790
Burke Badenhop,FLA,0,4,4.01,38,0,0,0,1,2,49.1,47,24,22,2,1,14,34,1.24,.255,https://www.mlb.com/player/488674
Brad Thomas,DET,3,0,3.86,33,2,0,0,0,0,49.0,56,21,21,2,3,22,23,1.59,.301,https://www.mlb.com/player/346801
Brian Sanches,FLA,1,1,2.57,47,0,0,0,0,1,49.0,37,18,14,6,1,24,37,1.24,.213,https://www.mlb.com/player/430083
