player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Corey Seager,SS,LAD,--,114,11,40,8,1,11,11,10,22,0,0,.351,.403,.728,1.131,https://www.mlb.com/player/608369
DJ LeMahieu,2B,NYY,--,132,9,52,7,2,9,9,12,12,0,0,.394,.448,.682,1.130,https://www.mlb.com/player/518934
Max Schrock,2B,STL,--,8,1,3,0,0,1,1,0,2,0,0,.375,.375,.750,1.125,https://www.mlb.com/player/621011
Austin Slater,LF,SF,--,49,4,16,2,1,4,4,12,10,0,0,.327,.468,.653,1.121,https://www.mlb.com/player/596103
Randy Arozarena,LF,TB,--,39,4,13,1,0,4,4,4,12,0,0,.333,.435,.667,1.101,https://www.mlb.com/player/668227
Jorge Ona,OF,SD,--,7,1,2,0,0,1,1,0,3,0,0,.286,.375,.714,1.089,https://www.mlb.com/player/671250
Byron Buxton,CF,MIN,--,71,9,23,3,0,9,9,1,20,0,0,.324,.342,.746,1.089,https://www.mlb.com/player/621439
Nelson Cruz,DH,MIN,--,101,12,30,3,0,12,12,14,31,0,0,.297,.398,.683,1.081,https://www.mlb.com/player/443558
Trevor Story,SS,COL,--,115,10,38,6,2,10,10,13,26,0,0,.330,.398,.678,1.077,https://www.mlb.com/player/596115
Cesar Puello,OF,BOS,--,6,0,3,0,0,0,0,1,1,0,0,.500,.571,.500,1.071,https://www.mlb.com/player/527049
Sean Murphy,C,OAK,--,63,7,17,3,0,7,7,13,21,0,0,.270,.395,.651,1.046,https://www.mlb.com/player/669221
Brandon Belt,1B,SF,--,78,5,25,9,1,5,5,9,20,0,0,.321,.391,.654,1.045,https://www.mlb.com/player/474832
Alejandro Kirk,C,TOR,--,16,1,6,1,0,1,1,1,3,0,0,.375,.412,.625,1.037,https://www.mlb.com/player/672386
James McCann,C,CWS,--,58,6,19,1,0,6,6,4,12,0,0,.328,.381,.655,1.036,https://www.mlb.com/player/543510
Yairo Munoz,OF,BOS,--,29,0,13,4,0,0,0,0,5,0,0,.448,.448,.586,1.034,https://www.mlb.com/player/622168
Tim Anderson,SS,CWS,--,139,10,50,8,1,10,10,4,30,0,0,.360,.382,.647,1.029,https://www.mlb.com/player/641313
Juan Soto,LF,WSH,--,84,5,25,8,0,5,5,20,16,0,0,.298,.438,.571,1.010,https://www.mlb.com/player/665742
Manny Machado,3B,SD,--,123,10,37,8,1,10,10,15,20,0,0,.301,.377,.626,1.003,https://www.mlb.com/player/592518
Deivy Grullon,C,BOS,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/620453
Michael Lorenzen,P,CIN,--,0,0,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/547179
Michael Hermosillo,CF,LAA,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/641684
Jake Marisnick,CF,NYM,--,15,2,4,1,0,2,2,0,6,0,0,.267,.267,.733,1.000,https://www.mlb.com/player/545350
Jake Noll,3B,WSH,--,9,0,4,1,0,0,0,0,2,0,0,.444,.444,.556,1.000,https://www.mlb.com/player/669738
Brandon Nimmo,CF,NYM,--,125,8,39,5,2,8,8,22,31,0,0,.312,.423,.576,.999,https://www.mlb.com/player/607043
Jose Abreu,1B,CWS,--,120,12,36,5,0,12,12,9,36,0,0,.300,.354,.642,.996,https://www.mlb.com/player/547989
Colin Moran,3B,PIT,--,92,8,27,6,0,8,8,11,29,0,0,.293,.375,.620,.995,https://www.mlb.com/player/592567
Ronald Acuna Jr.,LF,ATL,--,106,9,28,7,0,9,9,20,41,0,0,.264,.400,.585,.985,https://www.mlb.com/player/660670
Paul Goldschmidt,1B,STL,--,111,4,38,10,0,4,4,19,23,0,0,.342,.443,.541,.983,https://www.mlb.com/player/502671
Edwin Rios,3B,LAD,--,47,5,12,5,0,5,5,2,9,0,0,.255,.300,.681,.981,https://www.mlb.com/player/621458
Curt Casali,C,CIN,--,45,6,9,1,0,6,6,8,18,0,0,.200,.357,.622,.979,https://www.mlb.com/player/592200
Anthony Rendon,3B,LAA,--,86,4,27,5,1,4,4,16,9,0,0,.314,.443,.535,.978,https://www.mlb.com/player/543685
Darin Ruf,1B,SF,--,47,3,14,5,0,3,3,6,11,0,0,.298,.377,.596,.973,https://www.mlb.com/player/573131
Ryan McBroom,1B,KC,--,46,5,13,3,0,5,5,1,14,0,0,.283,.298,.674,.972,https://www.mlb.com/player/643436
Clint Frazier,RF,NYY,--,65,4,19,3,1,4,4,11,20,0,0,.292,.418,.554,.972,https://www.mlb.com/player/640449
Teoscar Hernandez,LF,TOR,--,103,11,28,5,0,11,11,8,32,0,0,.272,.330,.641,.971,https://www.mlb.com/player/606192
Adam Engel,CF,CWS,--,49,2,17,5,0,2,2,3,11,0,0,.347,.396,.571,.968,https://www.mlb.com/player/641553
Trea Turner,SS,WSH,--,158,9,53,11,1,9,9,10,22,0,0,.335,.379,.589,.967,https://www.mlb.com/player/607208
Pat Valaika,3B,BAL,--,79,8,24,1,0,8,8,5,20,0,0,.304,.345,.620,.966,https://www.mlb.com/player/642162
Nolan Arenado,3B,COL,--,77,5,26,4,0,5,5,5,9,0,0,.338,.378,.584,.962,https://www.mlb.com/player/571448
Xander Bogaerts,SS,BOS,--,112,7,37,5,0,7,7,12,18,0,0,.330,.395,.563,.958,https://www.mlb.com/player/593428
Alex Dickerson,LF,SF,--,85,7,25,5,1,7,7,4,17,0,0,.294,.333,.624,.957,https://www.mlb.com/player/543105
Jose Ramirez,3B,CLE,--,119,8,34,9,0,8,8,19,22,0,0,.286,.393,.563,.956,https://www.mlb.com/player/608070
Mike Freeman,2B,CLE,--,17,0,6,3,0,0,0,2,4,0,0,.353,.421,.529,.950,https://www.mlb.com/player/502273
Ryan Jeffers,C,MIN,--,30,2,10,0,0,2,2,3,10,0,0,.333,.412,.533,.945,https://www.mlb.com/player/680777
Renato Nunez,3B,BAL,--,109,10,30,6,0,10,10,8,33,0,0,.275,.336,.606,.942,https://www.mlb.com/player/600524
Pavin Smith,1B,ARI,--,22,1,8,0,0,1,1,3,5,0,0,.364,.440,.500,.940,https://www.mlb.com/player/656976
Mike Trout,CF,LAA,--,107,7,30,4,2,7,7,16,28,0,0,.280,.384,.551,.935,https://www.mlb.com/player/545361
Anthony Bemboom,C,LAA,--,34,3,9,1,0,3,3,4,8,0,0,.265,.375,.559,.934,https://www.mlb.com/player/621532
Mike Brosseau,3B,TB,--,49,3,15,3,0,3,3,5,18,0,0,.306,.382,.551,.933,https://www.mlb.com/player/670712
Ryan Mountcastle,1B,BAL,--,62,2,22,4,0,2,2,6,15,0,0,.355,.412,.516,.928,https://www.mlb.com/player/663624
Evan Longoria,3B,SF,--,97,6,29,6,1,6,6,8,21,0,0,.299,.358,.567,.926,https://www.mlb.com/player/446334
Aledmys Diaz,2B,HOU,--,31,2,9,4,0,2,2,1,5,0,0,.290,.313,.613,.925,https://www.mlb.com/player/649557
Kyle Lewis,CF,SEA,--,116,8,34,3,0,8,8,20,40,0,0,.293,.397,.526,.923,https://www.mlb.com/player/641786
Luke Voit,1B,NYY,--,123,12,34,2,0,12,12,9,34,0,0,.276,.336,.585,.921,https://www.mlb.com/player/572228
Robbie Grossman,LF,OAK,--,100,7,27,7,0,7,7,13,26,0,0,.270,.371,.550,.921,https://www.mlb.com/player/543257
Jake Cronenworth,SS,SD,--,100,2,33,9,3,2,2,7,15,0,0,.330,.380,.540,.920,https://www.mlb.com/player/630105
Alex Verdugo,CF,BOS,--,139,5,47,12,0,5,5,9,32,0,0,.338,.387,.532,.919,https://www.mlb.com/player/657077
Yan Gomes,C,WSH,--,64,4,20,4,0,4,4,3,13,0,0,.313,.353,.563,.915,https://www.mlb.com/player/543228
Adam Duvall,LF,ATL,--,101,9,27,4,0,9,9,10,35,0,0,.267,.339,.574,.914,https://www.mlb.com/player/594807
Robinson Cano,2B,NYM,--,96,6,31,6,0,6,6,1,14,0,0,.323,.337,.573,.910,https://www.mlb.com/player/429664
Josh Donaldson,3B,MIN,--,54,5,13,1,0,5,5,9,16,0,0,.241,.369,.537,.906,https://www.mlb.com/player/518626
Brandon Lowe,2B,TB,--,120,9,33,6,0,9,9,14,41,0,0,.275,.356,.550,.906,https://www.mlb.com/player/664040
Salvador Perez,C,KC,--,81,6,24,5,0,6,6,1,16,0,0,.296,.321,.580,.902,https://www.mlb.com/player/521692
Alex Avila,C,MIN,--,25,1,6,2,0,1,1,8,12,0,0,.240,.457,.440,.897,https://www.mlb.com/player/488671
Wil Myers,LF,SD,--,128,8,36,10,0,8,8,12,36,0,0,.281,.348,.547,.894,https://www.mlb.com/player/571976
Wilmer Flores,2B,SF,--,97,7,26,8,0,7,7,7,17,0,0,.268,.324,.567,.891,https://www.mlb.com/player/527038
Christian Yelich,RF,MIL,--,123,8,31,6,0,8,8,28,39,0,0,.252,.395,.496,.891,https://www.mlb.com/player/592885
Harold Castro,3B,DET,--,30,0,11,2,0,0,0,5,7,0,0,.367,.457,.433,.890,https://www.mlb.com/player/605612
Bryce Harper,RF,PHI,--,107,6,29,6,1,6,6,17,23,0,0,.271,.376,.514,.890,https://www.mlb.com/player/547180
Orlando Arcia,SS,MIL,--,94,3,30,7,1,3,3,9,20,0,0,.319,.379,.511,.889,https://www.mlb.com/player/606115
Taylor Jones,1B,HOU,--,9,1,2,1,0,1,1,0,2,0,0,.222,.222,.667,.889,https://www.mlb.com/player/622100
AJ Pollock,CF,LAD,--,119,10,33,5,0,10,10,7,28,0,0,.277,.317,.571,.889,https://www.mlb.com/player/572041
Charlie Blackmon,RF,COL,--,107,2,38,5,1,2,2,9,22,0,0,.355,.410,.477,.887,https://www.mlb.com/player/453568
Dylan Moore,3B,SEA,--,89,5,25,8,0,5,5,5,28,0,0,.281,.347,.539,.886,https://www.mlb.com/player/664238
Khris Davis,LF,OAK,--,37,2,10,3,0,2,2,5,10,0,0,.270,.372,.514,.886,https://www.mlb.com/player/501981
Hunter Dozier,3B,KC,--,87,5,24,1,2,5,5,14,28,0,0,.276,.376,.506,.882,https://www.mlb.com/player/641531
Howie Kendrick,2B,WSH,--,45,2,16,1,0,2,2,1,9,0,0,.356,.370,.511,.881,https://www.mlb.com/player/435062
Trent Grisham,RF,SD,--,130,6,37,6,2,6,6,17,39,0,0,.285,.380,.500,.880,https://www.mlb.com/player/663757
Michael Conforto,RF,NYM,--,96,2,31,6,0,2,2,12,27,0,0,.323,.430,.448,.878,https://www.mlb.com/player/624424
Joey Wendle,2B,TB,--,100,3,34,5,1,3,3,4,20,0,0,.340,.377,.500,.877,https://www.mlb.com/player/621563
Giancarlo Stanton,LF,NYY,--,45,3,10,4,0,3,3,9,14,0,0,.222,.364,.511,.875,https://www.mlb.com/player/519317
Anthony Rizzo,1B,CHC,--,121,10,29,3,0,10,10,16,18,0,0,.240,.361,.512,.874,https://www.mlb.com/player/519203
Bobby Dalbec,3B,BOS,--,40,5,8,1,0,5,5,3,22,0,0,.200,.273,.600,.873,https://www.mlb.com/player/666915
J.T. Realmuto,C,PHI,--,73,4,21,4,0,4,4,5,20,0,0,.288,.366,.507,.873,https://www.mlb.com/player/592663
Derek Dietrich,2B,TEX,--,35,3,8,0,0,3,3,7,12,0,0,.229,.386,.486,.872,https://www.mlb.com/player/518618
Mike Yastrzemski,LF,SF,--,115,7,29,6,1,7,7,20,35,0,0,.252,.368,.504,.872,https://www.mlb.com/player/573262
Jedd Gyorko,3B,MIL,--,66,6,16,2,0,6,6,7,20,0,0,.242,.324,.545,.870,https://www.mlb.com/player/576397
Adeiny Hechavarria,2B,ATL,--,26,0,10,2,0,0,0,1,4,0,0,.385,.407,.462,.869,https://www.mlb.com/player/588751
Kevin Pillar,CF,COL,--,113,5,35,6,1,5,5,8,24,0,0,.310,.355,.513,.869,https://www.mlb.com/player/607680
Will Smith,C,LAD,--,62,5,13,3,0,5,5,13,14,0,0,.210,.364,.500,.864,https://www.mlb.com/player/669257
Jackie Bradley Jr.,CF,BOS,--,106,5,30,7,0,5,5,14,26,0,0,.283,.372,.491,.862,https://www.mlb.com/player/598265
Anthony Santander,LF,BAL,--,84,5,22,9,0,5,5,4,15,0,0,.262,.311,.548,.859,https://www.mlb.com/player/623993
Jesse Winker,LF,CIN,--,92,7,20,5,0,7,7,18,29,0,0,.217,.357,.500,.857,https://www.mlb.com/player/608385
Jesus Aguilar,1B,MIA,--,111,6,31,5,0,6,6,15,20,0,0,.279,.370,.486,.857,https://www.mlb.com/player/542583
Aaron Judge,RF,NYY,--,49,3,15,1,0,3,3,2,16,0,0,.306,.346,.510,.856,https://www.mlb.com/player/592450
Lourdes Gurriel Jr.,LF,TOR,--,126,5,38,11,0,5,5,9,32,0,0,.302,.348,.508,.856,https://www.mlb.com/player/666971
Vladimir Guerrero Jr.,3B,TOR,--,126,8,33,7,2,8,8,9,25,0,0,.262,.316,.540,.856,https://www.mlb.com/player/665489
LaMonte Wade Jr,LF,MIN,--,22,0,7,3,0,0,0,2,6,0,0,.318,.400,.455,.854,https://www.mlb.com/player/664774
C.J. Cron,1B,DET,--,26,3,4,1,0,3,3,6,11,0,0,.154,.313,.538,.851,https://www.mlb.com/player/543068
Willy Adames,SS,TB,--,104,4,29,13,0,4,4,8,40,0,0,.279,.330,.519,.850,https://www.mlb.com/player/642715
Fernando Tatis Jr.,SS,SD,--,132,10,32,7,0,10,10,13,39,0,0,.242,.324,.523,.847,https://www.mlb.com/player/665487
Jake Fraley,CF,SEA,--,13,0,4,1,1,0,0,0,7,0,0,.308,.308,.538,.846,https://www.mlb.com/player/641584
Rhys Hoskins,1B,PHI,--,89,5,22,5,0,5,5,17,27,0,0,.247,.374,.472,.846,https://www.mlb.com/player/656555
Travis d'Arnaud,C,ATL,--,70,4,20,1,0,4,4,8,22,0,0,.286,.367,.471,.838,https://www.mlb.com/player/518595
Freddie Freeman,1B,ATL,--,113,1,32,13,1,1,1,19,23,0,0,.283,.396,.442,.838,https://www.mlb.com/player/518692
Jay Bruce,RF,PHI,--,53,4,12,4,1,4,4,3,12,0,0,.226,.268,.566,.834,https://www.mlb.com/player/457803
Justin Williams,LF,STL,--,3,0,1,0,0,0,0,1,0,0,0,.333,.500,.333,.833,https://www.mlb.com/player/642211
J.D. Davis,LF,NYM,--,98,2,28,6,0,2,2,19,23,0,0,.286,.421,.408,.830,https://www.mlb.com/player/605204
Gio Urshela,3B,NYY,--,80,2,24,5,0,2,2,11,15,0,0,.300,.391,.438,.829,https://www.mlb.com/player/570482
Austin Hays,RF,BAL,--,79,3,25,2,0,3,3,6,14,0,0,.316,.372,.456,.828,https://www.mlb.com/player/669720
Sergio Alcantara,SS,DET,--,15,1,3,0,1,1,1,2,3,0,0,.200,.294,.533,.828,https://www.mlb.com/player/642727
Luis Guillorme,SS,NYM,--,32,0,10,3,0,0,0,6,10,0,0,.313,.421,.406,.827,https://www.mlb.com/player/641645
Corey Dickerson,OF,MIA,--,114,5,34,4,1,5,5,8,25,0,0,.298,.344,.482,.827,https://www.mlb.com/player/572816
Wilson Ramos,C,NYM,--,79,3,23,4,0,3,3,9,19,0,0,.291,.371,.456,.826,https://www.mlb.com/player/467092
Starlin Castro,2B,WSH,--,38,1,11,3,1,1,1,2,8,0,0,.289,.325,.500,.825,https://www.mlb.com/player/516770
George Springer,RF,HOU,--,126,9,31,4,1,9,9,10,22,0,0,.246,.317,.508,.824,https://www.mlb.com/player/543807
Yandy Diaz,3B,TB,--,68,1,22,3,0,1,1,9,12,0,0,.324,.410,.412,.822,https://www.mlb.com/player/650490
Chance Sisco,C,BAL,--,51,2,12,4,0,2,2,11,21,0,0,.235,.391,.431,.822,https://www.mlb.com/player/642082
Jeimer Candelario,3B,DET,--,101,3,26,8,3,3,3,11,30,0,0,.257,.336,.485,.821,https://www.mlb.com/player/600869
Donovan Solano,SS,SF,--,101,0,34,9,1,0,0,5,20,0,0,.337,.374,.446,.819,https://www.mlb.com/player/456781
Tyrone Taylor,CF,MIL,--,20,1,5,2,0,1,1,1,6,0,0,.250,.318,.500,.818,https://www.mlb.com/player/621438
Harrison Bader,CF,STL,--,68,2,18,6,2,2,2,3,23,0,0,.265,.315,.500,.815,https://www.mlb.com/player/664056
Tim Locastro,LF,ARI,--,51,2,14,2,0,2,2,6,11,0,0,.275,.383,.431,.815,https://www.mlb.com/player/641796
Joey Votto,1B,CIN,--,122,8,28,5,0,8,8,22,31,0,0,.230,.347,.467,.814,https://www.mlb.com/player/458015
Matt Chapman,3B,OAK,--,79,8,17,4,0,8,8,2,29,0,0,.215,.244,.570,.814,https://www.mlb.com/player/656305
Ramon Urias,2B,BAL,--,16,1,5,0,0,1,1,0,5,0,0,.313,.313,.500,.812,https://www.mlb.com/player/602104
Matt Thaiss,1B,LAA,--,11,1,2,0,0,1,1,3,4,0,0,.182,.357,.455,.812,https://www.mlb.com/player/642136
David Peralta,LF,ARI,--,106,5,29,7,0,5,5,9,29,0,0,.274,.330,.481,.812,https://www.mlb.com/player/444482
Ian Happ,CF,CHC,--,136,9,32,7,1,9,9,14,43,0,0,.235,.307,.500,.807,https://www.mlb.com/player/664023
Sam Hilliard,RF,COL,--,69,4,17,2,2,4,4,5,25,0,0,.246,.297,.507,.804,https://www.mlb.com/player/656541
Justin Upton,LF,LAA,--,87,7,20,4,0,7,7,5,19,0,0,.230,.287,.517,.804,https://www.mlb.com/player/457708
Jean Segura,SS,PHI,--,113,5,31,2,2,5,5,11,28,0,0,.274,.344,.460,.804,https://www.mlb.com/player/516416
Miguel Andujar,3B,NYY,--,34,1,10,1,1,1,1,2,4,0,0,.294,.333,.471,.804,https://www.mlb.com/player/609280
Nate Lowe,1B,TB,--,35,3,8,1,0,3,3,3,13,0,0,.229,.289,.514,.804,https://www.mlb.com/player/663993
Starling Marte,CF,MIA,--,127,5,36,8,0,5,5,6,29,0,0,.283,.336,.465,.800,https://www.mlb.com/player/516782
Kole Calhoun,RF,ARI,--,112,8,23,5,0,8,8,18,29,0,0,.205,.336,.464,.800,https://www.mlb.com/player/594777
William Contreras,C,ATL,--,5,0,2,0,0,0,0,0,3,0,0,.400,.400,.400,.800,https://www.mlb.com/player/661388
Jahmai Jones,2B,LAA,--,5,0,2,0,0,0,0,0,1,0,0,.400,.400,.400,.800,https://www.mlb.com/player/663330
Brian Navarreto,C,MIA,--,5,0,2,0,0,0,0,0,1,0,0,.400,.400,.400,.800,https://www.mlb.com/player/640459
Yoenis Cespedes,LF,NYM,--,16,2,3,0,0,2,2,1,6,0,0,.188,.235,.563,.798,https://www.mlb.com/player/493316
Jose Trevino,C,TEX,--,42,1,11,7,0,1,1,1,11,0,0,.262,.295,.500,.796,https://www.mlb.com/player/624431
Kevan Smith,C,TB,--,13,0,3,3,0,0,0,1,6,0,0,.231,.333,.462,.795,https://www.mlb.com/player/607345
Randal Grichuk,CF,TOR,--,118,5,34,8,0,5,5,4,24,0,0,.288,.311,.483,.794,https://www.mlb.com/player/545341
Daulton Varsho,C,ARI,--,58,3,13,5,0,3,3,7,18,0,0,.224,.328,.466,.794,https://www.mlb.com/player/662139
Jose Altuve,2B,HOU,--,109,4,30,6,0,4,4,12,20,0,0,.275,.352,.440,.793,https://www.mlb.com/player/514888
Cam Gallagher,C,KC,--,32,0,10,4,0,0,0,2,4,0,0,.313,.353,.438,.790,https://www.mlb.com/player/595956
Andres Gimenez,SS,NYM,--,65,2,19,2,1,2,2,3,15,0,0,.292,.343,.446,.789,https://www.mlb.com/player/665926
Brian Anderson,3B,MIA,--,113,6,28,4,0,6,6,12,40,0,0,.248,.346,.442,.789,https://www.mlb.com/player/605119
Nick Castellanos,RF,CIN,--,129,7,31,9,1,7,7,9,41,0,0,.240,.300,.488,.788,https://www.mlb.com/player/592206
Christian Vazquez,C,BOS,--,96,3,29,6,0,3,3,4,26,0,0,.302,.330,.458,.788,https://www.mlb.com/player/543877
Alec Bohm,3B,PHI,--,86,4,23,5,0,4,4,5,25,0,0,.267,.323,.465,.788,https://www.mlb.com/player/664761
Victor Reyes,LF,DET,--,130,3,39,6,2,3,3,6,25,0,0,.300,.341,.446,.787,https://www.mlb.com/player/622682
Max Stassi,C,LAA,--,45,2,12,2,0,2,2,5,10,0,0,.267,.340,.444,.784,https://www.mlb.com/player/545358
Kurt Suzuki,C,WSH,--,55,2,15,2,0,2,2,7,9,0,0,.273,.365,.418,.783,https://www.mlb.com/player/435559
Tommy La Stella,2B,OAK,--,124,3,32,11,1,3,3,15,9,0,0,.258,.348,.435,.783,https://www.mlb.com/player/600303
Mookie Betts,RF,LAD,--,140,10,32,3,0,10,10,16,29,0,0,.229,.316,.464,.781,https://www.mlb.com/player/605141
Garrett Cooper,1B,MIA,--,58,2,15,4,0,2,2,7,13,0,0,.259,.348,.431,.780,https://www.mlb.com/player/643265
Max Kepler,RF,MIN,--,107,6,25,7,0,6,6,12,22,0,0,.234,.311,.467,.778,https://www.mlb.com/player/596146
Andy Young,2B,ARI,--,12,0,2,2,0,0,0,5,4,0,0,.167,.444,.333,.778,https://www.mlb.com/player/670370
Mark Canha,OF,OAK,--,112,1,27,11,1,1,1,24,33,0,0,.241,.393,.384,.777,https://www.mlb.com/player/592192
Dansby Swanson,SS,ATL,--,135,5,36,9,0,5,5,10,46,0,0,.267,.331,.444,.776,https://www.mlb.com/player/621020
Didi Gregorius,SS,PHI,--,119,6,29,6,1,6,6,10,17,0,0,.244,.313,.462,.775,https://www.mlb.com/player/544369
Willi Castro,SS,DET,--,71,2,20,3,1,2,2,5,23,0,0,.282,.338,.437,.774,https://www.mlb.com/player/650489
Jose Iglesias,SS,BAL,--,79,2,23,7,0,2,2,1,9,0,0,.291,.317,.456,.773,https://www.mlb.com/player/578428
Ronald Guzman,1B,TEX,--,52,3,14,1,0,3,3,3,13,0,0,.269,.309,.462,.771,https://www.mlb.com/player/608597
Justin Turner,3B,LAD,--,85,2,22,6,0,2,2,10,17,0,0,.259,.370,.400,.770,https://www.mlb.com/player/457759
Austin Hedges,C,CLE,--,40,3,8,1,0,3,3,5,12,0,0,.200,.319,.450,.769,https://www.mlb.com/player/595978
Jason Heyward,RF,CHC,--,78,3,19,2,1,3,3,13,21,0,0,.244,.359,.410,.769,https://www.mlb.com/player/518792
Monte Harrison,CF,MIA,--,26,1,7,1,0,1,1,3,12,0,0,.269,.345,.423,.768,https://www.mlb.com/player/656509
Guillermo Heredia,CF,NYM,--,21,2,4,0,0,2,2,3,4,0,0,.190,.292,.476,.768,https://www.mlb.com/player/628338
Miguel Rojas,SS,MIA,--,69,2,18,5,0,2,2,8,11,0,0,.261,.346,.420,.766,https://www.mlb.com/player/500743
Josh Harrison,2B,WSH,--,40,2,9,2,0,2,2,3,8,0,0,.225,.340,.425,.765,https://www.mlb.com/player/543281
Todd Frazier,3B,NYM,--,94,3,24,8,1,3,3,5,30,0,0,.255,.307,.457,.764,https://www.mlb.com/player/453943
Tomas Nido,C,NYM,--,10,0,3,1,0,0,0,1,3,0,0,.300,.364,.400,.764,https://www.mlb.com/player/621512
Phil Gosselin,2B,PHI,--,53,2,15,3,0,2,2,2,17,0,0,.283,.309,.453,.762,https://www.mlb.com/player/594838
Rowdy Tellez,1B,TOR,--,66,5,15,1,0,5,5,6,13,0,0,.227,.292,.470,.761,https://www.mlb.com/player/642133
Pedro Severino,C,BAL,--,75,2,20,2,1,2,2,10,16,0,0,.267,.360,.400,.760,https://www.mlb.com/player/600474
Brad Miller,2B,STL,--,67,4,13,1,1,4,4,13,23,0,0,.194,.341,.418,.759,https://www.mlb.com/player/543543
Ketel Marte,2B,ARI,--,118,2,34,10,1,2,2,4,15,0,0,.288,.317,.441,.758,https://www.mlb.com/player/606466
Miguel Sano,3B,MIN,--,109,9,21,6,0,9,9,10,56,0,0,.193,.261,.495,.756,https://www.mlb.com/player/593934
Michael Brantley,LF,HOU,--,90,1,25,9,0,1,1,9,17,0,0,.278,.343,.411,.754,https://www.mlb.com/player/488726
Franchy Cordero,CF,KC,--,20,1,4,2,0,1,1,3,1,0,0,.200,.304,.450,.754,https://www.mlb.com/player/614173
Adalberto Mondesi,SS,KC,--,113,4,30,5,2,4,4,5,36,0,0,.265,.303,.451,.754,https://www.mlb.com/player/609275
David Fletcher,SS,LAA,--,126,2,35,9,0,2,2,15,15,0,0,.278,.355,.397,.751,https://www.mlb.com/player/664058
Steven Souza Jr.,RF,CHC,--,12,1,2,0,0,1,1,3,8,0,0,.167,.333,.417,.750,https://www.mlb.com/player/519306
Yu Chang,SS,CLE,--,4,0,1,0,0,0,0,2,2,0,0,.250,.500,.250,.750,https://www.mlb.com/player/644374
