player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Michael A. Taylor,CF,WSH,--,8,2,3,1,0,1,2,3,0,0,0,.375,.583,.875,1.458,https://www.mlb.com/player/572191
Andrew Lambo,LF,PIT,--,9,0,5,3,0,0,1,0,0,0,0,.556,.556,.889,1.444,https://www.mlb.com/player/518911
Chris Dominguez,RF,SF,--,4,1,1,0,0,1,2,1,0,0,0,.250,.400,1.000,1.400,https://www.mlb.com/player/458689
Steve Pearce,LF,BAL,--,95,22,38,9,0,10,24,40,11,1,0,.400,.581,.811,1.391,https://www.mlb.com/player/456665
Reid Brignac,3B,PHI,--,22,1,10,2,1,1,8,9,5,0,0,.455,.613,.773,1.386,https://www.mlb.com/player/458582
Kevin Kouzmanoff,3B,TEX,--,14,3,7,4,0,0,3,2,0,0,0,.500,.588,.786,1.374,https://www.mlb.com/player/450260
George Kottaras,C,TOR,--,12,2,4,0,0,2,3,6,3,0,0,.333,.526,.833,1.360,https://www.mlb.com/player/435459
Eric Chavez,3B,ARI,--,21,4,8,2,0,2,4,11,4,1,0,.381,.594,.762,1.356,https://www.mlb.com/player/136767
Roberto Hernandez,P,LAD,--,3,1,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,https://www.mlb.com/player/433584
Xavier Nady,LF,SEA,--,11,3,3,0,0,2,3,5,0,0,0,.273,.500,.818,1.318,https://www.mlb.com/player/294558
Mike Trout,CF,LAA,--,218,39,80,21,7,17,47,83,48,4,1,.367,.542,.761,1.304,https://www.mlb.com/player/545361
Michael Taylor,LF,CWS,--,5,1,2,1,0,0,0,5,1,0,0,.400,.700,.600,1.300,https://www.mlb.com/player/446345
Roger Kieschnick,RF,LAA,--,10,1,5,0,0,1,2,0,2,0,0,.500,.500,.800,1.300,https://www.mlb.com/player/523261
Jose Abreu,1B,CWS,--,136,26,50,11,1,13,35,51,12,1,1,.368,.534,.750,1.284,https://www.mlb.com/player/547989
Nate Freiman,1B,OAK,--,27,8,10,0,0,4,8,5,1,0,0,.370,.469,.815,1.284,https://www.mlb.com/player/474384
Bryce Harper,RF,WSH,--,86,17,35,4,1,6,16,38,14,2,0,.407,.589,.686,1.275,https://www.mlb.com/player/547180
Brett Lawrie,3B,TOR,--,60,13,22,3,0,7,14,16,7,0,0,.367,.506,.767,1.273,https://www.mlb.com/player/543434
Michael McKenry,C,COL,--,48,8,20,3,0,3,11,22,2,0,3,.417,.600,.667,1.267,https://www.mlb.com/player/502374
Jamie Romak,3B,LAD,--,3,0,1,1,0,0,2,2,1,0,0,.333,.600,.667,1.267,https://www.mlb.com/player/457449
Anthony Rizzo,1B,CHC,--,151,37,52,12,1,13,33,73,23,1,3,.344,.567,.695,1.262,https://www.mlb.com/player/519203
Edwin Encarnacion,DH,TOR,--,145,31,47,10,1,16,48,62,12,1,0,.324,.524,.738,1.262,https://www.mlb.com/player/429665
Matt Kemp,LF,LAD,--,151,25,60,12,3,10,43,52,21,2,3,.397,.544,.715,1.259,https://www.mlb.com/player/461314
Adam Duvall,1B,SF,--,14,4,5,0,0,2,4,3,1,0,0,.357,.471,.786,1.256,https://www.mlb.com/player/594807
Chris Iannetta,C,LAA,--,94,18,36,7,0,6,23,54,10,0,0,.383,.596,.649,1.245,https://www.mlb.com/player/455104
Brandon Barnes,RF,COL,--,48,9,20,4,0,3,6,15,3,1,0,.417,.556,.688,1.243,https://www.mlb.com/player/488681
Johnny Cueto,P,CIN,--,7,1,4,0,0,0,2,2,1,0,0,.571,.667,.571,1.238,https://www.mlb.com/player/456501
Garin Cecchini,3B,BOS,--,16,3,6,3,0,1,4,3,2,0,0,.375,.474,.750,1.224,https://www.mlb.com/player/594555
Kole Calhoun,RF,LAA,--,126,36,47,10,1,10,30,38,8,3,3,.373,.515,.706,1.222,https://www.mlb.com/player/594777
Devin Mesoraco,C,CIN,--,104,20,30,9,0,12,28,41,18,0,0,.288,.497,.721,1.218,https://www.mlb.com/player/519023
Pete Kozma,SS,STL,--,4,1,2,0,0,0,0,3,2,0,0,.500,.714,.500,1.214,https://www.mlb.com/player/518902
Steven Souza Jr.,RF,WSH,--,7,1,2,0,0,1,1,3,3,0,0,.286,.500,.714,1.214,https://www.mlb.com/player/519306
Troy Tulowitzki,SS,COL,--,82,18,31,4,0,5,15,50,8,0,0,.378,.600,.610,1.210,https://www.mlb.com/player/453064
Todd Frazier,3B,CIN,--,166,30,59,10,1,15,42,52,21,4,0,.355,.507,.699,1.206,https://www.mlb.com/player/453943
Rickie Weeks Jr.,2B,MIL,--,69,12,27,7,1,3,10,25,13,1,1,.391,.553,.652,1.205,https://www.mlb.com/player/430001
Kennys Vargas,1B,MIN,--,62,12,21,4,0,7,19,12,5,0,0,.339,.461,.742,1.202,https://www.mlb.com/player/573627
Brett Anderson,P,COL,--,5,0,2,2,0,0,0,0,2,0,0,.400,.400,.800,1.200,https://www.mlb.com/player/474463
Dalton Pompey,CF,TOR,--,10,2,3,1,0,1,2,4,0,1,0,.300,.500,.700,1.200,https://www.mlb.com/player/592647
Justin Ruggiano,RF,CHC,--,75,9,31,5,1,4,14,18,11,0,1,.413,.532,.667,1.199,https://www.mlb.com/player/448605
Jose Bautista,RF,TOR,--,185,44,59,15,0,14,43,104,23,1,1,.319,.562,.627,1.189,https://www.mlb.com/player/430832
Tyler Moore,1B,WSH,--,25,5,8,1,0,3,7,7,3,0,0,.320,.469,.720,1.189,https://www.mlb.com/player/489138
Chris Coghlan,RF,CHC,--,124,12,48,16,4,3,16,39,9,1,1,.387,.533,.653,1.187,https://www.mlb.com/player/458085
Corey Dickerson,LF,COL,--,90,19,32,5,0,7,19,37,9,0,3,.356,.535,.644,1.179,https://www.mlb.com/player/572816
Seth Smith,LF,SD,--,149,27,49,15,2,9,25,69,17,1,1,.329,.541,.638,1.178,https://www.mlb.com/player/452234
Victor Martinez,DH,DET,--,163,34,60,14,0,9,32,70,4,0,1,.368,.558,.620,1.178,https://www.mlb.com/player/400121
Luis Sardinas,SS,TEX,--,24,6,11,4,0,0,3,5,0,1,1,.458,.552,.625,1.177,https://www.mlb.com/player/596143
Matt Duffy,3B,SF,--,14,1,7,2,0,0,3,1,0,0,0,.500,.533,.643,1.176,https://www.mlb.com/player/622110
Paul Goldschmidt,1B,ARI,--,143,29,47,12,1,10,33,64,31,2,3,.329,.534,.636,1.170,https://www.mlb.com/player/502671
Scott Van Slyke,LF,LAD,--,65,14,21,6,0,5,11,28,12,0,1,.323,.521,.646,1.167,https://www.mlb.com/player/475100
Alex Hassan,RF,BOS,--,2,1,1,0,0,0,0,1,1,0,0,.500,.667,.500,1.167,https://www.mlb.com/player/572910
Hernan Perez,2B,DET,--,2,1,1,0,0,0,0,1,0,0,0,.500,.667,.500,1.167,https://www.mlb.com/player/541650
Carlos Peguero,LF,KC,--,2,0,1,0,0,0,1,1,0,0,0,.500,.667,.500,1.167,https://www.mlb.com/player/451713
Dilson Herrera,2B,NYM,--,15,2,4,0,0,2,6,7,1,0,0,.267,.500,.667,1.167,https://www.mlb.com/player/599096
Ian Kennedy,P,SD,--,9,1,2,1,0,1,2,5,1,0,0,.222,.500,.667,1.167,https://www.mlb.com/player/453178
Guilder Rodriguez,SS,TEX,--,2,0,1,0,0,0,1,1,0,0,0,.500,.667,.500,1.167,https://www.mlb.com/player/457517
Robinson Cano,2B,SEA,--,185,32,74,17,1,7,38,61,9,3,0,.400,.548,.616,1.165,https://www.mlb.com/player/429664
Adrian Beltre,3B,TEX,--,153,27,55,12,1,9,32,57,8,1,1,.359,.533,.627,1.160,https://www.mlb.com/player/134181
Collin Cowgill,LF,LAA,--,64,15,24,2,0,4,10,26,15,1,0,.375,.565,.594,1.159,https://www.mlb.com/player/518577
Freddie Freeman,1B,ATL,--,192,34,71,15,2,7,30,90,30,1,2,.370,.574,.578,1.152,https://www.mlb.com/player/518692
Mookie Betts,CF,BOS,--,62,15,21,5,1,4,12,21,4,1,1,.339,.506,.645,1.151,https://www.mlb.com/player/605141
Shin-Soo Choo,LF,TEX,--,136,25,50,8,1,7,21,58,28,1,3,.368,.555,.596,1.151,https://www.mlb.com/player/425783
Curtis Granderson,CF,NYM,--,192,34,62,14,0,15,46,79,27,2,2,.323,.518,.630,1.148,https://www.mlb.com/player/434158
Yasiel Puig,RF,LAD,--,171,36,61,16,6,5,32,67,28,4,3,.357,.538,.608,1.146,https://www.mlb.com/player/624577
Justin Turner,3B,LAD,--,87,24,35,6,1,3,15,28,6,2,0,.402,.547,.598,1.145,https://www.mlb.com/player/457759
Ryan Ludwick,LF,CIN,--,85,11,27,7,0,7,16,31,14,0,1,.318,.496,.647,1.143,https://www.mlb.com/player/407886
Eugenio Suarez,SS,DET,--,70,14,26,6,1,3,13,22,10,1,0,.371,.522,.614,1.136,https://www.mlb.com/player/553993
Alex Gordon,LF,KC,--,181,40,58,16,1,13,38,65,22,4,1,.320,.496,.635,1.131,https://www.mlb.com/player/460086
Drew Stubbs,CF,COL,--,119,25,45,7,1,7,23,30,22,4,0,.378,.497,.630,1.127,https://www.mlb.com/player/453211
Hunter Pence,RF,SF,--,199,30,72,14,6,9,35,52,21,2,2,.362,.496,.628,1.124,https://www.mlb.com/player/452254
Brandon Moss,1B,OAK,--,143,22,41,4,0,14,36,67,30,0,0,.287,.514,.608,1.123,https://www.mlb.com/player/461235
Andrew McCutchen,CF,PIT,--,172,28,54,16,3,8,22,84,24,9,2,.314,.541,.581,1.122,https://www.mlb.com/player/457705
Colby Rasmus,CF,TOR,--,88,21,26,7,0,8,16,29,25,1,0,.295,.470,.648,1.118,https://www.mlb.com/player/458675
Tyler Flowers,C,CWS,--,83,16,28,6,0,6,17,25,20,0,1,.337,.491,.627,1.117,https://www.mlb.com/player/452095
Kirk Nieuwenhuis,CF,NYM,--,39,4,13,8,1,0,6,16,6,2,0,.333,.527,.590,1.117,https://www.mlb.com/player/543590
Matt Adams,1B,STL,--,143,21,52,14,2,8,30,26,10,1,1,.364,.459,.657,1.116,https://www.mlb.com/player/571431
Kyle Seager,3B,SEA,--,198,33,67,8,2,16,47,52,19,2,1,.338,.474,.641,1.116,https://www.mlb.com/player/572122
George Springer,RF,HOU,--,76,19,22,4,0,6,19,39,23,3,0,.289,.530,.579,1.109,https://www.mlb.com/player/543807
Nelson Cruz,LF,BAL,--,177,33,55,12,0,15,42,55,23,1,0,.311,.474,.633,1.107,https://www.mlb.com/player/443558
Carlos Gomez,CF,MIL,--,123,32,44,5,1,6,23,47,14,6,2,.358,.546,.561,1.107,https://www.mlb.com/player/460576
Kyle Blanks,1B,OAK,--,16,4,5,1,0,1,3,8,5,0,0,.313,.542,.563,1.104,https://www.mlb.com/player/452035
Michael Cuddyer,RF,COL,--,42,8,15,2,1,2,10,14,6,0,0,.357,.509,.595,1.104,https://www.mlb.com/player/150212
Jake Goebbert,LF,SD,--,26,3,8,0,2,1,4,12,5,1,0,.308,.526,.577,1.103,https://www.mlb.com/player/572876
Joey Votto,1B,CIN,--,72,10,23,8,0,2,12,47,9,1,0,.319,.588,.514,1.102,https://www.mlb.com/player/458015
Jeff Baker,1B,MIA,--,60,10,24,7,1,1,10,13,2,0,0,.400,.500,.600,1.100,https://www.mlb.com/player/425557
Giancarlo Stanton,RF,MIA,--,181,27,57,12,0,10,40,94,33,3,1,.315,.549,.547,1.096,https://www.mlb.com/player/519317
Luis Valbuena,3B,CHC,--,135,21,40,12,2,7,24,65,17,0,1,.296,.525,.570,1.095,https://www.mlb.com/player/472528
Anthony Gose,CF,TOR,--,48,9,18,4,1,0,5,25,5,3,3,.375,.595,.500,1.095,https://www.mlb.com/player/543238
Jorge Soler,RF,CHC,--,30,4,11,0,1,2,10,6,9,0,0,.367,.459,.633,1.093,https://www.mlb.com/player/624585
Michael Saunders,RF,SEA,--,79,22,25,2,2,6,18,26,8,2,2,.316,.472,.620,1.092,https://www.mlb.com/player/459431
Lucas Duda,1B,NYM,--,174,28,51,11,0,14,40,69,32,0,2,.293,.494,.598,1.092,https://www.mlb.com/player/446263
Adam Lind,1B,TOR,--,95,18,35,8,0,4,23,28,11,0,0,.368,.512,.579,1.091,https://www.mlb.com/player/452252
Yasmani Grandal,C,SD,--,118,17,36,7,0,8,21,58,23,1,0,.305,.522,.568,1.090,https://www.mlb.com/player/518735
Christian Yelich,LF,MIA,--,216,44,79,14,6,6,22,70,23,4,0,.366,.517,.569,1.087,https://www.mlb.com/player/592885
Josh Hamilton,LF,LAA,--,83,13,28,4,0,5,18,32,17,0,1,.337,.517,.566,1.083,https://www.mlb.com/player/285078
Juan Francisco,3B,TOR,--,80,16,23,8,0,6,13,27,20,0,1,.288,.468,.613,1.080,https://www.mlb.com/player/464433
Christian Colon,SS,KC,--,8,4,2,1,1,0,1,3,0,1,0,.250,.455,.625,1.080,https://www.mlb.com/player/518568
Neil Walker,2B,PIT,--,158,28,54,11,2,8,26,45,13,0,0,.342,.490,.589,1.079,https://www.mlb.com/player/435522
Brian Dozier,2B,MIN,--,168,55,44,10,1,13,30,89,22,9,0,.262,.513,.565,1.079,https://www.mlb.com/player/572821
Ryan Zimmerman,1B,WSH,--,63,6,22,8,0,2,12,22,5,0,0,.349,.506,.571,1.077,https://www.mlb.com/player/475582
Danny Santana,SS,MIN,--,76,28,29,5,3,1,6,19,9,6,1,.382,.505,.566,1.071,https://www.mlb.com/player/542454
Ezequiel Carrera,CF,DET,--,13,5,5,2,0,0,1,3,0,2,1,.385,.529,.538,1.068,https://www.mlb.com/player/485567
Jhonny Peralta,SS,STL,--,173,26,49,16,0,13,33,58,17,1,2,.283,.466,.601,1.067,https://www.mlb.com/player/425509
Tyler Collins,LF,DET,--,9,3,3,0,0,1,3,1,0,0,0,.333,.400,.667,1.067,https://www.mlb.com/player/607385
Nyjer Morgan,CF,CLE,--,11,1,4,1,0,0,3,7,0,1,0,.364,.611,.455,1.066,https://www.mlb.com/player/460579
Yangervis Solarte,3B,SD,--,130,24,41,7,0,8,20,53,5,0,0,.315,.511,.554,1.065,https://www.mlb.com/player/500208
Nick Hundley,C,BAL,--,57,5,23,4,0,2,6,10,6,0,0,.404,.485,.579,1.064,https://www.mlb.com/player/460026
Brandon Crawford,SS,SF,--,120,20,37,9,3,4,22,59,18,0,1,.308,.530,.533,1.063,https://www.mlb.com/player/543063
Carlos Santana,1B,CLE,--,223,31,64,11,0,15,45,113,32,1,1,.287,.525,.538,1.063,https://www.mlb.com/player/467793
Josh Donaldson,3B,OAK,--,193,40,56,9,1,14,40,76,24,2,0,.290,.496,.565,1.061,https://www.mlb.com/player/518626
Mike Moustakas,3B,KC,--,155,24,46,12,1,13,35,35,12,0,0,.297,.422,.639,1.061,https://www.mlb.com/player/519058
Adrian Gonzalez,1B,LAD,--,172,33,57,21,0,7,41,56,15,1,1,.331,.485,.576,1.061,https://www.mlb.com/player/408236
AJ Pollock,CF,ARI,--,50,16,14,2,2,3,8,19,8,5,2,.280,.478,.580,1.058,https://www.mlb.com/player/572041
Mike Napoli,1B,BOS,--,133,18,37,7,0,8,29,78,29,1,1,.278,.542,.511,1.053,https://www.mlb.com/player/435063
Scott Hairston,LF,WSH,--,22,2,8,2,0,1,3,4,3,0,0,.364,.462,.591,1.052,https://www.mlb.com/player/430668
Arismendy Alcantara,2B,CHC,--,76,18,24,7,0,5,17,17,12,3,1,.316,.447,.605,1.052,https://www.mlb.com/player/570489
Oswaldo Arcia,LF,MIN,--,90,17,24,5,2,7,24,31,17,0,1,.267,.451,.600,1.051,https://www.mlb.com/player/542455
Anthony Rendon,3B,WSH,--,198,41,69,18,2,6,35,58,19,5,2,.348,.500,.551,1.051,https://www.mlb.com/player/543685
Chris Carter,1B,HOU,--,136,27,36,6,0,12,37,56,30,0,1,.265,.477,.574,1.050,https://www.mlb.com/player/474892
Hanley Ramirez,SS,LAD,--,134,25,45,12,0,4,30,56,13,0,1,.336,.534,.515,1.049,https://www.mlb.com/player/434670
Chris Davis,1B,BAL,--,129,24,32,4,0,12,28,60,39,0,0,.248,.489,.558,1.048,https://www.mlb.com/player/448801
Melky Cabrera,LF,TOR,--,169,32,59,14,1,7,33,43,10,3,1,.349,.479,.568,1.047,https://www.mlb.com/player/466320
Khris Davis,LF,MIL,--,149,21,45,15,0,11,33,32,16,1,1,.302,.419,.624,1.044,https://www.mlb.com/player/501981
Chris Colabello,1B,MIN,--,65,11,21,6,0,4,21,14,16,0,1,.323,.443,.600,1.043,https://www.mlb.com/player/499624
Russell Martin,C,PIT,--,129,16,42,8,0,5,30,59,21,1,1,.326,.539,.504,1.043,https://www.mlb.com/player/431145
Enrique Hernandez,LF,MIA,--,36,2,10,6,1,1,8,12,3,0,0,.278,.458,.583,1.042,https://www.mlb.com/player/571771
Cesar Hernandez,SS,PHI,--,31,7,12,1,0,1,1,9,2,1,0,.387,.525,.516,1.041,https://www.mlb.com/player/514917
Manny Machado,3B,BAL,--,84,14,30,5,0,4,9,20,7,1,0,.357,.481,.560,1.040,https://www.mlb.com/player/592518
Marcell Ozuna,CF,MIA,--,146,27,45,7,2,10,33,41,23,1,0,.308,.450,.589,1.039,https://www.mlb.com/player/542303
Matt Wieters,C,BAL,--,35,6,12,3,0,2,7,6,5,0,1,.343,.439,.600,1.039,https://www.mlb.com/player/446308
Miguel Cabrera,1B,DET,--,170,30,55,17,0,7,34,60,18,0,1,.324,.491,.547,1.039,https://www.mlb.com/player/408234
Dan Haren,P,LAD,--,10,0,4,1,0,0,4,3,2,0,0,.400,.538,.500,1.038,https://www.mlb.com/player/429717
Sam Fuld,LF,OAK,--,87,21,25,7,2,3,17,43,2,4,2,.287,.519,.517,1.036,https://www.mlb.com/player/453539
Moises Sierra,RF,KC,--,37,7,13,2,0,2,5,8,6,0,0,.351,.467,.568,1.034,https://www.mlb.com/player/501213
Brandon Belt,1B,SF,--,54,8,15,1,0,5,10,18,15,0,0,.278,.458,.574,1.032,https://www.mlb.com/player/474832
Mark Trumbo,RF,ARI,--,84,15,24,6,0,6,24,28,15,1,1,.286,.460,.571,1.032,https://www.mlb.com/player/444432
Andrew Susac,C,SF,--,26,6,8,4,0,1,6,7,6,0,0,.308,.455,.577,1.031,https://www.mlb.com/player/572180
Josmil Pinto,C,MIN,--,47,11,14,4,0,2,10,24,9,0,1,.298,.521,.511,1.031,https://www.mlb.com/player/500887
Jarrod Saltalamacchia,C,MIA,--,103,19,31,5,0,5,20,55,21,0,1,.301,.534,.495,1.029,https://www.mlb.com/player/457454
Francisco Cervelli,C,NYY,--,48,7,16,5,0,2,7,11,7,0,0,.333,.467,.563,1.029,https://www.mlb.com/player/465041
Derek Norris,C,OAK,--,125,17,37,7,0,7,29,54,13,1,1,.296,.508,.520,1.028,https://www.mlb.com/player/519083
Brandon Hicks,2B,SF,--,62,10,15,3,0,5,14,32,14,0,0,.242,.495,.532,1.027,https://www.mlb.com/player/518794
Justin Morneau,1B,COL,--,138,13,43,15,1,7,27,34,12,0,1,.312,.440,.587,1.027,https://www.mlb.com/player/408047
Reed Johnson,LF,MIA,--,43,7,17,9,0,0,6,1,3,0,0,.395,.422,.605,1.027,https://www.mlb.com/player/407862
Buster Posey,C,SF,--,171,29,55,8,0,11,38,47,10,0,0,.322,.464,.561,1.025,https://www.mlb.com/player/457763
Charlie Blackmon,CF,COL,--,152,25,53,5,2,8,21,31,10,10,2,.349,.457,.566,1.023,https://www.mlb.com/player/453568
Cody Asche,3B,PHI,--,108,19,34,7,0,6,22,33,18,0,0,.315,.475,.546,1.021,https://www.mlb.com/player/605125
Denard Span,CF,WSH,--,176,34,62,17,5,1,11,50,8,16,3,.352,.496,.523,1.018,https://www.mlb.com/player/452655
Dee Strange-Gordon,2B,LAD,--,144,39,56,7,6,0,9,31,8,18,9,.389,.497,.521,1.018,https://www.mlb.com/player/543829
