player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Juan Uribe,3B,LAD,--,32,6,13,1,0,1,6,8,10,0,0,.406,.525,.531,1.056,https://www.mlb.com/player/346874
Eric Chavez,3B,ARI,--,10,1,2,0,0,1,2,8,4,0,0,.200,.556,.500,1.056,https://www.mlb.com/player/136767
Mike Moustakas,3B,KC,--,50,7,15,4,0,4,12,12,12,0,0,.300,.435,.620,1.055,https://www.mlb.com/player/519058
Robinson Cano,2B,SEA,--,40,10,15,6,0,0,10,13,9,1,0,.375,.528,.525,1.053,https://www.mlb.com/player/429664
Derek Norris,C,OAK,--,44,4,13,4,0,1,4,33,13,1,1,.295,.597,.455,1.052,https://www.mlb.com/player/519083
Erick Aybar,SS,LAA,--,42,7,14,2,0,2,12,17,7,0,1,.333,.525,.524,1.049,https://www.mlb.com/player/430947
Josh Harrison,3B,PIT,--,31,9,10,0,1,2,3,7,5,1,1,.323,.447,.581,1.028,https://www.mlb.com/player/543281
Joe Panik,2B,SF,--,21,1,8,2,0,0,2,8,3,0,0,.381,.552,.476,1.028,https://www.mlb.com/player/605412
AJ Pollock,CF,ARI,--,19,6,4,1,1,1,2,11,8,1,1,.211,.500,.526,1.026,https://www.mlb.com/player/572041
Chris Denorfia,RF,SEA,--,38,4,13,0,2,1,7,12,10,0,0,.342,.500,.526,1.026,https://www.mlb.com/player/456121
Michael Saunders,RF,SEA,--,28,6,5,0,1,3,8,15,8,1,1,.179,.455,.571,1.026,https://www.mlb.com/player/459431
Logan Morrison,1B,SEA,--,26,4,7,3,0,2,5,6,11,0,0,.269,.406,.615,1.022,https://www.mlb.com/player/489149
Kole Calhoun,RF,LAA,--,33,12,12,3,1,0,6,10,8,2,3,.364,.500,.515,1.015,https://www.mlb.com/player/594777
Martin Prado,3B,NYY,--,58,2,21,3,2,2,15,7,10,1,0,.362,.424,.586,1.010,https://www.mlb.com/player/445988
Kirk Nieuwenhuis,CF,NYM,--,22,0,7,3,1,0,3,6,6,1,0,.318,.464,.545,1.010,https://www.mlb.com/player/543590
Chris Coghlan,RF,CHC,--,40,1,12,1,3,0,5,19,9,0,0,.300,.533,.475,1.008,https://www.mlb.com/player/458085
Endy Chavez,RF,SEA,--,16,3,6,1,1,0,2,2,2,1,0,.375,.444,.563,1.007,https://www.mlb.com/player/346795
Anthony Recker,C,NYM,--,19,3,7,0,0,1,6,5,7,0,0,.368,.480,.526,1.006,https://www.mlb.com/player/489232
Christian Vazquez,C,BOS,--,19,3,5,1,0,1,5,12,6,0,0,.263,.531,.474,1.005,https://www.mlb.com/player/543877
Bronson Arroyo,P,ARI,--,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/276520
Brett Jackson,CF,ARI,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/571804
Gerald Laird,C,ATL,--,10,1,3,2,0,0,2,4,2,0,0,.300,.500,.500,1.000,https://www.mlb.com/player/408042
Ervin Santana,P,ATL,--,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/429722
Tyler Pastornicky,2B,ATL,--,3,0,1,0,0,0,1,3,2,0,0,.333,.667,.333,1.000,https://www.mlb.com/player/543629
Rusney Castillo,CF,BOS,--,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/628329
Alex Hassan,RF,BOS,--,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/572910
Dan Straily,P,CHC,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/573185
Raffy Lopez,C,CHC,--,0,0,0,0,0,0,0,2,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/607257
J.J. Hoover,P,CIN,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/543331
Jake Elmore,SS,CIN,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/518653
Elliot Johnson,2B,CLE,--,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/471107
Hernan Perez,2B,DET,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/541650
C.J. Wilson,P,LAA,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/450351
Henderson Alvarez III,P,MIA,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/506693
Anthony DeSclafani,P,MIA,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/543101
Jason Rogers,3B,MIL,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/595386
Zack Wheeler,P,NYM,--,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/554430
Eury Perez,CF,NYY,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/516811
Antonio Bastardo,P,PHI,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/455374
Koyie Hill,C,PHI,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/425542
Cole Hamels,P,PHI,--,3,0,1,1,0,0,0,0,2,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/430935
Vance Worley,P,PIT,--,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/474699
Charlie Morton,P,PIT,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/450203
Adam Moore,C,SD,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/446192
Marco Scutaro,2B,SF,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/340192
Hisashi Iwakuma,P,SEA,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/547874
Audry Perez,C,STL,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/542233
