player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Jhoulys Chacin,P,COL,--,7,2,4,1,0,0,0,1,1,0,0,.571,.625,.714,1.339,https://www.mlb.com/player/468504
Doug Bernier,SS,MIN,--,3,2,2,0,0,0,0,0,1,0,0,.667,.667,.667,1.333,https://www.mlb.com/player/448674
Steven Souza Jr.,RF,WSH,--,8,2,2,0,0,2,2,1,2,0,0,.250,.333,1.000,1.333,https://www.mlb.com/player/519306
Rusney Castillo,CF,BOS,--,13,2,6,1,0,1,4,2,2,2,0,.462,.563,.769,1.332,https://www.mlb.com/player/628329
Joey Terdoslavich,RF,ATL,--,4,1,2,1,0,0,2,0,2,0,0,.500,.500,.750,1.250,https://www.mlb.com/player/519345
Steven Moya,RF,DET,--,5,2,3,0,0,0,0,0,2,0,0,.600,.600,.600,1.200,https://www.mlb.com/player/570615
Rafael Ynoa,3B,COL,--,21,3,10,4,0,0,4,2,5,0,0,.476,.522,.667,1.188,https://www.mlb.com/player/501255
Carlos Peguero,LF,KC,--,3,1,1,1,0,0,0,1,1,0,0,.333,.500,.667,1.167,https://www.mlb.com/player/451713
Garin Cecchini,3B,BOS,--,10,1,4,2,0,0,2,1,2,0,0,.400,.500,.600,1.100,https://www.mlb.com/player/594555
Eric Chavez,3B,ARI,--,21,3,6,1,1,2,6,4,8,0,0,.286,.385,.714,1.099,https://www.mlb.com/player/136767
Paul Goldschmidt,1B,ARI,--,142,35,47,15,1,9,31,26,38,3,1,.331,.433,.641,1.074,https://www.mlb.com/player/502671
Chris Young,LF,NYY,--,110,20,37,15,0,6,23,17,15,2,2,.336,.431,.636,1.067,https://www.mlb.com/player/455759
Matt Wieters,C,BAL,--,33,6,11,3,0,3,10,2,8,0,1,.333,.361,.697,1.058,https://www.mlb.com/player/446308
Dilson Herrera,2B,NYM,--,25,3,9,0,1,1,9,6,4,0,0,.360,.484,.560,1.044,https://www.mlb.com/player/599096
Kyle Blanks,1B,OAK,--,21,3,8,1,0,1,5,3,8,0,0,.381,.462,.571,1.033,https://www.mlb.com/player/452035
Jorge Soler,RF,CHC,--,36,8,12,4,1,2,14,3,8,1,0,.333,.366,.667,1.033,https://www.mlb.com/player/624585
Christian Colon,SS,KC,--,20,6,7,4,1,0,3,1,2,1,0,.350,.381,.650,1.031,https://www.mlb.com/player/518568
Andrew McCutchen,CF,PIT,--,197,39,63,16,2,12,34,36,40,2,0,.320,.426,.604,1.030,https://www.mlb.com/player/457705
Anthony Rizzo,1B,CHC,--,185,44,59,14,0,14,42,26,42,2,2,.319,.406,.622,1.027,https://www.mlb.com/player/519203
Mike Trout,CF,LAA,--,232,46,71,17,5,17,52,23,65,6,1,.306,.373,.642,1.015,https://www.mlb.com/player/545361
Darin Ruf,1B,PHI,--,29,6,9,4,0,2,3,0,8,0,0,.310,.355,.655,1.010,https://www.mlb.com/player/573131
Derek Dietrich,2B,MIA,--,60,16,18,4,1,4,10,6,18,1,0,.300,.408,.600,1.008,https://www.mlb.com/player/518618
David DeJesus,LF,TB,--,73,11,26,6,1,2,8,10,10,0,2,.356,.453,.548,1.001,https://www.mlb.com/player/430203
Pedro Ciriaco,2B,ATL,--,17,5,8,1,0,0,1,0,2,2,0,.471,.471,.529,1.000,https://www.mlb.com/player/465674
Dan Butler,C,BOS,--,8,0,3,2,0,0,0,0,0,0,0,.375,.375,.625,1.000,https://www.mlb.com/player/576788
Jake Elmore,SS,CIN,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/518653
J.J. Hoover,P,CIN,--,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/543331
Matt McBride,1B,COL,--,12,3,4,1,0,1,1,0,5,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/473724
Hernan Perez,2B,DET,--,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/541650
Tyler Collins,LF,DET,--,9,2,3,0,0,1,3,0,2,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/607385
Justin Verlander,P,DET,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/434378
Nick Tropeano,P,HOU,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/607374
Dallas Keuchel,P,HOU,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/572971
Terrance Gore,LF,KC,--,0,1,0,0,0,0,0,0,0,2,0,.000,1.000,.000,1.000,https://www.mlb.com/player/605253
Carlos Triunfel,SS,LAD,--,5,3,1,0,0,1,1,0,1,0,0,.200,.200,.800,1.000,https://www.mlb.com/player/508892
Jason Rogers,3B,MIL,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/595386
Chase Whitley,P,NYY,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/595032
Wandy Rodriguez,P,PIT,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/434643
Jason Lane,P,SD,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/407835
Jesus Montero,1B,SEA,--,7,1,2,0,0,1,2,0,1,0,0,.286,.286,.714,1.000,https://www.mlb.com/player/524968
Carlos Martinez,P,STL,--,2,0,1,0,0,0,2,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/593372
Audry Perez,C,STL,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/542233
Alex Cobb,P,TB,--,0,0,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/502171
Justin Upton,LF,ATL,--,174,29,57,16,0,11,47,17,55,5,1,.328,.390,.609,.999,https://www.mlb.com/player/457708
Adam Lind,1B,TOR,--,93,19,34,8,0,4,16,8,17,0,0,.366,.416,.581,.996,https://www.mlb.com/player/452252
Neil Walker,2B,PIT,--,168,28,57,12,2,8,37,16,21,1,1,.339,.402,.577,.980,https://www.mlb.com/player/435522
Kevin Kiermaier,CF,TB,--,105,20,36,7,4,3,18,9,20,2,3,.343,.403,.571,.975,https://www.mlb.com/player/595281
Josh Phegley,C,CWS,--,8,2,2,1,0,1,3,0,0,0,0,.250,.222,.750,.972,https://www.mlb.com/player/572033
Roger Bernadina,LF,LAD,--,18,2,4,3,0,1,5,5,5,1,1,.222,.417,.556,.972,https://www.mlb.com/player/465668
Matt Holliday,LF,STL,--,199,35,65,20,0,8,42,26,33,2,0,.327,.418,.548,.966,https://www.mlb.com/player/407812
Yasiel Puig,RF,LAD,--,210,40,68,15,6,7,28,25,46,6,2,.324,.408,.552,.961,https://www.mlb.com/player/624577
Chris Carter,1B,HOU,--,172,29,47,7,0,16,40,25,59,1,1,.273,.365,.593,.958,https://www.mlb.com/player/474892
Colby Rasmus,CF,TOR,--,112,22,34,11,1,7,18,6,37,2,0,.304,.339,.607,.946,https://www.mlb.com/player/458675
Russell Martin,C,PIT,--,122,20,38,8,0,6,34,20,23,0,1,.311,.420,.525,.945,https://www.mlb.com/player/431145
Adam LaRoche,1B,WSH,--,142,32,45,7,0,9,43,21,26,0,0,.317,.388,.556,.945,https://www.mlb.com/player/425560
David Ortiz,DH,BOS,--,192,23,58,9,0,14,46,25,30,0,0,.302,.376,.568,.943,https://www.mlb.com/player/120074
Dan Johnson,1B,TOR,--,14,6,4,1,0,1,6,3,4,0,0,.286,.368,.571,.940,https://www.mlb.com/player/430681
Jake Smolinski,LF,TEX,--,28,5,9,1,0,2,5,1,10,0,0,.321,.367,.571,.938,https://www.mlb.com/player/519295
Francisco Cervelli,C,NYY,--,54,12,19,4,0,2,7,3,16,0,0,.352,.397,.537,.934,https://www.mlb.com/player/465041
Buster Posey,C,SF,--,177,29,59,11,0,9,40,17,21,0,0,.333,.385,.548,.933,https://www.mlb.com/player/457763
Steve Pearce,LF,BAL,--,126,18,38,12,0,6,17,17,28,0,0,.302,.390,.540,.930,https://www.mlb.com/player/456665
Todd Frazier,3B,CIN,--,205,34,64,8,0,14,34,18,56,6,1,.312,.374,.556,.930,https://www.mlb.com/player/453943
Josh Harrison,3B,PIT,--,161,30,58,15,3,3,15,6,24,6,2,.360,.382,.547,.929,https://www.mlb.com/player/543281
Nick Evans,1B,ARI,--,6,0,2,1,0,0,2,1,2,0,0,.333,.429,.500,.929,https://www.mlb.com/player/452783
Antoan Richardson,RF,NYY,--,7,2,3,0,0,0,1,1,2,2,0,.429,.500,.429,.929,https://www.mlb.com/player/460322
Desmond Jennings,LF,TB,--,159,26,55,15,0,3,15,20,24,7,0,.346,.432,.497,.928,https://www.mlb.com/player/457775
Martin Maldonado,C,MIL,--,36,8,12,1,0,2,9,4,11,0,0,.333,.400,.528,.928,https://www.mlb.com/player/455117
Jose Abreu,1B,CWS,--,177,29,52,9,1,11,47,23,43,2,1,.294,.385,.542,.927,https://www.mlb.com/player/547989
Robinson Cano,2B,SEA,--,193,31,69,13,1,4,29,22,19,4,2,.358,.429,.497,.927,https://www.mlb.com/player/429664
Corey Dickerson,LF,COL,--,129,27,40,11,0,6,23,17,26,0,2,.310,.388,.535,.923,https://www.mlb.com/player/572816
Troy Tulowitzki,SS,COL,--,103,24,31,7,1,5,16,15,24,0,0,.301,.387,.534,.921,https://www.mlb.com/player/453064
Jeff Baker,1B,MIA,--,70,12,22,4,3,2,13,7,16,0,0,.314,.375,.543,.918,https://www.mlb.com/player/425557
Luis Valbuena,3B,CHC,--,172,30,52,12,0,9,24,24,37,1,1,.302,.388,.529,.917,https://www.mlb.com/player/472528
Michael Brantley,LF,CLE,--,203,32,69,13,1,7,43,19,19,9,0,.340,.399,.517,.916,https://www.mlb.com/player/488726
Carl Crawford,LF,LAD,--,138,25,50,8,2,4,27,4,22,9,2,.362,.379,.536,.916,https://www.mlb.com/player/408307
Logan Schafer,RF,MIL,--,28,6,9,5,0,0,5,5,6,1,1,.321,.412,.500,.912,https://www.mlb.com/player/502582
Stephen Vogt,C,OAK,--,92,11,30,6,0,5,15,5,12,0,0,.326,.357,.554,.912,https://www.mlb.com/player/519390
Danny Santana,SS,MIN,--,112,32,38,11,3,2,18,3,28,9,2,.339,.364,.545,.909,https://www.mlb.com/player/542454
Miguel Cabrera,1B,DET,--,188,41,62,18,0,7,42,14,30,1,1,.330,.371,.537,.908,https://www.mlb.com/player/408234
David Ross,C,BOS,--,54,8,15,4,0,4,10,5,20,0,1,.278,.333,.574,.907,https://www.mlb.com/player/424325
Victor Martinez,DH,DET,--,165,24,51,9,0,8,35,24,12,0,1,.309,.398,.509,.907,https://www.mlb.com/player/400121
Denard Span,CF,WSH,--,165,34,59,12,2,3,17,12,16,9,3,.358,.394,.509,.904,https://www.mlb.com/player/452655
J.D. Martinez,RF,DET,--,155,20,49,13,1,7,26,10,47,5,3,.316,.353,.548,.901,https://www.mlb.com/player/502110
Steve Clevenger,C,BAL,--,21,4,6,5,0,0,5,3,5,0,0,.286,.375,.524,.899,https://www.mlb.com/player/502182
Wil Myers,RF,TB,--,104,18,32,7,0,5,23,13,28,1,1,.308,.378,.519,.897,https://www.mlb.com/player/571976
Eric Campbell,1B,NYM,--,58,8,22,2,0,1,8,6,11,1,0,.379,.424,.466,.890,https://www.mlb.com/player/493472
Bryce Harper,RF,WSH,--,116,19,37,4,1,5,16,13,28,1,2,.319,.388,.500,.888,https://www.mlb.com/player/547180
Nolan Arenado,3B,COL,--,139,19,39,11,0,9,24,12,19,1,0,.281,.333,.554,.887,https://www.mlb.com/player/571448
Cory Spangenberg,2B,SD,--,26,3,8,1,0,2,7,0,6,3,0,.308,.308,.577,.885,https://www.mlb.com/player/605486
Chris Parmelee,RF,MIN,--,81,9,26,6,0,3,15,7,16,0,2,.321,.378,.506,.884,https://www.mlb.com/player/476633
Clint Barmes,SS,PIT,--,28,8,11,1,0,0,7,3,5,1,0,.393,.455,.429,.883,https://www.mlb.com/player/425549
Andres Blanco,3B,PHI,--,17,3,6,0,0,1,3,0,1,0,0,.353,.353,.529,.882,https://www.mlb.com/player/433217
Jose Bautista,RF,TOR,--,190,44,54,10,0,8,36,40,40,3,2,.284,.406,.463,.869,https://www.mlb.com/player/430832
Garrett Jones,1B,MIA,--,144,23,42,10,0,7,31,17,36,0,1,.292,.360,.507,.867,https://www.mlb.com/player/434540
Scooter Gennett,2B,MIL,--,168,24,53,12,2,6,25,10,29,2,2,.315,.348,.518,.866,https://www.mlb.com/player/571697
Cliff Pennington,SS,ARI,--,59,8,17,2,2,2,6,7,10,4,1,.288,.373,.492,.865,https://www.mlb.com/player/460060
Enrique Hernandez,LF,MIA,--,43,6,13,1,2,1,4,4,4,0,0,.302,.375,.488,.863,https://www.mlb.com/player/571771
Starlin Castro,SS,CHC,--,153,25,48,10,1,5,31,13,25,0,1,.314,.371,.490,.861,https://www.mlb.com/player/516770
Edwin Encarnacion,DH,TOR,--,157,27,39,9,0,12,43,16,18,0,0,.248,.322,.535,.857,https://www.mlb.com/player/429665
Kevin Kouzmanoff,3B,TEX,--,10,1,4,0,0,0,2,0,3,0,0,.400,.455,.400,.854,https://www.mlb.com/player/450260
Jordan Pacheco,1B,ARI,--,56,2,18,9,0,0,7,4,7,0,0,.321,.371,.482,.853,https://www.mlb.com/player/457574
Kennys Vargas,1B,MIN,--,79,11,23,6,0,4,20,5,22,0,0,.291,.333,.519,.852,https://www.mlb.com/player/573627
David Freese,3B,LAA,--,156,21,49,14,1,4,23,13,37,1,2,.314,.358,.494,.852,https://www.mlb.com/player/501896
Kyle Seager,3B,SEA,--,197,32,55,8,1,13,49,12,33,3,2,.279,.324,.528,.852,https://www.mlb.com/player/572122
Carlos Gonzalez,LF,COL,--,87,15,24,5,1,5,16,6,27,2,0,.276,.323,.529,.851,https://www.mlb.com/player/471865
Adrian Gonzalez,1B,LAD,--,200,36,60,15,0,10,60,13,37,0,0,.300,.326,.525,.851,https://www.mlb.com/player/408236
Alex Avila,C,DET,--,108,20,28,10,0,4,18,21,45,0,0,.259,.386,.463,.849,https://www.mlb.com/player/488671
Andre Ethier,RF,LAD,--,116,7,36,4,4,1,22,17,27,1,0,.310,.409,.440,.848,https://www.mlb.com/player/444843
Nick Markakis,RF,BAL,--,172,40,50,10,1,7,21,19,26,1,1,.291,.364,.483,.847,https://www.mlb.com/player/455976
Brayan Pena,C,CIN,--,128,4,46,9,0,1,18,9,12,1,1,.359,.393,.453,.846,https://www.mlb.com/player/430910
Carlos Gomez,CF,MIL,--,163,30,53,12,1,3,26,12,31,8,2,.325,.379,.466,.845,https://www.mlb.com/player/460576
Johnny Giavotella,2B,KC,--,9,5,4,0,0,0,2,0,0,0,0,.444,.400,.444,.844,https://www.mlb.com/player/543213
Luis Sardinas,SS,TEX,--,37,3,13,4,0,0,3,1,2,1,0,.351,.385,.459,.844,https://www.mlb.com/player/596143
Ryan Braun,LF,MIL,--,196,37,52,9,2,12,39,17,41,2,2,.265,.327,.515,.842,https://www.mlb.com/player/460075
Madison Bumgarner,P,SF,--,19,3,6,1,0,1,3,0,8,0,0,.316,.316,.526,.842,https://www.mlb.com/player/518516
Matt Kemp,LF,LAD,--,160,27,47,15,1,5,24,15,48,4,3,.294,.348,.494,.842,https://www.mlb.com/player/461314
Adam Duvall,1B,SF,--,25,4,7,1,0,2,2,0,6,0,0,.280,.280,.560,.840,https://www.mlb.com/player/594807
Cody Ross,LF,ARI,--,59,4,21,4,0,0,4,5,14,0,0,.356,.415,.424,.839,https://www.mlb.com/player/425496
Justin Turner,3B,LAD,--,122,18,41,2,0,4,23,10,25,2,1,.336,.385,.451,.836,https://www.mlb.com/player/457759
Yadier Molina,C,STL,--,133,22,44,10,0,3,18,7,12,0,1,.331,.361,.474,.834,https://www.mlb.com/player/425877
David Murphy,LF,CLE,--,139,18,45,9,1,4,26,7,24,2,0,.324,.344,.489,.834,https://www.mlb.com/player/461815
Michael A. Taylor,CF,WSH,--,18,2,4,2,0,1,3,2,5,0,1,.222,.333,.500,.833,https://www.mlb.com/player/572191
Lucas Duda,1B,NYM,--,167,27,44,6,0,11,34,16,39,1,1,.263,.335,.497,.832,https://www.mlb.com/player/446263
Adam Jones,CF,BAL,--,197,39,57,11,1,10,44,6,40,1,0,.289,.323,.508,.830,https://www.mlb.com/player/430945
Carlos Ruiz,C,PHI,--,135,19,41,12,1,2,19,13,18,1,2,.304,.378,.452,.830,https://www.mlb.com/player/434563
Ben Revere,LF,PHI,--,142,35,51,3,3,1,13,5,11,12,3,.359,.383,.444,.826,https://www.mlb.com/player/519184
Matt Duffy,3B,SF,--,24,3,8,2,0,0,6,1,5,0,0,.333,.407,.417,.824,https://www.mlb.com/player/622110
Brett Lawrie,3B,TOR,--,85,12,23,1,0,6,16,6,14,0,0,.271,.330,.494,.824,https://www.mlb.com/player/543434
Scott Van Slyke,LF,LAD,--,76,11,20,6,0,3,10,10,25,3,1,.263,.360,.461,.820,https://www.mlb.com/player/475100
Sam Fuld,LF,OAK,--,111,20,34,6,1,2,15,16,13,11,4,.306,.388,.432,.820,https://www.mlb.com/player/453539
Jake Marisnick,CF,HOU,--,67,7,25,3,0,0,6,3,21,5,3,.373,.400,.418,.818,https://www.mlb.com/player/545350
Dustin Pedroia,2B,BOS,--,205,41,70,13,0,2,20,14,29,2,4,.341,.381,.434,.815,https://www.mlb.com/player/456030
Miguel Montero,C,ARI,--,154,16,48,11,0,3,30,13,29,0,1,.312,.373,.442,.814,https://www.mlb.com/player/471083
Jose Altuve,2B,HOU,--,219,27,73,19,2,1,22,6,23,19,3,.333,.359,.452,.811,https://www.mlb.com/player/514888
Yoenis Cespedes,LF,BOS,--,205,33,57,18,0,9,51,11,37,4,1,.278,.313,.498,.810,https://www.mlb.com/player/493316
Gregory Polanco,LF,PIT,--,91,20,25,4,0,4,21,13,18,8,2,.275,.358,.451,.809,https://www.mlb.com/player/570256
Dee Strange-Gordon,2B,LAD,--,179,39,62,9,3,0,13,9,31,27,9,.346,.378,.430,.808,https://www.mlb.com/player/543829
Mark Reynolds,1B,MIL,--,111,18,24,2,0,9,18,18,35,1,0,.216,.331,.477,.808,https://www.mlb.com/player/448602
Brad Miller,SS,SEA,--,122,21,33,8,2,4,17,13,24,2,2,.270,.341,.467,.808,https://www.mlb.com/player/543543
Adam Eaton,CF,CWS,--,130,40,39,9,5,0,17,11,22,9,6,.300,.361,.446,.807,https://www.mlb.com/player/594809
Darwin Barney,2B,LAD,--,81,13,25,4,2,2,7,3,10,1,0,.309,.326,.481,.807,https://www.mlb.com/player/446381
Brock Holt,2B,BOS,--,122,29,40,4,4,0,11,12,29,3,1,.328,.380,.426,.806,https://www.mlb.com/player/571788
Manny Machado,3B,BAL,--,121,21,34,4,0,7,17,7,18,2,0,.281,.318,.488,.805,https://www.mlb.com/player/592518
Robbie Grossman,LF,HOU,--,127,18,38,5,2,2,15,19,29,4,1,.299,.388,.417,.805,https://www.mlb.com/player/543257
Gerrit Cole,P,PIT,--,17,2,5,0,0,1,2,1,7,0,0,.294,.333,.471,.804,https://www.mlb.com/player/543037
Joe Mauer,1B,MIN,--,170,25,52,14,1,1,21,22,35,2,0,.306,.385,.418,.803,https://www.mlb.com/player/408045
Lorenzo Cain,CF,KC,--,136,26,45,8,0,2,27,6,32,11,3,.331,.367,.434,.801,https://www.mlb.com/player/456715
Jose Reyes,SS,TOR,--,159,44,53,10,0,2,24,10,11,15,2,.333,.366,.434,.800,https://www.mlb.com/player/408314
Adrian Beltre,3B,TEX,--,176,24,51,10,0,5,30,24,27,1,0,.290,.368,.432,.800,https://www.mlb.com/player/134181
Logan Morrison,1B,SEA,--,107,15,30,8,0,4,15,9,16,0,0,.280,.331,.467,.798,https://www.mlb.com/player/489149
Bobby Abreu,RF,NYM,--,46,3,14,5,0,0,3,6,6,0,0,.304,.385,.413,.798,https://www.mlb.com/player/110029
Munenori Kawasaki,2B,TOR,--,81,11,26,6,0,0,10,10,15,1,0,.321,.402,.395,.797,https://www.mlb.com/player/493128
Matt Adams,1B,STL,--,175,22,53,7,2,6,30,6,35,2,1,.303,.328,.469,.796,https://www.mlb.com/player/571431
Dustin Ackley,LF,SEA,--,183,26,52,11,2,6,27,12,37,3,2,.284,.332,.464,.796,https://www.mlb.com/player/554429
Jason Heyward,RF,ATL,--,162,27,51,6,1,3,27,15,25,6,2,.315,.376,.420,.795,https://www.mlb.com/player/518792
Adam Dunn,1B,OAK,--,128,16,29,6,0,8,24,21,51,0,1,.227,.333,.461,.794,https://www.mlb.com/player/276055
Carlos Santana,1B,CLE,--,167,23,38,8,0,9,30,34,46,2,1,.228,.356,.437,.793,https://www.mlb.com/player/467793
AJ Pollock,CF,ARI,--,104,18,28,4,4,3,11,6,16,7,1,.269,.321,.471,.793,https://www.mlb.com/player/572041
Collin Cowgill,LF,LAA,--,58,17,17,1,0,2,6,4,14,1,0,.293,.379,.414,.793,https://www.mlb.com/player/518577
Josh Rutledge,SS,COL,--,101,20,30,6,2,1,12,8,34,1,2,.297,.363,.426,.789,https://www.mlb.com/player/592710
Seth Smith,LF,SD,--,150,21,38,12,1,3,14,30,21,1,1,.253,.382,.407,.788,https://www.mlb.com/player/452234
Brent Morel,3B,PIT,--,11,1,3,2,0,0,2,1,3,0,0,.273,.333,.455,.788,https://www.mlb.com/player/543569
Daniel Nava,RF,BOS,--,119,18,38,6,0,1,18,13,25,1,0,.319,.393,.395,.788,https://www.mlb.com/player/537953
Juan Lagares,CF,NYM,--,125,16,39,8,1,2,20,7,27,4,1,.312,.348,.440,.788,https://www.mlb.com/player/501571
Justin Morneau,1B,COL,--,162,20,47,9,2,5,34,9,22,0,2,.290,.324,.463,.787,https://www.mlb.com/player/408047
Josh Donaldson,3B,OAK,--,224,36,55,11,1,11,40,29,47,1,0,.246,.336,.451,.787,https://www.mlb.com/player/518626
Hunter Pence,RF,SF,--,230,45,59,15,3,9,26,22,48,4,2,.257,.322,.465,.787,https://www.mlb.com/player/452254
David Peralta,LF,ARI,--,110,12,30,5,4,3,17,6,18,1,1,.273,.314,.473,.786,https://www.mlb.com/player/444482
Chris Coghlan,RF,CHC,--,107,17,28,9,2,2,11,15,22,1,0,.262,.347,.439,.786,https://www.mlb.com/player/458085
Anthony Rendon,3B,WSH,--,228,49,64,14,3,6,28,22,35,5,1,.281,.339,.447,.786,https://www.mlb.com/player/543685
Dioner Navarro,C,TOR,--,155,21,48,5,0,5,32,11,23,2,0,.310,.347,.439,.786,https://www.mlb.com/player/425900
Trevor Plouffe,3B,MIN,--,169,26,47,9,0,6,33,19,30,0,0,.278,.347,.438,.785,https://www.mlb.com/player/461858
Brandon Belt,1B,SF,--,76,11,21,4,0,3,9,7,25,1,0,.276,.337,.447,.785,https://www.mlb.com/player/474832
Ramon Santiago,3B,CIN,--,68,9,20,5,0,1,8,9,13,0,1,.294,.372,.412,.784,https://www.mlb.com/player/421124
Yasmani Grandal,C,SD,--,121,21,30,7,0,5,21,22,34,1,0,.248,.354,.430,.784,https://www.mlb.com/player/518735
Howie Kendrick,2B,LAA,--,194,38,61,16,0,1,24,17,31,2,3,.314,.371,.412,.783,https://www.mlb.com/player/435062
Michael McKenry,C,COL,--,55,7,15,2,0,2,10,8,16,0,3,.273,.365,.418,.783,https://www.mlb.com/player/502374
Khris Davis,LF,MIL,--,184,21,47,13,1,9,34,10,37,1,0,.255,.297,.484,.781,https://www.mlb.com/player/501981
Brian Dozier,2B,MIN,--,217,47,56,12,0,9,35,26,49,12,3,.258,.341,.438,.779,https://www.mlb.com/player/572821
Lyle Overbay,1B,MIL,--,84,11,23,5,0,2,19,14,19,0,0,.274,.374,.405,.778,https://www.mlb.com/player/407489
Josh Reddick,RF,OAK,--,122,18,34,8,0,4,23,12,22,0,0,.279,.336,.443,.778,https://www.mlb.com/player/502210
Kurt Suzuki,C,MIN,--,164,16,47,16,0,2,28,20,13,0,0,.287,.358,.421,.778,https://www.mlb.com/player/435559
Jayson Werth,RF,WSH,--,187,36,53,17,0,3,26,20,37,2,1,.283,.355,.422,.778,https://www.mlb.com/player/150029
Josmil Pinto,C,MIN,--,54,10,15,3,0,2,10,6,14,0,0,.278,.333,.444,.778,https://www.mlb.com/player/500887
John Mayberry Jr.,LF,TOR,--,44,6,9,3,0,3,8,6,8,0,0,.205,.300,.477,.777,https://www.mlb.com/player/460055
