name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Daniel Descalso,ARI,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/518614
James Sherfy,ARI,--,--,0.00,--,--,--,--,--,--,3.1,1,0,0,0,0,1,2,0.60,.100,https://www.mlb.com/player/642073
Aaron Blair,ATL,--,--,0.00,--,--,--,--,--,--,1.0,2,0,0,0,0,2,1,4.00,.400,https://www.mlb.com/player/594760
Akeel Morris,ATL,--,--,0.00,--,--,--,--,--,--,3.0,1,0,0,0,0,1,4,0.67,.100,https://www.mlb.com/player/592570
Logan Verrett,BAL,--,--,0.00,--,--,--,--,--,--,3.0,0,0,0,0,0,2,3,0.67,.000,https://www.mlb.com/player/548337
Luis Sardinas,BAL,--,--,0.00,--,--,--,--,--,--,0.1,1,0,0,0,0,0,0,3.00,.500,https://www.mlb.com/player/596143
Kyle Martin,BOS,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,1,0,1.50,.000,https://www.mlb.com/player/573016
Roenis Elias,BOS,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,1,1,3.00,.000,https://www.mlb.com/player/606273
Mitch Moreland,BOS,--,--,0.00,--,--,--,--,--,--,0.1,2,0,0,0,0,0,0,6.00,.667,https://www.mlb.com/player/519048
Carson Smith,BOS,--,--,0.00,--,--,--,--,--,--,1.2,1,0,0,0,0,1,2,1.20,.200,https://www.mlb.com/player/605476
Mike Freeman,CHC,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/502273
Jon Jay,CHC,--,--,0.00,--,--,--,--,--,--,0.1,1,0,0,0,0,0,0,3.00,.500,https://www.mlb.com/player/445055
Dillon Maples,CHC,--,--,0.00,--,--,--,--,--,--,1.2,1,0,0,0,0,2,4,1.80,.200,https://www.mlb.com/player/596027
Carson Fulmer,CWS,--,--,0.00,--,--,--,--,--,--,7.2,1,0,0,0,0,3,7,0.52,.042,https://www.mlb.com/player/608334
Zach Putnam,CWS,--,--,0.00,--,--,--,--,--,--,3.0,0,0,0,0,0,0,4,0.00,.000,https://www.mlb.com/player/474029
Jean Machi,CWS,--,--,0.00,--,--,--,--,--,--,1.2,0,0,0,0,0,3,0,1.80,.000,https://www.mlb.com/player/466948
Rob Brantly,CWS,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/542963
Tyler Danish,CWS,--,--,0.00,--,--,--,--,--,--,1.2,1,0,0,0,0,4,2,3.00,.167,https://www.mlb.com/player/641501
Barrett Astin,CIN,--,--,0.00,--,--,--,--,--,--,3.1,1,0,0,0,0,3,0,1.20,.083,https://www.mlb.com/player/592120
Scooter Gennett,CIN,--,--,0.00,--,--,--,--,--,--,0.1,1,0,0,0,1,0,0,3.00,.500,https://www.mlb.com/player/571697
Diego Moreno,CLE,--,--,0.00,--,--,--,--,--,--,2.0,0,0,0,0,0,2,4,1.00,.000,https://www.mlb.com/player/514981
Tyler Olson,CLE,--,--,0.00,--,--,--,--,--,--,7.2,4,0,0,0,0,4,8,1.04,.148,https://www.mlb.com/player/621397
Michael Martinez,CLE,--,--,0.00,--,--,--,--,--,--,0.1,1,0,0,0,0,0,0,3.00,.500,https://www.mlb.com/player/492841
Zac Rosscup,COL,--,--,0.00,--,--,--,--,--,--,1.2,2,0,0,0,0,0,3,1.20,.286,https://www.mlb.com/player/573127
Shane Carle,COL,--,--,0.00,--,--,--,--,--,--,1.1,2,0,0,0,0,0,1,1.50,.333,https://www.mlb.com/player/641438
Kyle Ryan,DET,--,--,0.00,--,--,--,--,--,--,1.0,1,0,0,0,0,0,0,1.00,.250,https://www.mlb.com/player/594986
Arcenio Leon,DET,--,--,0.00,--,--,--,--,--,--,2.0,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/455376
Andrew Romine,DET,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,1,0,0,0.00,.000,https://www.mlb.com/player/461865
J.D. Davis,HOU,--,--,0.00,--,--,--,--,--,--,0.2,1,0,0,0,0,1,2,3.00,.333,https://www.mlb.com/player/605204
Tyler White,HOU,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/643603
Brian Flynn,KC,--,--,0.00,--,--,--,--,--,--,1.0,1,0,0,0,0,0,0,1.00,.333,https://www.mlb.com/player/543169
Andres Machado,KC,--,--,0.00,--,--,--,--,--,--,1.1,1,0,0,0,0,0,0,0.75,.200,https://www.mlb.com/player/600921
Onelki Garcia,KC,--,--,0.00,--,--,--,--,--,--,1.0,0,0,0,0,0,2,1,2.00,.000,https://www.mlb.com/player/607162
Miguel Almonte,KC,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/602083
Jason Gurka,LAA,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/543261
Andrew Bailey,LAA,--,--,0.00,--,--,--,--,--,--,1.1,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/457732
Noe Ramirez,LAA,--,--,0.00,--,--,--,--,--,--,5.0,1,0,0,0,0,1,5,0.40,.059,https://www.mlb.com/player/598287
Huston Street,LAA,--,--,0.00,--,--,--,--,--,--,1.1,1,0,0,0,0,0,1,0.75,.200,https://www.mlb.com/player/434718
Brock Stewart,LAD,--,--,0.00,--,--,--,--,--,--,10.2,6,5,0,0,0,8,9,1.31,.154,https://www.mlb.com/player/592779
Fabio Castillo,LAD,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/503566
Hernan Perez,MIL,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/541650
Jorge Lopez,MIL,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/605347
David Goforth,MIL,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/592341
Michael Blazek,MIL,--,--,0.00,--,--,--,--,--,--,2.1,2,0,0,0,0,0,1,0.86,.222,https://www.mlb.com/player/518468
Aaron Wilkerson,MIL,--,--,0.00,--,--,--,--,--,--,3.1,1,0,0,0,0,0,4,0.30,.100,https://www.mlb.com/player/658792
John Curtiss,MIN,--,--,0.00,--,--,--,--,--,--,2.2,1,0,0,0,1,0,4,0.38,.111,https://www.mlb.com/player/595928
Gabriel Moya,MIN,--,--,0.00,--,--,--,--,--,--,2.1,1,0,0,0,0,1,1,0.86,.125,https://www.mlb.com/player/622382
Alex Wimmers,MIN,--,--,0.00,--,--,--,--,--,--,3.0,3,0,0,0,0,3,2,2.00,.250,https://www.mlb.com/player/592872
Norichika Aoki,NYM,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/493114
Jeurys Familia,NYM,--,--,0.00,--,--,--,--,--,--,7.2,2,0,0,0,0,6,10,1.04,.080,https://www.mlb.com/player/544727
Jacob Rhame,NYM,--,--,0.00,--,--,--,--,--,--,2.2,1,0,0,0,0,0,4,0.38,.111,https://www.mlb.com/player/642008
Kevin Plawecki,NYM,--,--,0.00,--,--,--,--,--,--,1.0,1,0,0,0,0,0,0,1.00,.200,https://www.mlb.com/player/608700
Jamie Callahan,NYM,--,--,0.00,--,--,--,--,--,--,2.1,1,1,0,0,0,0,3,0.43,.100,https://www.mlb.com/player/621094
Bobby Wahl,OAK,--,--,0.00,--,--,--,--,--,--,2.1,0,0,0,0,0,2,2,0.86,.000,https://www.mlb.com/player/592833
Victor Arano,PHI,--,--,0.00,--,--,--,--,--,--,3.2,2,0,0,0,0,3,5,1.36,.154,https://www.mlb.com/player/644364
Drew Anderson,PHI,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/623454
Zac Curtis,PHI,--,--,0.00,--,--,--,--,--,--,2.2,1,3,0,1,1,2,2,1.13,.111,https://www.mlb.com/player/657205
Erick Aybar,SD,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/430947
Zach Lee,SD,--,--,0.00,--,--,--,--,--,--,2.1,3,0,0,0,0,3,3,2.57,.300,https://www.mlb.com/player/545346
Jose Ruiz,SD,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/614179
Pierce Johnson,SF,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/572955
Dan Slania,SF,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/592753
Tyler Cloyd,SEA,--,--,0.00,--,--,--,--,--,--,0.1,2,0,0,0,0,0,0,6.00,1.000,https://www.mlb.com/player/543031
Seth Frankoff,SEA,--,--,0.00,--,--,--,--,--,--,0.1,1,0,0,0,0,0,0,3.00,.500,https://www.mlb.com/player/571676
Evan Scribner,SEA,--,--,0.00,--,--,--,--,--,--,2.0,1,0,0,0,0,0,3,0.50,.143,https://www.mlb.com/player/519267
Carlos Ruiz,SEA,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/434563
Thyago Vieira,SEA,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/600986
Ernesto Frieri,SEA,--,--,0.00,--,--,--,--,--,--,2.0,1,0,0,0,0,1,1,1.00,.143,https://www.mlb.com/player/457117
Cody Martin,SEA,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/592533
Sandy Alcantara,STL,--,--,0.00,--,--,--,--,--,--,2.0,5,2,0,0,0,1,3,3.00,.455,https://www.mlb.com/player/645261
Mike Mayers,STL,--,--,0.00,--,--,--,--,--,--,1.0,0,0,0,0,0,1,2,1.00,.000,https://www.mlb.com/player/594577
Sean Gilmartin,STL,--,--,0.00,--,--,--,--,--,--,1.1,2,0,0,0,0,0,2,1.50,.333,https://www.mlb.com/player/543219
Hunter Wood,TB,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/621056
Chih-Wei Hu,TB,--,--,0.00,--,--,--,--,--,--,3.1,2,1,0,0,0,1,2,0.90,.167,https://www.mlb.com/player/629496
Andrew Kittredge,TB,--,--,0.00,--,--,--,--,--,--,4.2,1,0,0,0,0,2,6,0.64,.067,https://www.mlb.com/player/552640
Jose De Leon,TB,--,--,0.00,--,--,--,--,--,--,0.2,1,0,0,0,0,2,1,4.50,.333,https://www.mlb.com/player/592254
Brett Nicholas,TEX,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/592592
Tanner Scheppers,TEX,--,--,0.00,--,--,--,--,--,--,1.1,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/489294
Yohander Mendez,TEX,--,--,0.00,--,--,--,--,--,--,3.2,3,2,0,0,0,0,3,0.82,.231,https://www.mlb.com/player/622795
J.P. Howell,TOR,--,--,0.00,--,--,--,--,--,--,4.1,3,0,0,0,0,3,1,1.38,.188,https://www.mlb.com/player/434442
Taylor Cole,TOR,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,1,0.00,.000,https://www.mlb.com/player/518566
TJ House,TOR,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,1,0,1.50,.000,https://www.mlb.com/player/543334
Lucas Harrell,TOR,--,--,0.00,--,--,--,--,--,--,2.0,1,0,0,0,0,2,1,1.50,.143,https://www.mlb.com/player/449173
Miguel Montero,TOR,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,1,0,3.00,.000,https://www.mlb.com/player/471083
Austin Adams,WSH,--,--,0.00,--,--,--,--,--,--,1.2,2,0,0,0,0,2,3,2.40,.286,https://www.mlb.com/player/613534
David Robertson,NYY,--,--,0.38,--,--,--,--,--,--,24.0,13,1,1,0,0,7,30,0.83,.153,https://www.mlb.com/player/502085
Andrew Miller,CLE,--,--,0.79,--,--,--,--,--,--,22.2,9,2,2,0,1,4,43,0.57,.118,https://www.mlb.com/player/453192
Carl Edwards Jr.,CHC,--,--,0.81,--,--,--,--,--,--,22.1,8,2,2,0,2,12,30,0.90,.108,https://www.mlb.com/player/605218
Matt Albers,WSH,--,--,0.89,--,--,--,--,--,--,20.1,12,2,2,2,1,9,21,1.03,.162,https://www.mlb.com/player/458006
Jose Alvarado,TB,--,--,0.90,--,--,--,--,--,--,10.0,2,1,1,0,0,2,11,0.40,.061,https://www.mlb.com/player/621237
Yusmeiro Petit,LAA,--,--,0.92,--,--,--,--,--,--,29.1,20,5,3,1,1,7,34,0.92,.187,https://www.mlb.com/player/433589
Chad Green,NYY,--,--,1.16,--,--,--,--,--,--,23.1,4,3,3,0,2,9,37,0.56,.054,https://www.mlb.com/player/643338
George Kontos,PIT,--,--,1.21,--,--,--,--,--,--,22.1,22,4,3,1,0,6,24,1.25,.247,https://www.mlb.com/player/502004
Blaine Boyer,BOS,--,--,1.29,--,--,--,--,--,--,14.0,10,2,2,0,0,5,12,1.07,.196,https://www.mlb.com/player/430641
Hunter Strickland,SF,--,--,1.31,--,--,--,--,--,--,20.2,15,3,3,0,2,14,21,1.40,.200,https://www.mlb.com/player/519326
Justin Wilson,CHC,--,--,1.33,--,--,--,--,--,--,20.1,9,3,3,2,1,13,31,1.08,.129,https://www.mlb.com/player/458677
Brad Hand,SD,--,--,1.35,--,--,--,--,--,--,26.2,10,4,4,2,6,5,33,0.56,.112,https://www.mlb.com/player/543272
Archie Bradley,ARI,--,--,1.38,--,--,--,--,--,--,26.0,21,4,4,1,0,12,34,1.27,.208,https://www.mlb.com/player/605151
Wade Davis,CHC,--,--,1.40,--,--,--,--,--,--,19.1,8,4,3,0,1,13,33,1.09,.118,https://www.mlb.com/player/451584
Kenley Jansen,LAD,--,--,1.40,--,--,--,--,--,--,25.2,16,5,4,2,0,3,40,0.74,.168,https://www.mlb.com/player/445276
Austin Maddox,BOS,--,--,1.42,--,--,--,--,--,--,6.1,5,1,1,1,0,1,6,0.95,.208,https://www.mlb.com/player/545348
Craig Kimbrel,BOS,--,--,1.48,--,--,--,--,--,--,24.1,7,4,4,1,2,6,44,0.53,.089,https://www.mlb.com/player/518886
Yacksel Rios,PHI,--,--,1.50,--,--,--,--,--,--,6.0,6,1,1,1,0,4,7,1.67,.250,https://www.mlb.com/player/605441
Buddy Baumann,SD,--,--,1.59,--,--,--,--,--,--,5.2,5,1,1,0,1,5,7,1.76,.238,https://www.mlb.com/player/571473
Chris Rusin,COL,--,--,1.73,--,--,--,--,--,--,26.0,20,10,5,1,1,6,21,1.00,.208,https://www.mlb.com/player/543734
Alan Busenitz,MIN,--,--,1.74,--,--,--,--,--,--,10.1,4,2,2,1,0,5,10,0.87,.118,https://www.mlb.com/player/641427
Raisel Iglesias,CIN,--,--,1.78,--,--,--,--,--,--,25.1,20,5,5,0,1,7,35,1.07,.208,https://www.mlb.com/player/628452
Dominic Leone,TOR,--,--,1.78,--,--,--,--,--,--,25.1,17,6,5,2,0,8,26,0.99,.187,https://www.mlb.com/player/608678
A.J. Minter,ATL,--,--,1.80,--,--,--,--,--,--,5.0,3,1,1,0,0,0,7,0.60,.167,https://www.mlb.com/player/621345
Gregory Infante,CWS,--,--,1.80,--,--,--,--,--,--,20.0,15,4,4,0,2,4,23,0.95,.203,https://www.mlb.com/player/500872
Chris O'Grady,MIA,--,--,1.80,--,--,--,--,--,--,10.0,10,2,2,1,1,6,11,1.60,.256,https://www.mlb.com/player/622217
