name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Hyun Jin Ryu,LAD,--,--,3.27,--,--,--,--,--,--,11.0,7,5,4,0,0,2,7,0.82,.212,https://www.mlb.com/player/547943
Jose Urquidy,HOU,--,--,27.00,--,--,--,--,--,--,1.2,3,5,5,1,0,0,1,1.80,.429,https://www.mlb.com/player/664353
David Carpenter,TEX,--,--,-.--,--,--,--,--,--,--,0.0,1,0,0,0,0,1,0,-.--,1.000,https://www.mlb.com/player/502304
Jimmy Nelson,MIL,--,--,6.75,--,--,--,--,--,--,2.2,2,2,2,1,1,2,2,1.50,.222,https://www.mlb.com/player/519076
Tyler Olson,CLE,--,--,4.91,--,--,--,--,--,--,3.2,2,2,2,0,1,4,3,1.64,.182,https://www.mlb.com/player/621397
Craig Kimbrel,CHC,--,--,11.57,--,--,--,--,--,--,2.1,1,3,3,1,0,0,3,0.43,.125,https://www.mlb.com/player/518886
Jonathan Holder,NYY,--,--,19.64,--,--,--,--,--,--,3.2,9,10,8,1,0,1,4,2.73,.450,https://www.mlb.com/player/656547
Corey Kluber,CLE,--,--,40.50,--,--,--,--,--,--,2.0,6,9,9,1,0,1,3,3.50,.545,https://www.mlb.com/player/446372
Brock Burke,TEX,--,--,21.60,--,--,--,--,--,--,1.2,1,4,4,1,0,2,1,1.80,.167,https://www.mlb.com/player/656271
David Hess,BAL,--,--,23.14,--,--,--,--,--,--,4.2,7,13,12,3,0,3,3,2.14,.389,https://www.mlb.com/player/605276
Luke Bard,LAA,--,--,19.29,--,--,--,--,--,--,2.1,5,5,5,1,0,1,1,2.57,.455,https://www.mlb.com/player/572703
Jesus Tinoco,COL,--,--,5.40,--,--,--,--,--,--,1.2,2,2,1,0,0,0,2,1.20,.333,https://www.mlb.com/player/622786
Jeanmar Gomez,TEX,--,--,10.80,--,--,--,--,--,--,1.2,4,3,2,0,0,1,0,3.00,.571,https://www.mlb.com/player/491646
Brad Brach,NYM,--,--,17.36,--,--,--,--,--,--,4.2,6,9,9,0,0,2,5,1.71,.400,https://www.mlb.com/player/542960
Drew Steckenrider,MIA,--,--,27.00,--,--,--,--,--,--,0.1,1,1,1,0,0,0,1,3.00,.500,https://www.mlb.com/player/608716
Tyson Ross,DET,--,--,5.40,--,--,--,--,--,--,3.1,3,2,2,0,0,0,1,0.90,.250,https://www.mlb.com/player/475115
Marcus Stroman,NYM,--,--,6.75,--,--,--,--,--,--,12.0,12,10,9,0,0,4,9,1.33,.267,https://www.mlb.com/player/573186
Chris Martin,ATL,--,--,1.80,--,--,--,--,--,--,5.0,1,1,1,0,0,0,7,0.20,.071,https://www.mlb.com/player/455119
Charlie Morton,TB,--,--,5.14,--,--,--,--,--,--,14.0,7,8,8,0,0,4,20,0.79,.152,https://www.mlb.com/player/450203
Joakim Soria,OAK,--,--,12.27,--,--,--,--,--,--,3.2,3,5,5,0,0,0,6,0.82,.214,https://www.mlb.com/player/465657
Xavier Cedeno,CHC,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,1,0,-.--,.000,https://www.mlb.com/player/458584
Wily Peralta,KC,--,--,15.75,--,--,--,--,--,--,4.0,7,7,7,1,0,2,1,2.25,.412,https://www.mlb.com/player/503449
David Robertson,PHI,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,1,0,1.50,.000,https://www.mlb.com/player/502085
Alec Mills,CHC,--,--,13.50,--,--,--,--,--,--,1.1,2,2,2,0,1,0,0,1.50,.400,https://www.mlb.com/player/621219
Seunghwan Oh,COL,--,--,21.60,--,--,--,--,--,--,1.2,4,4,4,1,0,1,1,3.00,.571,https://www.mlb.com/player/493200
Luke Farrell,TEX,--,--,0.00,--,--,--,--,--,--,0.2,1,0,0,0,0,1,2,3.00,.333,https://www.mlb.com/player/608652
Tanner Anderson,OAK,--,--,0.00,--,--,--,--,--,--,2.0,0,0,0,0,0,1,0,0.50,.000,https://www.mlb.com/player/664196
Kyle Farmer,CIN,--,--,0.00,--,--,--,--,--,--,0.1,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/571657
Gabriel Ynoa,BAL,--,--,15.19,--,--,--,--,--,--,5.1,5,9,9,3,1,2,4,1.31,.238,https://www.mlb.com/player/593679
Jordan Montgomery,NYY,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,0,0,-,.000,https://www.mlb.com/player/656756
T.J. Zeuch,TOR,--,--,13.50,--,--,--,--,--,--,0.2,1,1,1,0,0,0,0,1.50,.333,https://www.mlb.com/player/643615
Tayler Scott,BAL,--,--,19.29,--,--,--,--,--,--,2.1,7,5,5,0,0,0,1,3.00,.538,https://www.mlb.com/player/605463
Aaron Slegers,TB,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,0,0,0.00,.000,https://www.mlb.com/player/642083
Sean Newcomb,ATL,--,--,10.80,--,--,--,--,--,--,5.0,3,7,6,2,0,4,6,1.40,.200,https://www.mlb.com/player/656794
Trevor Rosenthal,NYY,--,--,16.20,--,--,--,--,--,--,1.2,2,3,3,0,0,4,2,3.60,.286,https://www.mlb.com/player/572096
Andrew Kittredge,TB,--,--,27.00,--,--,--,--,--,--,2.1,2,7,7,2,0,0,1,0.86,.222,https://www.mlb.com/player/552640
Trevor Cahill,LAA,--,--,9.00,--,--,--,--,--,--,6.0,6,6,6,0,0,3,0,1.50,.286,https://www.mlb.com/player/502239
Tony Watson,SF,--,--,31.50,--,--,--,--,--,--,2.0,4,7,7,2,1,1,1,2.50,.400,https://www.mlb.com/player/453265
Brandon Brennan,SEA,--,--,2.08,--,--,--,--,--,--,4.1,3,1,1,0,0,0,4,0.69,.200,https://www.mlb.com/player/592165
Keury Mella,CIN,--,--,-.--,--,--,--,--,--,--,0.0,1,0,0,0,0,0,0,-.--,1.000,https://www.mlb.com/player/622492
Ryan Weber,BOS,--,--,15.43,--,--,--,--,--,--,2.1,7,4,4,0,1,0,2,3.00,.500,https://www.mlb.com/player/543901
Zack Littell,MIN,--,--,0.00,--,--,--,--,--,--,2.1,1,0,0,0,0,0,2,0.43,.143,https://www.mlb.com/player/641793
Ivan Nova,CWS,--,--,9.00,--,--,--,--,--,--,14.0,12,16,14,3,1,1,4,0.93,.255,https://www.mlb.com/player/467100
Justin Shafer,TOR,--,--,4.91,--,--,--,--,--,--,7.1,2,4,4,1,0,1,7,0.41,.095,https://www.mlb.com/player/596101
Griffin Canning,LAA,--,--,12.27,--,--,--,--,--,--,3.2,4,5,5,0,0,1,5,1.36,.286,https://www.mlb.com/player/656288
Adalberto Mejia,LAA,--,--,22.50,--,--,--,--,--,--,2.0,2,5,5,1,0,3,1,2.50,.250,https://www.mlb.com/player/606167
Matt Magill,SEA,--,--,0.00,--,--,--,--,--,--,3.1,1,2,0,0,1,2,2,0.90,.091,https://www.mlb.com/player/543483
Kohl Stewart,MIN,--,--,9.00,--,--,--,--,--,--,1.0,1,1,1,0,0,0,2,1.00,.250,https://www.mlb.com/player/640464
Jake Arrieta,PHI,--,--,6.00,--,--,--,--,--,--,12.0,10,8,8,1,1,0,6,0.83,.244,https://www.mlb.com/player/453562
Hector Rondon,HOU,--,--,1.80,--,--,--,--,--,--,5.0,1,1,1,0,0,1,3,0.40,.077,https://www.mlb.com/player/444468
Joe Musgrove,PIT,--,--,14.09,--,--,--,--,--,--,7.2,12,16,12,2,0,0,7,1.57,.375,https://www.mlb.com/player/605397
