name,team,W,L,ERA,G,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG,url
Yoshihisa Hirano,ARI,--,--,6.52,--,--,--,--,--,--,9.2,12,8,7,2,1,8,16,2.07,.324,https://www.mlb.com/player/673633
Collin McHugh,HOU,--,--,5.54,--,--,--,--,--,--,13.0,11,8,8,3,3,4,19,1.15,.220,https://www.mlb.com/player/543521
Alec Mills,CHC,--,--,2.57,--,--,--,--,--,--,7.0,6,2,2,2,1,1,9,1.00,.222,https://www.mlb.com/player/621219
Marcus Walden,BOS,--,--,0.47,--,--,--,--,--,--,19.0,11,1,1,1,0,6,18,0.89,.172,https://www.mlb.com/player/519393
Chad Sobotka,ATL,--,--,7.71,--,--,--,--,--,--,2.1,1,2,2,1,0,3,4,1.71,.143,https://www.mlb.com/player/656977
Gabriel Ynoa,BAL,--,--,4.91,--,--,--,--,--,--,29.1,33,16,16,8,1,4,14,1.26,.282,https://www.mlb.com/player/593679
Nick Anderson,TB,--,--,1.80,--,--,--,--,--,--,20.0,12,4,4,2,0,5,36,0.85,.164,https://www.mlb.com/player/623433
Tyson Ross,DET,--,--,9.31,--,--,--,--,--,--,9.2,11,10,10,3,0,3,7,1.45,.275,https://www.mlb.com/player/475115
David Hess,BAL,--,--,10.62,--,--,--,--,--,--,20.1,27,25,24,11,0,12,16,1.92,.307,https://www.mlb.com/player/605276
Brandon Brennan,SEA,--,--,6.23,--,--,--,--,--,--,8.2,6,6,6,2,0,7,11,1.50,.188,https://www.mlb.com/player/592165
David Hernandez,NYY,--,--,6.23,--,--,--,--,--,--,8.2,9,6,6,1,1,5,11,1.62,.257,https://www.mlb.com/player/456696
Will Smith,SF,--,--,0.00,--,--,--,--,--,--,13.1,5,0,0,0,0,4,21,0.68,.111,https://www.mlb.com/player/519293
Victor Alcantara,DET,--,--,10.80,--,--,--,--,--,--,3.1,7,4,4,2,0,1,2,2.40,.438,https://www.mlb.com/player/622505
Tyler Olson,CLE,--,--,7.71,--,--,--,--,--,--,2.1,3,2,2,1,0,2,2,2.14,.300,https://www.mlb.com/player/621397
Jeanmar Gomez,TEX,--,--,13.50,--,--,--,--,--,--,0.2,1,1,1,0,0,0,0,1.50,.500,https://www.mlb.com/player/491646
Joakim Soria,OAK,--,--,4.50,--,--,--,--,--,--,14.0,6,7,7,1,1,2,20,0.57,.122,https://www.mlb.com/player/465657
Chris Martin,ATL,--,--,3.97,--,--,--,--,--,--,11.1,12,5,5,2,0,1,15,1.15,.279,https://www.mlb.com/player/455119
Sean Newcomb,ATL,--,--,0.00,--,--,--,--,--,--,13.0,9,2,0,0,1,5,8,1.08,.200,https://www.mlb.com/player/656794
Stephen Nogosek,NYM,--,--,-.--,--,--,--,--,--,--,0.0,2,1,1,0,0,1,0,-.--,1.000,https://www.mlb.com/player/668665
Ross Stripling,LAD,--,--,4.07,--,--,--,--,--,--,24.1,29,12,11,2,0,6,27,1.44,.293,https://www.mlb.com/player/548389
Oliver Perez,CLE,--,--,8.53,--,--,--,--,--,--,6.1,5,6,6,0,0,5,9,1.58,.200,https://www.mlb.com/player/424144
Jose Urquidy,HOU,--,--,1.15,--,--,--,--,--,--,15.2,5,2,2,1,0,2,19,0.45,.096,https://www.mlb.com/player/664353
Eduardo Rodriguez,BOS,--,--,4.04,--,--,--,--,--,--,64.2,64,29,29,10,2,25,65,1.38,.259,https://www.mlb.com/player/593958
Corbin Burnes,MIL,--,--,6.94,--,--,--,--,--,--,11.2,14,10,9,3,0,4,16,1.54,.280,https://www.mlb.com/player/669203
Kyle Freeland,COL,--,--,6.31,--,--,--,--,--,--,35.2,42,29,25,10,0,9,28,1.43,.294,https://www.mlb.com/player/607536
Zack Littell,MIN,--,--,2.57,--,--,--,--,--,--,7.0,6,2,2,2,0,5,7,1.57,.240,https://www.mlb.com/player/641793
Daniel Stumpf,DET,--,--,3.86,--,--,--,--,--,--,4.2,10,2,2,1,0,3,5,2.79,.435,https://www.mlb.com/player/621385
Griffin Canning,LAA,--,--,5.40,--,--,--,--,--,--,26.2,26,16,16,6,4,12,28,1.43,.255,https://www.mlb.com/player/656288
Ryan Weber,BOS,--,--,10.29,--,--,--,--,--,--,7.0,13,8,8,2,1,2,5,2.14,.382,https://www.mlb.com/player/543901
Charlie Morton,TB,--,--,2.57,--,--,--,--,--,--,77.0,55,23,22,2,7,26,94,1.05,.199,https://www.mlb.com/player/450203
Matt Magill,SEA,--,--,1.80,--,--,--,--,--,--,10.0,10,2,2,0,0,3,12,1.30,.263,https://www.mlb.com/player/543483
Craig Stammen,SD,--,--,3.57,--,--,--,--,--,--,22.2,21,11,9,3,1,7,19,1.24,.241,https://www.mlb.com/player/489334
Jacob Webb,ATL,--,--,0.00,--,--,--,--,--,--,6.0,2,0,0,0,0,3,4,0.83,.105,https://www.mlb.com/player/657097
Jake Arrieta,PHI,--,--,4.29,--,--,--,--,--,--,42.0,50,20,20,4,4,20,32,1.67,.296,https://www.mlb.com/player/453562
Freddy Peralta,MIL,--,--,7.31,--,--,--,--,--,--,16.0,18,13,13,5,0,8,16,1.63,.277,https://www.mlb.com/player/642547
Glenn Sparkman,KC,--,--,9.69,--,--,--,--,--,--,26.0,48,29,28,10,3,12,16,2.31,.400,https://www.mlb.com/player/642098
Touki Toussaint,ATL,--,--,2.25,--,--,--,--,--,--,8.0,3,3,2,0,1,4,11,0.88,.115,https://www.mlb.com/player/657053
Homer Bailey,OAK,--,--,4.23,--,--,--,--,--,--,55.1,53,26,26,8,0,21,56,1.34,.255,https://www.mlb.com/player/456701
Nick Ramirez,DET,--,--,4.63,--,--,--,--,--,--,11.2,9,6,6,2,0,5,10,1.20,.209,https://www.mlb.com/player/598286
Zack Wheeler,NYM,--,--,4.61,--,--,--,--,--,--,56.2,69,33,29,9,1,22,54,1.61,.295,https://www.mlb.com/player/554430
Ivan Nova,CWS,--,--,3.74,--,--,--,--,--,--,67.1,83,29,28,6,3,16,49,1.47,.310,https://www.mlb.com/player/467100
Vince Velasquez,PHI,--,--,5.17,--,--,--,--,--,--,38.1,39,25,22,8,4,16,38,1.43,.262,https://www.mlb.com/player/592826
Adalberto Mejia,LAA,--,--,5.40,--,--,--,--,--,--,5.0,2,3,3,1,0,4,7,1.20,.118,https://www.mlb.com/player/606167
Trent Thornton,TOR,--,--,3.55,--,--,--,--,--,--,50.2,32,21,20,8,1,19,52,1.01,.183,https://www.mlb.com/player/663423
T.J. Zeuch,TOR,--,--,7.04,--,--,--,--,--,--,7.2,7,6,6,2,0,3,8,1.30,.233,https://www.mlb.com/player/643615
Kyle McGowin,WSH,--,--,27.00,--,--,--,--,--,--,1.0,3,3,3,2,0,0,1,3.00,.500,https://www.mlb.com/player/641851
Tony Watson,SF,--,--,1.59,--,--,--,--,--,--,11.1,11,2,2,0,1,3,9,1.24,.256,https://www.mlb.com/player/453265
Andrew Kittredge,TB,--,--,7.27,--,--,--,--,--,--,8.2,11,7,7,2,0,2,15,1.50,.306,https://www.mlb.com/player/552640
Josh James,HOU,--,--,3.86,--,--,--,--,--,--,9.1,4,4,4,1,1,4,20,0.86,.125,https://www.mlb.com/player/657624
Jakob Junis,KC,--,--,5.61,--,--,--,--,--,--,51.1,67,32,32,10,3,15,50,1.60,.316,https://www.mlb.com/player/596001
Trevor Cahill,LAA,--,--,4.94,--,--,--,--,--,--,27.1,29,15,15,7,2,11,18,1.46,.269,https://www.mlb.com/player/502239
Merrill Kelly,ARI,--,--,4.08,--,--,--,--,--,--,57.1,58,29,26,7,0,15,48,1.27,.262,https://www.mlb.com/player/518876
Jimmy Nelson,MIL,--,--,9.00,--,--,--,--,--,--,5.0,6,6,5,1,1,4,7,2.00,.273,https://www.mlb.com/player/519076
Jordan Montgomery,NYY,--,--,3.38,--,--,--,--,--,--,2.2,4,1,1,0,0,0,4,1.50,.333,https://www.mlb.com/player/656756
Kohl Stewart,MIN,--,--,6.00,--,--,--,--,--,--,3.0,5,2,2,1,0,2,0,2.33,.385,https://www.mlb.com/player/640464
Jonathan Holder,NYY,--,--,4.91,--,--,--,--,--,--,7.1,7,4,4,1,0,2,7,1.23,.241,https://www.mlb.com/player/656547
Brett Martin,TEX,--,--,5.00,--,--,--,--,--,--,9.0,8,5,5,0,1,9,7,1.89,.229,https://www.mlb.com/player/656685
Marcus Stroman,NYM,--,--,2.78,--,--,--,--,--,--,68.0,80,24,21,3,0,21,62,1.49,.295,https://www.mlb.com/player/573186
Josh Hader,MIL,--,--,5.25,--,--,--,--,--,--,12.0,7,7,7,5,1,8,23,1.25,.175,https://www.mlb.com/player/623352
Trevor Hildenberger,MIN,--,--,10.80,--,--,--,--,--,--,1.2,3,2,2,1,0,2,2,3.00,.500,https://www.mlb.com/player/657610
Craig Kimbrel,CHC,--,--,12.27,--,--,--,--,--,--,3.2,5,5,5,3,0,3,5,2.18,.333,https://www.mlb.com/player/518886
Archie Bradley,ARI,--,--,2.51,--,--,--,--,--,--,14.1,11,5,4,1,1,5,23,1.12,.216,https://www.mlb.com/player/605151
Justin Shafer,TOR,--,--,6.75,--,--,--,--,--,--,2.2,6,2,2,0,0,5,1,4.13,.462,https://www.mlb.com/player/596101
Kyle Gibson,MIN,--,--,2.70,--,--,--,--,--,--,46.2,38,21,14,4,2,13,42,1.09,.216,https://www.mlb.com/player/502043
Tayron Guerrero,MIA,--,--,1.50,--,--,--,--,--,--,6.0,1,1,1,0,1,3,5,0.67,.053,https://www.mlb.com/player/594027
Chase Anderson,MIL,--,--,4.37,--,--,--,--,--,--,47.1,38,23,23,9,4,19,41,1.20,.215,https://www.mlb.com/player/502624
Daniel Norris,DET,--,--,5.13,--,--,--,--,--,--,40.1,47,24,23,8,2,10,35,1.41,.301,https://www.mlb.com/player/596057
Jacob Rhame,NYM,--,--,0.00,--,--,--,--,--,--,1.2,0,1,0,0,0,3,3,1.80,.000,https://www.mlb.com/player/642008
Zach Eflin,PHI,--,--,4.80,--,--,--,--,--,--,50.2,52,32,27,10,2,12,45,1.26,.257,https://www.mlb.com/player/621107
Brad Wieck,CHC,--,--,10.13,--,--,--,--,--,--,2.2,3,3,3,1,0,4,4,2.63,.273,https://www.mlb.com/player/623364
Steven Matz,NYM,--,--,2.98,--,--,--,--,--,--,66.1,60,26,22,10,7,25,72,1.28,.239,https://www.mlb.com/player/571927
Nick Burdi,PIT,--,--,2.25,--,--,--,--,--,--,4.0,4,1,1,0,0,1,5,1.25,.250,https://www.mlb.com/player/595897
Kyle Keller,MIA,--,--,3.38,--,--,--,--,--,--,2.2,0,1,1,0,1,2,3,0.75,.000,https://www.mlb.com/player/664918
Nathan Eovaldi,BOS,--,--,7.71,--,--,--,--,--,--,16.1,18,14,14,6,1,12,19,1.84,.286,https://www.mlb.com/player/543135
Tony Sipp,WSH,--,--,15.43,--,--,--,--,--,--,2.1,6,4,4,0,1,3,2,3.86,.462,https://www.mlb.com/player/448609
Kyle Ryan,CHC,--,--,3.00,--,--,--,--,--,--,6.0,5,2,2,1,0,1,4,1.00,.227,https://www.mlb.com/player/594986
Tanner Roark,OAK,--,--,5.31,--,--,--,--,--,--,40.2,49,27,24,7,4,16,48,1.60,.288,https://www.mlb.com/player/543699
Phillips Valdez,TEX,--,--,27.00,--,--,--,--,--,--,0.1,2,1,1,0,0,1,1,9.00,.667,https://www.mlb.com/player/570488
Noe Ramirez,LAA,--,--,5.56,--,--,--,--,--,--,11.1,13,7,7,2,0,3,10,1.41,.283,https://www.mlb.com/player/598287
Ray Black,MIL,--,--,-.--,--,--,--,--,--,--,0.0,1,1,1,0,0,1,0,-.--,1.000,https://www.mlb.com/player/605143
Clay Buchholz,TOR,--,--,4.98,--,--,--,--,--,--,21.2,25,12,12,2,0,5,14,1.38,.298,https://www.mlb.com/player/453329
Gerson Bautista,SEA,--,--,9.00,--,--,--,--,--,--,2.0,3,2,2,0,0,4,2,3.50,.333,https://www.mlb.com/player/639373
Roman Quinn,PHI,--,--,5.40,--,--,--,--,--,--,1.2,3,1,1,0,0,3,0,3.60,.429,https://www.mlb.com/player/596451
Luis Perdomo,SD,--,--,12.00,--,--,--,--,--,--,6.0,9,9,8,2,0,2,4,1.83,.346,https://www.mlb.com/player/606131
Mike Soroka,ATL,--,--,2.29,--,--,--,--,--,--,59.0,51,17,15,3,4,12,47,1.07,.235,https://www.mlb.com/player/647336
Wade Miley,HOU,--,--,4.99,--,--,--,--,--,--,48.2,49,29,27,8,2,22,51,1.46,.259,https://www.mlb.com/player/489119
Ryan Burr,CWS,--,--,0.00,--,--,--,--,--,--,2.0,3,1,0,0,0,1,1,2.00,.375,https://www.mlb.com/player/621114
Sean Reid-Foley,TOR,--,--,5.00,--,--,--,--,--,--,9.0,13,6,5,2,0,5,8,2.00,.342,https://www.mlb.com/player/656887
Emilio Pagan,TB,--,--,0.42,--,--,--,--,--,--,21.1,11,1,1,1,0,6,33,0.80,.151,https://www.mlb.com/player/641941
Aroldis Chapman,NYY,--,--,1.80,--,--,--,--,--,--,5.0,4,1,1,0,0,4,9,1.60,.211,https://www.mlb.com/player/547973
Lucas Giolito,CWS,--,--,4.29,--,--,--,--,--,--,56.2,47,27,27,11,2,21,66,1.20,.227,https://www.mlb.com/player/608337
Devin Smeltzer,MIN,--,--,1.48,--,--,--,--,--,--,24.1,15,4,4,1,0,5,20,0.82,.176,https://www.mlb.com/player/656970
Chi Chi Gonzalez,COL,--,--,4.38,--,--,--,--,--,--,24.2,19,12,12,6,0,14,17,1.34,.211,https://www.mlb.com/player/592346
Ryne Stanek,MIA,--,--,2.12,--,--,--,--,--,--,34.0,21,10,8,3,0,17,45,1.12,.176,https://www.mlb.com/player/592773
Michel Baez,SD,--,--,3.38,--,--,--,--,--,--,5.1,2,2,2,1,0,3,5,0.94,.118,https://www.mlb.com/player/673258
Dominic Leone,STL,--,--,0.00,--,--,--,--,--,--,3.1,4,3,0,1,0,3,4,2.10,.286,https://www.mlb.com/player/608678
Tim Hill,KC,--,--,0.00,--,--,--,--,--,--,4.0,3,0,0,0,0,1,5,1.00,.214,https://www.mlb.com/player/657612
Adam Kolarek,LAD,--,--,3.24,--,--,--,--,--,--,8.1,8,3,3,0,1,4,5,1.44,.258,https://www.mlb.com/player/592473
Ryne Harper,MIN,--,--,6.75,--,--,--,--,--,--,6.2,6,5,5,2,1,2,9,1.20,.250,https://www.mlb.com/player/607560
Frankie Montas,OAK,--,--,1.56,--,--,--,--,--,--,40.1,27,9,7,2,2,5,41,0.79,.191,https://www.mlb.com/player/593423
Joe Musgrove,PIT,--,--,2.69,--,--,--,--,--,--,60.1,45,23,18,4,4,12,64,0.94,.203,https://www.mlb.com/player/605397
Trevor Rosenthal,NYY,--,--,6.00,--,--,--,--,--,--,3.0,3,2,2,0,1,3,5,2.00,.273,https://www.mlb.com/player/572096
Dario Agrazal,PIT,--,--,3.66,--,--,--,--,--,--,19.2,20,9,8,3,2,8,10,1.42,.270,https://www.mlb.com/player/642607
Jack Flaherty,STL,--,--,1.95,--,--,--,--,--,--,83.0,48,19,18,10,0,24,104,0.87,.165,https://www.mlb.com/player/656427
Tayler Scott,BAL,--,--,20.25,--,--,--,--,--,--,1.1,2,3,3,0,0,4,1,4.50,.333,https://www.mlb.com/player/605463
Brandon Kintzler,CHC,--,--,1.50,--,--,--,--,--,--,12.0,7,3,2,1,0,3,13,0.83,.175,https://www.mlb.com/player/445213
Caleb Ferguson,LAD,--,--,13.50,--,--,--,--,--,--,4.0,5,6,6,3,0,3,4,2.00,.313,https://www.mlb.com/player/657571
Ty Buttrey,LAA,--,--,7.30,--,--,--,--,--,--,12.1,12,11,10,2,1,4,17,1.30,.245,https://www.mlb.com/player/621142
Roenis Elias,WSH,--,--,4.82,--,--,--,--,--,--,9.1,10,6,5,3,0,2,8,1.29,.270,https://www.mlb.com/player/606273
Chance Adams,NYY,--,--,27.00,--,--,--,--,--,--,0.1,2,1,1,0,0,0,1,6.00,.667,https://www.mlb.com/player/664856
Wade Davis,COL,--,--,12.79,--,--,--,--,--,--,6.1,12,9,9,2,0,10,5,3.47,.387,https://www.mlb.com/player/451584
Jalen Beeks,TB,--,--,6.61,--,--,--,--,--,--,16.1,23,13,12,3,1,7,13,1.84,.329,https://www.mlb.com/player/656222
Justin Wilson,NYM,--,--,2.45,--,--,--,--,--,--,11.0,10,3,3,2,0,5,15,1.36,.244,https://www.mlb.com/player/458677
Brett Anderson,OAK,--,--,3.45,--,--,--,--,--,--,62.2,62,26,24,8,1,20,34,1.31,.259,https://www.mlb.com/player/474463
Zack Greinke,HOU,--,--,3.52,--,--,--,--,--,--,64.0,63,25,25,7,0,5,63,1.06,.256,https://www.mlb.com/player/425844
Luke Farrell,TEX,--,--,13.50,--,--,--,--,--,--,0.2,1,1,1,0,0,0,0,1.50,.500,https://www.mlb.com/player/608652
Brad Peacock,HOU,--,--,3.90,--,--,--,--,--,--,27.2,26,12,12,3,0,10,26,1.30,.250,https://www.mlb.com/player/502748
Derek Holland,CHC,--,--,7.98,--,--,--,--,--,--,14.2,18,13,13,4,0,14,13,2.18,.333,https://www.mlb.com/player/502706
Wei-Chung Wang,PIT,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,0,0,-,.000,https://www.mlb.com/player/623913
Jonathan Hernandez,TEX,--,--,5.40,--,--,--,--,--,--,3.1,2,2,2,1,0,2,4,1.20,.167,https://www.mlb.com/player/642546
Nick Margevicius,SD,--,--,3.48,--,--,--,--,--,--,20.2,22,9,8,3,2,4,14,1.26,.268,https://www.mlb.com/player/676606
Lewis Thorpe,MIN,--,--,5.40,--,--,--,--,--,--,8.1,9,5,5,2,0,4,11,1.56,.300,https://www.mlb.com/player/626929
Bryan Garcia,DET,--,--,0.00,--,--,--,--,--,--,1.0,0,0,0,0,0,1,0,1.00,.000,https://www.mlb.com/player/650530
Trevor Gott,SF,--,--,1.35,--,--,--,--,--,--,13.1,6,2,2,0,0,2,19,0.60,.136,https://www.mlb.com/player/641627
Kyle Barraclough,SF,--,--,1.69,--,--,--,--,--,--,5.1,8,3,1,1,1,2,7,1.88,.333,https://www.mlb.com/player/607457
Will Harris,HOU,--,--,3.00,--,--,--,--,--,--,6.0,6,3,2,1,0,1,5,1.17,.261,https://www.mlb.com/player/501789
Jeff Hoffman,COL,--,--,5.40,--,--,--,--,--,--,21.2,23,13,13,8,2,11,25,1.57,.267,https://www.mlb.com/player/656546
Jason Vargas,PHI,--,--,4.31,--,--,--,--,--,--,48.0,48,26,23,5,4,21,43,1.44,.262,https://www.mlb.com/player/450306
Tyler Anderson,SF,--,--,10.80,--,--,--,--,--,--,11.2,18,14,14,4,0,8,10,2.23,.360,https://www.mlb.com/player/542881
Shane Greene,ATL,--,--,6.00,--,--,--,--,--,--,9.0,8,6,6,3,0,5,8,1.44,.235,https://www.mlb.com/player/572888
David McKay,DET,--,--,1.93,--,--,--,--,--,--,4.2,2,1,1,0,0,3,6,1.07,.133,https://www.mlb.com/player/641853
JD Hammer,PHI,--,--,0.00,--,--,--,--,--,--,0.2,0,0,0,0,0,1,1,1.50,.000,https://www.mlb.com/player/670456
Adrian Morejon,SD,--,--,5.40,--,--,--,--,--,--,1.2,2,1,1,0,0,1,1,1.80,.286,https://www.mlb.com/player/670970
Jeurys Familia,NYM,--,--,12.79,--,--,--,--,--,--,6.1,9,9,9,2,1,9,3,2.84,.391,https://www.mlb.com/player/544727
Gio Gonzalez,MIL,--,--,3.38,--,--,--,--,--,--,37.1,30,14,14,3,0,24,34,1.45,.222,https://www.mlb.com/player/461829
Shaun Anderson,SF,--,--,4.68,--,--,--,--,--,--,32.2,41,17,17,5,1,8,31,1.50,.306,https://www.mlb.com/player/641312
Taylor Rogers,MIN,--,--,7.56,--,--,--,--,--,--,8.1,9,7,7,3,0,2,11,1.32,.265,https://www.mlb.com/player/573124
Drew Steckenrider,MIA,--,--,7.36,--,--,--,--,--,--,3.2,4,3,3,2,1,0,5,1.09,.267,https://www.mlb.com/player/608716
Dan Jennings,NYY,--,--,0.00,--,--,--,--,--,--,1.1,0,1,0,0,0,0,3,0.00,.000,https://www.mlb.com/player/543359
Hector Rondon,HOU,--,--,2.70,--,--,--,--,--,--,10.0,13,3,3,0,0,1,10,1.40,.310,https://www.mlb.com/player/444468
Brock Burke,TEX,--,--,5.51,--,--,--,--,--,--,16.1,20,10,10,3,1,6,6,1.59,.308,https://www.mlb.com/player/656271
Tyler Lyons,NYY,--,--,8.10,--,--,--,--,--,--,3.1,4,3,3,1,0,3,3,2.10,.286,https://www.mlb.com/player/544928
Josh Osich,CWS,--,--,2.08,--,--,--,--,--,--,8.2,3,2,2,1,0,4,8,0.81,.107,https://www.mlb.com/player/592612
Jonny Venters,WSH,--,--,4.50,--,--,--,--,--,--,2.0,3,1,1,0,2,0,4,1.50,.333,https://www.mlb.com/player/458924
Antonio Senzatela,COL,--,--,7.91,--,--,--,--,--,--,33.0,46,30,29,9,4,7,19,1.61,.331,https://www.mlb.com/player/622608
Trey Wingenter,SD,--,--,3.38,--,--,--,--,--,--,10.2,6,4,4,1,1,4,20,0.94,.158,https://www.mlb.com/player/622259
Jake McGee,COL,--,--,5.40,--,--,--,--,--,--,3.1,2,2,2,1,1,3,5,1.50,.167,https://www.mlb.com/player/459429
Jose De Leon,TB,--,--,-.--,--,--,--,--,--,--,0.0,0,0,0,0,0,0,0,-,.000,https://www.mlb.com/player/592254
Zack Godley,TOR,--,--,4.15,--,--,--,--,--,--,21.2,26,11,10,1,2,9,16,1.62,.295,https://www.mlb.com/player/643327
Shane Bieber,CLE,--,--,3.07,--,--,--,--,--,--,70.1,64,26,24,13,0,18,89,1.17,.240,https://www.mlb.com/player/669456
Jorge Lopez,KC,--,--,5.84,--,--,--,--,--,--,24.2,28,19,16,6,2,7,26,1.42,.275,https://www.mlb.com/player/605347
Taylor Williams,MIL,--,--,3.18,--,--,--,--,--,--,5.2,5,2,2,1,0,1,5,1.06,.263,https://www.mlb.com/player/592865
Justin Dunn,SEA,--,--,2.08,--,--,--,--,--,--,4.1,1,1,1,0,0,4,2,1.15,.077,https://www.mlb.com/player/643290
Justin Miller,WSH,--,--,4.50,--,--,--,--,--,--,2.0,2,1,1,1,0,0,2,1.00,.286,https://www.mlb.com/player/502522
Alex Reyes,STL,--,--,13.50,--,--,--,--,--,--,0.2,0,1,1,0,0,2,0,3.00,.000,https://www.mlb.com/player/621052
Julio Teheran,ATL,--,--,1.75,--,--,--,--,--,--,82.1,56,20,16,6,6,36,76,1.12,.194,https://www.mlb.com/player/527054
Andrew Chafin,ARI,--,--,0.63,--,--,--,--,--,--,14.1,8,2,1,0,0,3,19,0.77,.170,https://www.mlb.com/player/605177
Dan Altavilla,SEA,--,--,0.00,--,--,--,--,--,--,2.1,1,0,0,0,0,0,3,0.43,.125,https://www.mlb.com/player/656186
Joe Smith,HOU,--,--,0.00,--,--,--,--,--,--,3.0,1,0,0,0,0,0,3,0.33,.100,https://www.mlb.com/player/501925
Tommy Hunter,PHI,--,--,0.00,--,--,--,--,--,--,1.1,1,0,0,0,0,0,1,0.75,.200,https://www.mlb.com/player/488984
Anthony DeSclafani,CIN,--,--,4.62,--,--,--,--,--,--,50.2,49,27,26,10,0,17,53,1.30,.249,https://www.mlb.com/player/543101
Giovanny Gallegos,STL,--,--,3.38,--,--,--,--,--,--,2.2,2,1,1,1,0,1,2,1.13,.200,https://www.mlb.com/player/606149
Asher Wojciechowski,BAL,--,--,6.12,--,--,--,--,--,--,25.0,29,17,17,7,4,13,30,1.68,.279,https://www.mlb.com/player/592879
Kevin Gausman,CIN,--,--,6.33,--,--,--,--,--,--,21.1,28,17,15,5,0,8,22,1.69,.322,https://www.mlb.com/player/592332
Rowan Wick,CHC,--,--,1.17,--,--,--,--,--,--,7.2,3,1,1,0,0,8,7,1.43,.120,https://www.mlb.com/player/592858
Josh Taylor,BOS,--,--,0.00,--,--,--,--,--,--,8.0,2,0,0,0,0,4,14,0.75,.077,https://www.mlb.com/player/657031
Felix Pena,LAA,--,--,3.86,--,--,--,--,--,--,18.2,18,13,8,2,3,3,16,1.13,.247,https://www.mlb.com/player/570240
Mychal Givens,BAL,--,--,5.93,--,--,--,--,--,--,13.2,14,9,9,5,0,9,16,1.68,.292,https://www.mlb.com/player/571710
Kyle Hendricks,CHC,--,--,2.81,--,--,--,--,--,--,57.2,60,20,18,5,0,11,53,1.23,.268,https://www.mlb.com/player/543294
Ty Blach,BAL,--,--,10.50,--,--,--,--,--,--,6.0,10,7,7,1,0,5,3,2.50,.385,https://www.mlb.com/player/621389
Ariel Jurado,TEX,--,--,5.03,--,--,--,--,--,--,34.0,44,23,19,6,1,11,20,1.62,.317,https://www.mlb.com/player/642558
Matt Barnes,BOS,--,--,2.25,--,--,--,--,--,--,16.0,11,4,4,0,1,12,27,1.44,.186,https://www.mlb.com/player/598264
Mike Leake,ARI,--,--,5.01,--,--,--,--,--,--,55.2,65,32,31,13,2,10,41,1.35,.290,https://www.mlb.com/player/502190
Jose Ruiz,CWS,--,--,9.00,--,--,--,--,--,--,6.0,11,6,6,1,1,5,7,2.67,.393,https://www.mlb.com/player/614179
Tyler Webb,STL,--,--,3.86,--,--,--,--,--,--,4.2,3,2,2,1,0,3,2,1.29,.176,https://www.mlb.com/player/643778
Neil Ramirez,TOR,--,--,7.71,--,--,--,--,--,--,2.1,2,2,2,2,0,0,2,0.86,.222,https://www.mlb.com/player/519166
