player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Chris Parmelee,1B,MIN,--,34,5,14,2,0,1,11,4,3,0,0,.412,.474,.559,1.033,https://www.mlb.com/player/476633
Joey Votto,1B,CIN,--,257,84,87,22,0,12,86,66,49,8,6,.339,.467,.564,1.031,https://www.mlb.com/player/458015
Nick Punto,2B,STL,--,57,20,21,5,3,0,19,12,9,1,1,.368,.465,.561,1.026,https://www.mlb.com/player/346857
Salvador Perez,C,KC,--,61,19,23,7,1,2,20,4,7,0,0,.377,.403,.623,1.026,https://www.mlb.com/player/521692
Conor Gillaspie,3B,SF,--,8,2,2,0,0,1,2,2,0,0,0,.250,.400,.625,1.025,https://www.mlb.com/player/543216
Jacoby Ellsbury,CF,BOS,--,233,99,83,20,1,12,85,22,28,39,15,.356,.413,.605,1.018,https://www.mlb.com/player/453056
Ryan Braun,LF,MIL,--,258,91,87,17,4,15,93,27,41,33,6,.337,.402,.609,1.011,https://www.mlb.com/player/460075
J.D. Martinez,LF,HOU,--,87,28,30,9,0,5,34,6,20,0,1,.345,.388,.621,1.008,https://www.mlb.com/player/502110
Eric Chavez,3B,NYY,--,66,16,25,4,1,2,26,9,12,0,0,.379,.447,.561,1.008,https://www.mlb.com/player/136767
David Ortiz,DH,BOS,--,258,68,87,22,0,13,80,44,44,1,1,.337,.434,.574,1.008,https://www.mlb.com/player/120074
Jesus Guzman,LF,SD,--,110,31,41,11,1,3,42,11,21,9,2,.373,.431,.573,1.004,https://www.mlb.com/player/461882
Cristhian Martinez,P,ATL,--,3,0,1,1,0,0,2,0,0,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/450852
Jake Arrieta,P,BAL,--,2,0,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/453562
Pedro Florimon,SS,BAL,--,3,1,1,1,0,0,2,0,1,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/465753
Erik Bedard,P,BOS,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/407853
John Lackey,P,BOS,--,3,0,1,1,0,0,1,0,1,0,0,.333,.333,.667,1.000,https://www.mlb.com/player/407793
Eduardo Escobar,SS,CWS,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/500871
Dontrelle Willis,P,CIN,--,15,1,6,1,1,0,3,0,2,0,0,.400,.400,.600,1.000,https://www.mlb.com/player/425883
Doug Fister,P,DET,--,2,1,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/450729
Mark Melancon,P,HOU,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/453343
Luis Durango,LF,HOU,--,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/470516
Ervin Santana,P,LAA,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/429722
Javy Guerra,P,LAD,--,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/457915
Matt Guerrier,P,LAD,--,0,0,0,0,0,0,1,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/407825
Francisco Rodriguez,P,MIL,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/408061
Scott Baker,P,MIN,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/435044
Pedro Ciriaco,3B,PIT,--,14,4,5,2,1,0,6,0,1,2,1,.357,.357,.643,1.000,https://www.mlb.com/player/465674
Nelson Figueroa,P,PIT,--,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/150153
Esteban German,2B,TEX,--,4,5,2,0,0,0,3,1,0,1,0,.500,.500,.500,1.000,https://www.mlb.com/player/407397
Alexi Ogando,P,TEX,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/468396
Sean Burnett,P,WSH,--,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,https://www.mlb.com/player/430634
Nolan Reimold,LF,BAL,--,110,35,33,5,3,8,40,14,20,7,2,.300,.382,.618,1.000,https://www.mlb.com/player/460099
Kevin Youkilis,3B,BOS,--,226,64,68,22,2,13,76,33,52,3,0,.301,.409,.588,.997,https://www.mlb.com/player/425903
Travis Hafner,DH,CLE,--,145,35,52,7,0,7,51,17,34,0,0,.359,.444,.552,.996,https://www.mlb.com/player/400098
Prince Fielder,1B,MIL,--,286,74,86,19,1,17,99,68,58,1,1,.301,.434,.552,.986,https://www.mlb.com/player/425902
Mark Teixeira,1B,NYY,--,263,72,76,17,1,21,93,40,40,4,1,.289,.385,.601,.986,https://www.mlb.com/player/407893
Joe Mather,RF,COL,--,31,4,11,3,0,1,9,4,9,0,1,.355,.429,.548,.977,https://www.mlb.com/player/458628
Adrian Gonzalez,1B,BOS,--,314,91,113,23,2,10,100,42,57,1,0,.360,.434,.541,.976,https://www.mlb.com/player/408236
Brett Lawrie,3B,TOR,--,64,20,20,3,2,3,19,10,10,7,1,.313,.405,.563,.968,https://www.mlb.com/player/543434
Michael Young,1B,TEX,--,298,82,114,23,4,5,100,31,28,6,2,.383,.431,.537,.968,https://www.mlb.com/player/276545
Lance Berkman,1B,STL,--,220,72,70,8,0,13,76,44,39,2,6,.318,.430,.532,.961,https://www.mlb.com/player/204020
Shelley Duncan,LF,CLE,--,106,24,33,10,0,6,42,11,23,0,1,.311,.380,.575,.956,https://www.mlb.com/player/455167
Asdrubal Cabrera,SS,CLE,--,243,77,79,11,1,15,82,26,47,17,5,.325,.391,.564,.955,https://www.mlb.com/player/452678
Brent Lillibridge,RF,CWS,--,78,32,22,2,0,7,23,7,29,10,6,.282,.376,.577,.953,https://www.mlb.com/player/452121
Ike Davis,1B,NYM,--,67,15,24,4,1,2,20,8,14,0,0,.358,.416,.537,.953,https://www.mlb.com/player/477195
Albert Pujols,1B,STL,--,250,84,79,11,0,16,78,37,25,9,1,.316,.401,.552,.953,https://www.mlb.com/player/405395
Jim Thome,DH,CLE,--,125,25,36,9,0,8,43,24,39,0,0,.288,.400,.552,.952,https://www.mlb.com/player/123272
Evan Longoria,3B,TB,--,233,64,63,18,0,17,85,45,44,3,2,.270,.384,.567,.950,https://www.mlb.com/player/446334
Miguel Montero,C,ARI,--,234,59,74,20,0,12,80,27,38,1,1,.316,.390,.556,.946,https://www.mlb.com/player/471083
Mike Napoli,C,TEX,--,171,53,52,10,0,11,56,23,41,4,2,.304,.389,.556,.944,https://www.mlb.com/player/435063
