player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Austin Hedges,C,SD,--,26,2,7,1,0,1,3,11,6,0,0,.269,.486,.423,.910,https://www.mlb.com/player/595978
Nick Williams,RF,PHI,--,13,4,3,1,0,0,2,12,7,1,0,.231,.600,.308,.908,https://www.mlb.com/player/608384
Khris Davis,LF,OAK,--,78,8,13,4,0,6,12,42,44,1,0,.167,.458,.449,.907,https://www.mlb.com/player/501981
Xander Bogaerts,SS,BOS,--,51,7,17,2,0,0,1,22,12,0,0,.333,.534,.373,.907,https://www.mlb.com/player/593428
Gerardo Parra,LF,COL,--,28,2,9,2,0,0,4,11,7,0,0,.321,.513,.393,.906,https://www.mlb.com/player/467827
Welington Castillo,C,BAL,--,45,6,11,2,0,3,6,13,17,0,0,.244,.414,.489,.903,https://www.mlb.com/player/456078
Kaleb Cowart,2B,LAA,--,11,2,2,1,0,1,3,3,3,0,0,.182,.357,.545,.903,https://www.mlb.com/player/592230
Matt Kemp,LF,ATL,--,43,5,12,2,0,2,7,12,15,0,2,.279,.436,.465,.902,https://www.mlb.com/player/461314
Alex Avila,C,CHC,--,46,4,11,1,0,1,4,36,20,0,1,.239,.573,.326,.899,https://www.mlb.com/player/488671
Brock Holt,2B,BOS,--,13,2,4,0,0,0,1,9,4,0,0,.308,.591,.308,.899,https://www.mlb.com/player/571788
Miguel Rojas,SS,MIA,--,16,2,4,0,1,0,2,9,2,0,0,.250,.520,.375,.895,https://www.mlb.com/player/500743
Eduardo Nunez,2B,BOS,--,30,3,8,4,0,1,5,7,7,1,3,.267,.395,.500,.895,https://www.mlb.com/player/456488
Neil Walker,2B,MIL,--,39,4,9,1,0,2,3,19,13,0,1,.231,.483,.410,.893,https://www.mlb.com/player/435522
Hanley Ramirez,1B,BOS,--,55,6,12,3,0,3,7,24,20,0,0,.218,.456,.436,.892,https://www.mlb.com/player/434670
Tyler Flowers,C,ATL,--,41,5,12,1,0,1,4,17,17,0,0,.293,.500,.390,.890,https://www.mlb.com/player/452095
Albert Pujols,1B,LAA,--,56,5,16,1,0,3,16,14,11,0,0,.286,.423,.464,.887,https://www.mlb.com/player/405395
Yandy Diaz,3B,CLE,--,14,4,4,0,0,0,0,11,4,1,0,.286,.600,.286,.886,https://www.mlb.com/player/650490
Chris Herrmann,C,ARI,--,32,4,8,1,0,1,4,17,13,0,0,.250,.510,.375,.885,https://www.mlb.com/player/543302
Chris Young,LF,BOS,--,32,3,8,4,0,0,5,17,15,0,0,.250,.510,.375,.885,https://www.mlb.com/player/455759
Chris Taylor,LF,LAD,--,58,9,13,4,0,2,7,30,28,0,0,.224,.489,.397,.885,https://www.mlb.com/player/621035
Corey Dickerson,LF,TB,--,52,13,12,2,0,4,6,13,23,0,1,.231,.385,.500,.885,https://www.mlb.com/player/572816
Mike Zunino,C,SEA,--,54,8,12,0,0,4,9,21,21,0,0,.222,.440,.444,.884,https://www.mlb.com/player/572287
Pablo Sandoval,3B,SF,--,26,5,5,2,0,2,4,8,8,0,0,.192,.382,.500,.882,https://www.mlb.com/player/467055
Mitch Moreland,1B,BOS,--,54,8,13,4,0,1,6,29,19,0,0,.241,.512,.370,.882,https://www.mlb.com/player/519048
Josh Donaldson,3B,TOR,--,61,5,11,3,0,3,10,40,25,0,1,.180,.505,.377,.882,https://www.mlb.com/player/518626
Carlos Gomez,CF,TEX,--,36,7,7,1,0,2,3,22,20,0,0,.194,.492,.389,.880,https://www.mlb.com/player/460576
Yasmany Tomas,LF,ARI,--,15,2,3,0,0,1,3,8,5,0,0,.200,.478,.400,.878,https://www.mlb.com/player/630111
Tucker Barnhart,C,CIN,--,44,5,11,1,0,2,9,18,13,0,0,.250,.468,.409,.877,https://www.mlb.com/player/571466
Scott Schebler,RF,CIN,--,46,8,10,2,0,3,6,15,24,0,0,.217,.419,.457,.876,https://www.mlb.com/player/594988
Jonathan Schoop,2B,BAL,--,48,7,10,4,0,2,6,23,22,1,0,.208,.458,.417,.875,https://www.mlb.com/player/570731
Trayce Thompson,CF,LAD,--,6,1,1,0,1,0,0,2,3,0,0,.167,.375,.500,.875,https://www.mlb.com/player/572204
C.J. Cron,1B,LAA,--,24,3,7,1,0,0,1,13,8,1,0,.292,.541,.333,.874,https://www.mlb.com/player/543068
Martin Maldonado,C,LAA,--,45,9,8,0,0,5,10,11,18,0,0,.178,.362,.511,.873,https://www.mlb.com/player/455117
David Freese,3B,PIT,--,67,5,20,2,0,1,10,27,23,0,1,.299,.500,.373,.873,https://www.mlb.com/player/501896
Yunel Escobar,3B,LAA,--,26,5,4,1,0,2,2,14,7,0,0,.154,.450,.423,.873,https://www.mlb.com/player/488862
James McCann,C,DET,--,25,1,7,2,0,0,3,13,7,0,0,.280,.513,.360,.873,https://www.mlb.com/player/543510
Seth Smith,RF,BAL,--,39,5,8,0,0,3,3,15,13,0,0,.205,.436,.436,.872,https://www.mlb.com/player/452234
Leury Garcia,CF,CWS,--,18,3,4,0,0,1,3,9,6,0,1,.222,.481,.389,.870,https://www.mlb.com/player/544725
Joey Gallo,CF,TEX,--,72,9,10,2,0,5,10,50,53,0,0,.139,.492,.375,.867,https://www.mlb.com/player/608336
Kelby Tomlinson,2B,SF,--,15,5,4,0,0,0,1,14,5,0,0,.267,.600,.267,.867,https://www.mlb.com/player/605509
Matt Holliday,DH,NYY,--,44,2,10,4,0,1,5,23,18,0,0,.227,.478,.386,.865,https://www.mlb.com/player/407812
Greg Bird,1B,NYY,--,29,2,7,2,0,1,5,11,8,0,0,.241,.450,.414,.864,https://www.mlb.com/player/595885
Jose Pirela,LF,SD,--,34,1,9,1,0,1,5,15,13,0,1,.265,.480,.382,.862,https://www.mlb.com/player/517369
Robinson Cano,2B,SEA,--,45,8,9,1,0,2,7,29,19,0,0,.200,.507,.356,.862,https://www.mlb.com/player/429664
Andrew Knapp,C,PHI,--,23,0,6,0,1,0,2,12,13,0,0,.261,.514,.348,.862,https://www.mlb.com/player/595284
Adeiny Hechavarria,SS,TB,--,22,4,6,2,1,0,1,5,5,1,0,.273,.407,.455,.862,https://www.mlb.com/player/588751
Matt Adams,1B,ATL,--,31,5,7,0,0,2,5,12,13,0,0,.226,.442,.419,.861,https://www.mlb.com/player/571431
Chase Utley,2B,LAD,--,36,5,9,4,0,0,4,18,12,0,1,.250,.500,.361,.861,https://www.mlb.com/player/400284
Justin Bour,1B,MIA,--,51,4,13,2,0,2,11,18,20,0,0,.255,.449,.412,.861,https://www.mlb.com/player/571506
Greg Garcia,2B,STL,--,43,4,12,1,1,0,1,20,16,0,1,.279,.508,.349,.857,https://www.mlb.com/player/594824
Dansby Swanson,SS,ATL,--,61,6,15,5,0,1,10,27,21,0,1,.246,.477,.377,.854,https://www.mlb.com/player/621020
Cesar Hernandez,2B,PHI,--,65,9,15,0,1,2,6,34,21,1,1,.231,.500,.354,.854,https://www.mlb.com/player/514917
Drew Butera,C,KC,--,16,0,4,0,1,0,2,7,4,0,0,.250,.478,.375,.853,https://www.mlb.com/player/460077
Drew Robinson,CF,TEX,--,18,2,2,0,0,2,3,9,9,0,0,.111,.407,.444,.852,https://www.mlb.com/player/592685
Marcell Ozuna,LF,MIA,--,59,8,14,1,0,2,8,30,24,1,2,.237,.494,.356,.850,https://www.mlb.com/player/542303
Kendrys Morales,DH,TOR,--,59,5,13,3,0,3,8,21,25,0,0,.220,.425,.424,.849,https://www.mlb.com/player/434778
Jose Altuve,2B,HOU,--,48,6,10,5,1,0,7,28,16,0,0,.208,.494,.354,.848,https://www.mlb.com/player/514888
Victor Martinez,DH,DET,--,40,4,9,1,0,2,8,16,17,0,0,.225,.446,.400,.846,https://www.mlb.com/player/400121
Carlos Beltran,DH,HOU,--,42,5,9,2,0,2,5,17,15,0,0,.214,.441,.405,.845,https://www.mlb.com/player/136860
Adam Jones,CF,BAL,--,38,5,8,2,0,2,2,14,17,0,1,.211,.423,.421,.844,https://www.mlb.com/player/430945
Logan Forsythe,2B,LAD,--,50,6,9,0,0,2,4,40,16,0,1,.180,.543,.300,.844,https://www.mlb.com/player/523253
Christian Yelich,CF,MIA,--,74,10,17,2,0,2,10,42,27,0,0,.230,.504,.338,.842,https://www.mlb.com/player/592885
Adam Duvall,LF,CIN,--,52,5,14,3,0,1,6,18,21,0,2,.269,.457,.385,.842,https://www.mlb.com/player/594807
Wil Myers,OF,SD,--,97,8,20,7,0,5,10,33,47,1,0,.206,.408,.433,.841,https://www.mlb.com/player/571976
Kyle Schwarber,LF,CHC,--,62,6,10,1,0,4,4,34,35,0,0,.161,.469,.371,.840,https://www.mlb.com/player/656941
Cameron Maybin,LF,HOU,--,52,7,10,2,0,2,6,30,19,0,0,.192,.494,.346,.840,https://www.mlb.com/player/457727
Bruce Maxwell,C,OAK,--,29,3,5,1,0,1,2,22,12,0,0,.172,.529,.310,.840,https://www.mlb.com/player/622194
Steven Souza Jr.,RF,TB,--,83,9,12,1,1,5,10,52,46,2,1,.145,.478,.361,.839,https://www.mlb.com/player/519306
Chris Iannetta,C,ARI,--,46,3,9,3,0,2,7,21,21,0,0,.196,.448,.391,.839,https://www.mlb.com/player/455104
Brandon Drury,2B,ARI,--,46,3,10,5,1,1,9,15,13,1,0,.217,.403,.435,.838,https://www.mlb.com/player/592273
Ryder Jones,1B,SF,--,5,2,1,0,0,0,0,5,2,0,0,.200,.636,.200,.836,https://www.mlb.com/player/624507
Jarrett Parker,LF,SF,--,22,2,4,0,0,2,4,7,8,0,0,.182,.379,.455,.834,https://www.mlb.com/player/592620
Mallex Smith,CF,TB,--,25,5,7,1,0,0,0,12,9,0,1,.280,.514,.320,.834,https://www.mlb.com/player/605480
Jhonny Peralta,3B,BOS,--,3,0,1,0,0,0,0,1,1,0,0,.333,.500,.333,.833,https://www.mlb.com/player/425509
Ryan McMahon,1B,COL,--,1,1,0,0,0,0,0,5,1,0,0,.000,.833,.000,.833,https://www.mlb.com/player/641857
Gavin Cecchini,2B,NYM,--,3,1,1,0,0,0,0,1,1,0,0,.333,.500,.333,.833,https://www.mlb.com/player/608325
Josh Phegley,C,OAK,--,6,2,1,1,0,0,1,4,1,0,0,.167,.500,.333,.833,https://www.mlb.com/player/572033
Magneuris Sierra,RF,STL,--,6,1,2,0,0,0,0,2,2,0,0,.333,.500,.333,.833,https://www.mlb.com/player/642423
Michael Conforto,LF,NYM,--,47,1,12,3,0,0,2,24,16,1,0,.255,.514,.319,.833,https://www.mlb.com/player/624424
Starling Marte,CF,PIT,--,27,5,6,1,0,1,3,12,10,0,0,.222,.462,.370,.832,https://www.mlb.com/player/516782
Gift Ngoepe,SS,PIT,--,10,1,2,0,1,0,0,4,5,0,0,.200,.429,.400,.829,https://www.mlb.com/player/547912
Raimel Tapia,CF,COL,--,12,1,2,0,0,1,1,5,5,1,0,.167,.412,.417,.828,https://www.mlb.com/player/606132
Mark Trumbo,DH,BAL,--,60,12,13,6,0,1,4,27,25,0,0,.217,.460,.367,.826,https://www.mlb.com/player/444432
John Jaso,RF,PIT,--,39,3,7,0,0,2,9,24,14,0,0,.179,.492,.333,.825,https://www.mlb.com/player/444379
Anthony Rizzo,1B,CHC,--,53,4,8,4,0,1,8,44,14,0,0,.151,.541,.283,.824,https://www.mlb.com/player/519203
Jonathan Villar,2B,MIL,--,47,7,11,2,0,2,3,15,18,0,1,.234,.419,.404,.824,https://www.mlb.com/player/542340
Avisail Garcia,RF,CWS,--,43,14,10,1,1,1,4,16,18,1,0,.233,.450,.372,.822,https://www.mlb.com/player/541645
Ryan Flaherty,2B,BAL,--,4,0,1,0,0,0,1,3,2,0,0,.250,.571,.250,.821,https://www.mlb.com/player/475247
Brian Anderson,3B,MIA,--,8,1,2,0,0,0,0,6,3,0,0,.250,.571,.250,.821,https://www.mlb.com/player/605119
Norichika Aoki,OF,NYM,--,33,4,9,3,0,0,4,12,8,0,0,.273,.457,.364,.820,https://www.mlb.com/player/493114
Tim Anderson,SS,CWS,--,31,6,7,1,0,2,3,7,13,2,0,.226,.368,.452,.820,https://www.mlb.com/player/641313
Joe Mauer,1B,MIN,--,92,3,25,10,0,0,11,28,22,0,1,.272,.438,.380,.818,https://www.mlb.com/player/408045
Brandon Moss,DH,KC,--,48,4,7,0,0,4,9,23,26,0,0,.146,.423,.396,.818,https://www.mlb.com/player/461235
