player,position,team,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,url
Chris Rusin,P,COL,--,6,0,3,0,0,0,0,0,2,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/543734
Danny Duffy,P,KC,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/518633
Fernando Salas,P,LAA,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/477569
O'Koyea Dickson,LF,LAD,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/607297
Marco Gonzales,P,SEA,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/594835
Curt Casali,C,TB,--,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/592200
Chris Archer,P,TB,--,2,1,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,https://www.mlb.com/player/502042
Rhys Hoskins,LF,PHI,--,57,13,16,0,0,8,13,0,21,0,0,.281,.276,.702,.978,https://www.mlb.com/player/656555
Jake Marisnick,CF,HOU,--,82,15,23,5,0,7,14,0,44,1,0,.280,.310,.598,.908,https://www.mlb.com/player/545350
Jesse Winker,RF,CIN,--,44,6,13,4,0,3,5,0,11,1,0,.295,.295,.591,.886,https://www.mlb.com/player/608385
Matt Olson,1B,OAK,--,57,9,15,1,0,6,13,0,23,0,0,.263,.288,.596,.885,https://www.mlb.com/player/621566
Justin Turner,3B,LAD,--,134,25,42,6,0,7,22,0,26,2,1,.313,.333,.515,.848,https://www.mlb.com/player/457759
Ryan Lavarnway,C,OAK,--,6,0,2,1,0,0,2,0,3,0,0,.333,.333,.500,.833,https://www.mlb.com/player/543432
Zack Cozart,SS,CIN,--,165,25,46,8,3,9,23,0,35,1,0,.279,.281,.527,.809,https://www.mlb.com/player/446359
Pedro Florimon,CF,PHI,--,15,2,5,0,1,0,2,0,7,0,0,.333,.333,.467,.800,https://www.mlb.com/player/465753
Jesus Aguilar,1B,MIL,--,116,13,32,9,2,5,15,0,45,0,0,.276,.280,.517,.797,https://www.mlb.com/player/542583
Charlie Blackmon,RF,COL,--,241,37,69,12,5,10,31,0,75,2,2,.286,.293,.502,.795,https://www.mlb.com/player/453568
Eric Thames,1B,MIL,--,156,28,36,8,3,12,26,0,81,1,0,.231,.236,.551,.787,https://www.mlb.com/player/519346
Yuli Gurriel,1B,HOU,--,172,13,52,14,0,4,19,0,32,3,0,.302,.307,.453,.760,https://www.mlb.com/player/493329
Rafael Devers,3B,BOS,--,87,10,24,3,0,5,11,0,35,1,0,.276,.276,.483,.759,https://www.mlb.com/player/646240
Mike Trout,CF,LAA,--,114,18,28,5,2,7,18,0,38,2,0,.246,.241,.509,.750,https://www.mlb.com/player/545361
Kyle Farmer,C,LAD,--,8,1,3,0,0,0,0,0,1,0,0,.375,.375,.375,.750,https://www.mlb.com/player/571657
Tomas Nido,C,NYM,--,4,0,1,1,0,0,2,0,1,0,0,.250,.250,.500,.750,https://www.mlb.com/player/621512
Anthony Alford,CF,TOR,--,4,0,1,1,0,0,0,0,1,0,0,.250,.250,.500,.750,https://www.mlb.com/player/546990
Ryan Braun,LF,MIL,--,150,19,38,10,2,7,22,0,46,4,0,.253,.261,.487,.748,https://www.mlb.com/player/460075
Yasiel Puig,RF,LAD,--,156,15,41,6,2,8,19,0,50,7,1,.263,.266,.481,.747,https://www.mlb.com/player/624577
Adam Lind,1B,WSH,--,108,10,30,6,0,5,17,0,26,0,0,.278,.273,.472,.745,https://www.mlb.com/player/452252
Johan Camargo,3B,ATL,--,86,11,25,8,0,2,9,0,31,0,0,.291,.291,.453,.744,https://www.mlb.com/player/622666
Kurt Suzuki,C,ATL,--,105,11,26,3,0,6,16,0,27,0,0,.248,.292,.448,.740,https://www.mlb.com/player/435559
Chris Iannetta,C,ARI,--,91,12,23,5,0,5,11,0,39,0,0,.253,.261,.473,.733,https://www.mlb.com/player/455104
Taijuan Walker,P,ARI,--,30,2,9,1,0,1,4,0,14,0,0,.300,.300,.433,.733,https://www.mlb.com/player/592836
Dwight Smith,RF,TOR,--,9,0,3,0,0,0,0,0,5,1,0,.333,.400,.333,.733,https://www.mlb.com/player/596105
Ryan Raburn,LF,WSH,--,30,2,8,1,1,1,4,0,17,0,0,.267,.267,.467,.733,https://www.mlb.com/player/430605
Josh Reddick,RF,HOU,--,162,16,45,8,3,5,18,0,39,5,1,.278,.274,.457,.731,https://www.mlb.com/player/502210
J.D. Martinez,RF,ARI,--,149,21,33,7,0,12,28,0,65,1,0,.221,.220,.510,.730,https://www.mlb.com/player/502110
Anthony Santander,RF,BAL,--,11,1,3,2,0,0,1,0,5,0,0,.273,.273,.455,.727,https://www.mlb.com/player/623993
Wilmer Flores,1B,NYM,--,102,11,29,3,0,4,11,0,23,0,1,.284,.295,.431,.727,https://www.mlb.com/player/527038
Brandon Belt,1B,SF,--,95,16,22,7,0,6,14,0,33,0,0,.232,.232,.495,.726,https://www.mlb.com/player/474832
Daniel Murphy,2B,WSH,--,170,25,46,10,1,6,27,0,45,2,0,.271,.277,.447,.724,https://www.mlb.com/player/502517
Cody Bellinger,RF,LAD,--,141,24,33,3,0,11,28,0,67,0,2,.234,.234,.489,.723,https://www.mlb.com/player/641355
Michael Conforto,LF,NYM,--,138,23,31,6,1,9,17,0,61,0,0,.225,.241,.478,.719,https://www.mlb.com/player/624424
Jose Altuve,2B,HOU,--,188,24,56,10,0,4,19,0,44,10,2,.298,.300,.415,.715,https://www.mlb.com/player/514888
Rob Brantly,C,CWS,--,14,1,5,0,0,0,0,0,8,0,0,.357,.357,.357,.714,https://www.mlb.com/player/542963
Martin Prado,3B,MIA,--,52,5,16,2,0,1,5,0,11,0,0,.308,.308,.404,.712,https://www.mlb.com/player/445988
Eduardo Nunez,2B,BOS,--,189,17,55,12,0,4,18,0,32,3,1,.291,.291,.418,.709,https://www.mlb.com/player/456488
Chris Taylor,LF,LAD,--,177,22,48,10,2,5,19,0,70,3,1,.271,.274,.435,.709,https://www.mlb.com/player/621035
Joe Mauer,1B,MIN,--,180,17,53,11,0,3,17,0,36,1,0,.294,.302,.406,.708,https://www.mlb.com/player/408045
Michael Morse,1B,SF,--,17,1,4,1,0,1,2,0,10,0,0,.235,.235,.471,.706,https://www.mlb.com/player/434604
Marcell Ozuna,LF,MIA,--,219,24,57,8,1,10,30,0,82,0,0,.260,.259,.443,.702,https://www.mlb.com/player/542303
George Springer,CF,HOU,--,146,27,34,6,0,8,25,0,43,4,3,.233,.261,.438,.700,https://www.mlb.com/player/543807
Austin Barnes,C,LAD,--,78,8,20,4,0,3,9,0,22,0,1,.256,.275,.423,.698,https://www.mlb.com/player/605131
Francisco Lindor,SS,CLE,--,239,20,63,10,1,9,27,0,55,5,0,.264,.270,.427,.697,https://www.mlb.com/player/596019
Lonnie Chisenhall,RF,CLE,--,84,7,21,5,1,3,13,0,28,0,0,.250,.256,.440,.696,https://www.mlb.com/player/502082
Jose Reyes,SS,NYM,--,188,26,48,8,3,7,19,0,49,8,3,.255,.254,.441,.696,https://www.mlb.com/player/408314
Daniel Nava,LF,PHI,--,63,9,16,2,0,3,8,0,22,1,0,.254,.266,.429,.694,https://www.mlb.com/player/537953
Chase Utley,2B,LAD,--,110,11,27,7,2,3,12,0,32,1,0,.245,.265,.427,.693,https://www.mlb.com/player/400284
Raimel Tapia,CF,COL,--,69,12,18,4,2,1,10,0,24,1,1,.261,.271,.420,.692,https://www.mlb.com/player/606132
Whit Merrifield,RF,KC,--,226,13,66,9,3,2,26,0,49,6,2,.292,.303,.385,.688,https://www.mlb.com/player/593160
Ryan Zimmerman,1B,WSH,--,180,22,44,9,0,9,25,0,65,0,0,.244,.242,.444,.686,https://www.mlb.com/player/475582
Anthony Rendon,3B,WSH,--,154,21,37,10,0,7,24,0,42,2,0,.240,.244,.442,.685,https://www.mlb.com/player/543685
Jose Ramirez,3B,CLE,--,165,20,41,12,2,5,16,0,36,5,2,.248,.248,.436,.685,https://www.mlb.com/player/608070
Mitch Haniger,RF,SEA,--,118,10,26,13,0,4,11,0,51,1,2,.220,.252,.432,.684,https://www.mlb.com/player/571745
Matt Adams,1B,ATL,--,129,10,30,7,0,7,19,0,57,0,0,.233,.233,.450,.682,https://www.mlb.com/player/571431
Brian Dozier,2B,MIN,--,215,22,59,10,2,4,24,0,66,5,1,.274,.286,.395,.682,https://www.mlb.com/player/572821
Sam Travis,1B,BOS,--,26,5,8,1,0,0,0,0,9,1,0,.308,.333,.346,.680,https://www.mlb.com/player/607752
Alex Presley,RF,DET,--,90,9,25,3,1,2,8,0,21,1,0,.278,.278,.400,.678,https://www.mlb.com/player/502100
AJ Pollock,CF,ARI,--,162,21,39,12,2,5,18,0,38,0,3,.241,.245,.432,.678,https://www.mlb.com/player/572041
Gary Sanchez,C,NYY,--,172,19,40,8,0,9,27,0,70,1,0,.233,.240,.436,.676,https://www.mlb.com/player/596142
Robinson Cano,2B,SEA,--,193,22,49,7,0,8,28,0,43,0,0,.254,.262,.415,.676,https://www.mlb.com/player/429664
Orlando Arcia,SS,MIL,--,199,19,56,7,0,5,20,0,62,6,4,.281,.284,.392,.676,https://www.mlb.com/player/606115
Jose Martinez,LF,STL,--,91,4,27,3,1,1,13,0,25,2,0,.297,.290,.385,.675,https://www.mlb.com/player/500874
Bryce Harper,RF,WSH,--,133,19,34,7,0,5,19,0,47,0,0,.256,.254,.421,.675,https://www.mlb.com/player/547180
Nolan Arenado,3B,COL,--,211,23,52,9,1,9,31,0,55,3,1,.246,.248,.427,.674,https://www.mlb.com/player/571448
Carlos Asuaje,2B,SD,--,94,9,26,4,0,2,10,0,25,0,0,.277,.289,.383,.672,https://www.mlb.com/player/641319
Norichika Aoki,OF,NYM,--,115,11,32,5,2,1,11,0,17,3,0,.278,.288,.383,.671,https://www.mlb.com/player/493114
Russell Martin,C,TOR,--,90,15,19,5,0,5,11,0,39,1,0,.211,.237,.433,.670,https://www.mlb.com/player/431145
Cesar Hernandez,2B,PHI,--,165,19,44,10,1,3,8,0,54,5,1,.267,.275,.394,.669,https://www.mlb.com/player/514917
Marco Hernandez,3B,BOS,--,22,1,6,2,0,0,2,0,9,0,0,.273,.304,.364,.668,https://www.mlb.com/player/593523
Tzu-Wei Lin,3B,BOS,--,18,2,4,0,2,0,1,0,9,1,0,.222,.222,.444,.667,https://www.mlb.com/player/624407
Jackson Stephens,P,CIN,--,3,1,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667,https://www.mlb.com/player/623451
Ji-Man Choi,1B,NYY,--,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667,https://www.mlb.com/player/596847
Michael Pineda,P,NYY,--,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667,https://www.mlb.com/player/501381
Jacob Stallings,C,PIT,--,6,2,2,0,0,0,1,0,1,0,0,.333,.333,.333,.667,https://www.mlb.com/player/607732
Daniel Vogelbach,1B,SEA,--,6,0,2,0,0,0,0,0,2,0,0,.333,.333,.333,.667,https://www.mlb.com/player/596129
Mike Ohlman,C,TOR,--,3,1,1,0,0,0,1,0,1,0,0,.333,.333,.333,.667,https://www.mlb.com/player/572000
Manuel Margot,CF,SD,--,191,20,51,6,2,5,16,0,56,3,2,.267,.268,.398,.666,https://www.mlb.com/player/622534
Jose Abreu,1B,CWS,--,216,23,53,12,3,6,20,0,56,1,0,.245,.252,.412,.664,https://www.mlb.com/player/547989
Willson Contreras,C,CHC,--,143,14,32,12,0,6,23,0,56,2,0,.224,.229,.434,.663,https://www.mlb.com/player/575929
Howie Kendrick,LF,WSH,--,114,11,29,5,1,3,13,0,42,4,1,.254,.267,.395,.662,https://www.mlb.com/player/435062
Ian Kinsler,2B,DET,--,189,16,48,9,1,5,15,0,43,6,1,.254,.269,.392,.661,https://www.mlb.com/player/435079
J.J. Hardy,SS,BAL,--,106,5,28,6,1,2,14,0,32,0,0,.264,.264,.396,.660,https://www.mlb.com/player/429666
Tyler Flowers,C,ATL,--,101,14,24,4,0,3,18,0,38,0,0,.238,.294,.366,.660,https://www.mlb.com/player/452095
Paul Goldschmidt,1B,ARI,--,188,27,48,6,0,7,34,0,69,4,0,.255,.260,.399,.659,https://www.mlb.com/player/502671
Elvis Andrus,SS,TEX,--,223,28,59,13,3,3,19,0,46,6,3,.265,.268,.390,.658,https://www.mlb.com/player/462101
DJ LeMahieu,2B,COL,--,203,20,58,10,2,1,18,0,41,0,1,.286,.288,.369,.657,https://www.mlb.com/player/518934
Teoscar Hernandez,RF,TOR,--,32,6,7,1,0,2,4,0,14,0,1,.219,.219,.438,.656,https://www.mlb.com/player/606192
Welington Castillo,C,BAL,--,127,10,32,1,0,6,20,0,56,0,0,.252,.250,.402,.652,https://www.mlb.com/player/456078
Kevin Plawecki,C,NYM,--,33,5,8,2,0,1,7,0,7,0,0,.242,.257,.394,.651,https://www.mlb.com/player/608700
Josh Harrison,2B,PIT,--,191,16,46,10,0,4,14,0,52,2,2,.241,.293,.356,.649,https://www.mlb.com/player/543281
Victor Martinez,DH,DET,--,110,13,26,5,0,4,9,0,25,0,0,.236,.257,.391,.648,https://www.mlb.com/player/400121
Ketel Marte,2B,ARI,--,74,7,17,3,1,3,10,0,20,0,0,.230,.227,.419,.646,https://www.mlb.com/player/606466
Mikie Mahtook,CF,DET,--,120,17,27,3,2,5,17,0,41,4,0,.225,.236,.408,.644,https://www.mlb.com/player/543484
Eduardo Escobar,SS,MIN,--,192,18,45,6,3,7,32,0,57,2,0,.234,.237,.406,.643,https://www.mlb.com/player/500871
Alex Bregman,3B,HOU,--,174,28,42,12,0,5,18,0,53,5,1,.241,.246,.397,.642,https://www.mlb.com/player/608324
Jeimer Candelario,3B,DET,--,51,4,13,3,0,1,6,0,19,0,0,.255,.269,.373,.642,https://www.mlb.com/player/600869
Luis Valbuena,3B,LAA,--,118,12,24,4,0,8,27,0,41,0,1,.203,.200,.441,.641,https://www.mlb.com/player/472528
